V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
11.559950828552246,12.439487,10.119126,12.64479,11.574979,12.36662,11.542007,12.442276,10.140041,12.631327,11.586537,12.371006,11.570344,12.428152,10.116599,12.639952,11.606384,12.347437,11.54048,12.461847,10.139017,12.655928,11.583496,12.321535,11.549692,12.440446,10.112528,12.6348,11.644081,12.328558,11.546036,12.473888,10.140949,12.624273,11.573904,12.346946,11.5533495,12.459433,10.107598,12.656561,11.604344,12.329073,11.518272,12.461519,10.114952,12.6261215,11.6220455,12.354666
11.561511993408203,12.438864,10.118927,12.646736,11.572008,12.366815,11.543548,12.44165,10.13987,12.633259,11.583572,12.371197,11.571924,12.427507,10.116399,12.641912,11.603467,12.347612,11.54197,12.461224,10.1388235,12.657842,11.580505,12.321619,11.551311,12.439903,10.112398,12.636845,11.641293,12.328772,11.547598,12.473354,10.140821,12.626226,11.570947,12.347158,11.554965,12.4589,10.10744,12.658616,11.601467,12.329277,11.5198765,12.461034,10.114841,12.628178,11.61925,12.354964
11.562638282775879,12.438576,10.119604,12.648119,11.569436,12.366499,11.544561,12.441245,10.140447,12.634483,11.580851,12.370729,11.572964,12.427098,10.117005,12.643161,11.60077,12.347138,11.543012,12.460876,10.139463,12.659119,11.57789,12.3212,11.552482,12.439659,10.113134,12.638294,11.638723,12.32847,11.548749,12.473066,10.141508,12.627643,11.568364,12.34684,11.556204,12.458708,10.108227,12.660163,11.598928,12.329059,11.521135,12.460882,10.115639,12.629747,11.616766,12.354773
11.561197280883789,12.4393015,10.118675,12.647168,11.572547,12.366322,11.543206,12.442058,10.139549,12.633633,11.584053,12.370661,11.571539,12.427905,10.116089,12.642258,11.603922,12.347067,11.541637,12.4615965,10.138502,12.658208,11.58101,12.321123,11.550976,12.440323,10.112107,12.637233,11.641735,12.328286,11.54726,12.473694,10.14048,12.626625,11.571476,12.346619,11.554631,12.459291,10.107169,12.658997,11.601967,12.3287945,11.519573,12.461424,10.114556,12.628576,11.619712,12.354424
11.561290740966797,12.438896,10.118701,12.646594,11.572807,12.366622,11.5433445,12.441695,10.139636,12.633129,11.584376,12.371011,11.571699,12.427553,10.116175,12.6417675,11.604252,12.3474245,11.541771,12.461254,10.138593,12.657705,11.581316,12.32146,11.551073,12.439917,10.11215,12.636671,11.642034,12.328577,11.547386,12.473359,10.140569,12.626091,11.571758,12.34696,11.554734,12.458911,10.107205,12.658445,11.602248,12.329089,11.519658,12.461037,10.114598,12.6280155,11.620004,12.354744
11.562056541442871,12.439033,10.117652,12.646779,11.574116,12.365295,11.544158,12.441834,10.138563,12.633366,11.585683,12.369689,11.572419,12.427692,10.115113,12.64195,11.60548,12.346121,11.542581,12.461358,10.13753,12.657899,11.582605,12.32024,11.551798,12.439986,10.111087,12.636822,11.643164,12.327272,11.54818,12.473446,10.139512,12.626347,11.573069,12.345698,11.555546,12.459056,10.106226,12.658678,11.60354,12.327877,11.520538,12.461166,10.113601,12.628296,11.621265,12.353486
11.56128215789795,12.439069,10.118481,12.64644,11.573586,12.366083,11.543349,12.441866,10.139393,12.632985,11.585146,12.370469,11.571661,12.427727,10.115944,12.641598,11.604986,12.346889,11.54179,12.461416,10.138367,12.657558,11.582097,12.32098,11.551044,12.4400625,10.1119175,12.636492,11.642719,12.328049,11.54739,12.473499,10.14033,12.625961,11.572544,12.346439,11.554738,12.459081,10.107011,12.658299,11.603014,12.328598,11.519694,12.461195,10.114388,12.627888,11.620743,12.354217
11.561896324157715,12.438688,10.118394,12.647154,11.572267,12.366484,11.543957,12.441492,10.1393385,12.6336975,11.583841,12.370878,11.5723095,12.427342,10.1158695,12.64233,11.603716,12.347286,11.542376,12.461046,10.138291,12.658266,11.5807705,12.321316,11.551689,12.439716,10.111854,12.637246,11.641509,12.328444,11.547996,12.473165,10.140277,12.626658,11.571216,12.346832,11.555357,12.45872,10.106913,12.659029,11.601721,12.328963,11.520279,12.460845,10.114309,12.628597,11.619484,12.354628
11.561582565307617,12.438751,10.118542,12.646958,11.572517,12.366568,11.543637,12.441549,10.139478,12.633493,11.584089,12.370958,11.571993,12.427404,10.116016,12.642132,11.603966,12.347368,11.542059,12.461105,10.138434,12.658066,11.581022,12.321398,11.551369,12.4397745,10.111994,12.637041,11.641752,12.32852,11.547678,12.473216,10.140411,12.626453,11.571468,12.346903,11.555029,12.458768,10.107047,12.658812,11.601963,12.329033,11.519952,12.460894,10.114443,12.628385,11.619721,12.354692
11.561777114868164,12.438765,10.118429,12.646854,11.572594,12.366458,11.5438385,12.441565,10.139374,12.633406,11.58417,12.37085,11.572189,12.42742,10.115908,12.642039,11.604038,12.347265,11.542264,12.461124,10.1383295,12.657976,11.581097,12.321304,11.5515585,12.439777,10.111885,12.63694,11.641815,12.328413,11.5478735,12.473236,10.140312,12.626362,11.571534,12.346809,11.555231,12.458788,10.106945,12.658725,11.6020355,12.328938,11.520151,12.460906,10.114336,12.62829,11.619793,12.354593
11.562045097351074,12.438629,10.118423,12.64735,11.571885,12.366535,11.544099,12.441428,10.139371,12.63389,11.583458,12.370925,11.572458,12.4272785,10.115899,12.64253,11.603338,12.347334,11.542514,12.460985,10.138321,12.658462,11.580383,12.32135,11.551845,12.439667,10.111892,12.63746,11.6411495,12.328495,11.5481415,12.473114,10.140315,12.626857,11.570832,12.346884,11.5555105,12.458671,10.106946,12.659241,11.601347,12.329012,11.520428,12.4608,10.114348,12.628809,11.6191225,12.354687
11.560304641723633,12.439253,10.118782,12.646092,11.574169,12.366507,11.542362,12.442053,10.139672,12.632603,11.585712,12.370886,11.570679,12.427914,10.116235,12.64122,11.605564,12.34729,11.540803,12.46159,10.138641,12.657179,11.582684,12.321375,11.550064,12.440251,10.112185,12.636112,11.643296,12.328459,11.5464,12.473641,10.1405735,12.625571,11.573136,12.346806,11.553714,12.459211,10.107254,12.657867,11.603564,12.328966,11.518666,12.461332,10.114633,12.627459,11.621273,12.354558
11.561319351196289,12.439131,10.118771,12.6466255,11.57272,12.366474,11.543339,12.441889,10.139677,12.633126,11.584259,12.37083,11.571695,12.427754,10.116219,12.641767,11.604132,12.347256,11.541771,12.461454,10.138636,12.657697,11.581193,12.321291,11.551088,12.440135,10.112217,12.636694,11.641926,12.328422,11.547389,12.473572,10.140623,12.626096,11.571642,12.346798,11.554752,12.459132,10.10727,12.6584635,11.602145,12.328937,11.519686,12.461258,10.114657,12.628042,11.6199045,12.354595
11.561629295349121,12.439535,10.118547,12.645931,11.57301,12.366117,11.543689,12.442323,10.139507,12.632502,11.584587,12.370504,11.572028,12.428171,10.116019,12.641125,11.604439,12.346933,11.542108,12.46188,10.138452,12.657059,11.581484,12.320973,11.551418,12.440542,10.112037,12.63606,11.642233,12.3280945,11.547721,12.474027,10.140472,12.625471,11.571922,12.3465185,11.555134,12.45961,10.107122,12.657888,11.602474,12.328657,11.520064,12.461725,10.114515,12.6274605,11.620263,12.354343
11.561513900756836,12.438858,10.11808,12.646939,11.573552,12.366067,11.543596,12.441669,10.138994,12.633489,11.5851145,12.370462,11.571898,12.427525,10.115546,12.642096,11.604953,12.346873,11.542019,12.461199,10.137955,12.658044,11.58206,12.320953,11.551278,12.439852,10.111507,12.636981,11.642678,12.328029,11.547627,12.473275,10.139915,12.626458,11.57252,12.346412,11.554963,12.458855,10.106598,12.658776,11.602973,12.328571,11.519924,12.460977,10.113981,12.628374,11.620699,12.354186
11.560086250305176,12.4391,10.119888,12.6459,11.572305,12.367692,11.542082,12.441874,10.140805,12.632361,11.583842,12.372055,11.570499,12.427742,10.11735,12.641042,11.603775,12.348461,11.540528,12.461468,10.139768,12.656982,11.580821,12.322454,11.549889,12.440162,10.11333,12.635981,11.6416235,12.32963,11.54615,12.473568,10.141729,12.625328,11.571251,12.347965,11.553477,12.459085,10.108328,12.657684,11.601734,12.330069,11.51836,12.46122,10.115726,12.627229,11.619499,12.35574
11.56199836730957,12.438823,10.118084,12.647221,11.572644,12.366125,11.544077,12.441639,10.139027,12.63378,11.584223,12.370532,11.572401,12.427484,10.11556,12.642396,11.604077,12.346935,11.54248,12.461174,10.137978,12.65833,11.581145,12.320973,11.5517845,12.439847,10.111544,12.637309,11.64186,12.3280945,11.548107,12.473286,10.139961,12.626742,11.571606,12.346481,11.55547,12.458863,10.106621,12.659112,11.602108,12.328633,11.520412,12.460993,10.114017,12.628693,11.6198635,12.354284
11.560694694519043,12.439285,10.118625,12.645244,11.574701,12.366426,11.542751,12.442057,10.139537,12.63179,11.586257,12.370802,11.571082,12.42794,10.116093,12.640411,11.606092,12.347248,11.541235,12.4616375,10.138515,12.65639,11.583206,12.321365,11.550423,12.440215,10.112026,12.63525,11.643762,12.3283615,11.546781,12.473682,10.14046,12.624741,11.573605,12.346778,11.554103,12.4592285,10.107111,12.65703,11.604052,12.328898,11.519028,12.461304,10.114456,12.626589,11.621754,12.354492
11.561644554138184,12.438809,10.118177,12.646977,11.572924,12.366339,11.543734,12.441641,10.139137,12.633549,11.584519,12.37076,11.572069,12.427486,10.115669,12.642172,11.60438,12.347159,11.542133,12.461172,10.138082,12.658099,11.581432,12.321183,11.551431,12.439835,10.111633,12.63706,11.642151,12.328298,11.547752,12.473281,10.1400585,12.6264925,11.571884,12.346684,11.5550995,12.458836,10.106694,12.658843,11.602376,12.328816,11.52003,12.460963,10.114094,12.628419,11.620133,12.354473
11.561297416687012,12.438873,10.118557,12.646748,11.573002,12.366476,11.54336,12.441678,10.139481,12.633284,11.584564,12.370869,11.571696,12.427534,10.116026,12.641909,11.604429,12.347277,11.541783,12.4612255,10.138441,12.657851,11.581511,12.321325,11.551079,12.439894,10.111997,12.636813,11.642199,12.328437,11.5474,12.47332,10.1404085,12.62625,11.571966,12.346811,11.554743,12.458883,10.107063,12.658592,11.602439,12.328956,11.519681,12.46101,10.114456,12.628174,11.620184,12.354595
11.561413764953613,12.438845,10.118457,12.646873,11.573031,12.366331,11.543481,12.441652,10.139382,12.633412,11.584597,12.370726,11.57181,12.427507,10.115927,12.642036,11.604455,12.347136,11.541902,12.461195,10.138343,12.657978,11.581538,12.321186,11.55119,12.439859,10.111898,12.636938,11.642218,12.328292,11.54752,12.4732895,10.140311,12.626382,11.571995,12.346671,11.554863,12.458857,10.106971,12.658722,11.6024685,12.328817,11.519808,12.460985,10.114363,12.628308,11.6202135,12.354458
11.561382293701172,12.4388485,10.118476,12.646864,11.573046,12.366339,11.543448,12.441654,10.139399,12.633401,11.584609,12.370731,11.571779,12.427511,10.115945,12.642025,11.604469,12.347143,11.541872,12.461199,10.138361,12.657967,11.581554,12.321196,11.551161,12.439863,10.111917,12.636929,11.642232,12.3283,11.547487,12.473292,10.140328,12.62637,11.572009,12.346678,11.554831,12.458859,10.106988,12.6587105,11.602483,12.328825,11.519776,12.460989,10.11438,12.628298,11.620227,12.354463
11.56086540222168,12.439277,10.11824,12.64549,11.575175,12.365935,11.542951,12.442065,10.139143,12.632056,11.586739,12.370322,11.571239,12.427941,10.115708,12.6406555,11.606546,12.346761,11.541413,12.4616165,10.138124,12.656627,11.583685,12.3209,11.550585,12.4402,10.111638,12.635483,11.644192,12.327882,11.546971,12.4736595,10.140067,12.625013,11.57411,12.3463,11.554293,12.45923,10.106752,12.657291,11.604542,12.32845,11.519257,12.461317,10.114102,12.626883,11.622233,12.354027
11.561223983764648,12.438966,10.118415,12.646551,11.573641,12.366212,11.543289,12.441761,10.139317,12.633085,11.585192,12.370594,11.571598,12.427625,10.115873,12.641698,11.605032,12.347012,11.541735,12.46131,10.13829,12.657661,11.582153,12.321112,11.550982,12.439953,10.1118355,12.63659,11.6427555,12.328175,11.547329,12.473376,10.140244,12.626065,11.5726,12.346556,11.5546665,12.458956,10.106928,12.6583805,11.60305,12.328714,11.519621,12.461067,10.114303,12.627971,11.620768,12.354319
11.561580657958984,12.438829,10.117834,12.647087,11.573787,12.365908,11.543679,12.441652,10.138753,12.633649,11.585357,12.370312,11.571969,12.427504,10.115307,12.642247,11.605186,12.346717,11.5420885,12.461164,10.13771,12.658188,11.582293,12.320795,11.55134,12.439818,10.111258,12.637119,11.642899,12.3278675,11.5477,12.473241,10.1396675,12.626613,11.572762,12.346251,11.55503,12.458821,10.106353,12.658918,11.603206,12.328415,11.52,12.460948,10.113741,12.628527,11.62093,12.354025
11.560969352722168,12.438882,10.119157,12.646636,11.572221,12.367089,11.542995,12.441671,10.140081,12.633133,11.583773,12.3714695,11.571377,12.42753,10.116624,12.64179,11.603679,12.347876,11.54142,12.461241,10.139041,12.657724,11.58073,12.32188,11.550764,12.43993,10.112608,12.636719,11.641506,12.329039,11.54705,12.4733515,10.141016,12.626101,11.571177,12.347397,11.554393,12.458891,10.107637,12.658463,11.601668,12.329517,11.519304,12.461031,10.11504,12.628029,11.619438,12.35519
11.561534881591797,12.438892,10.118479,12.646591,11.57308,12.36637,11.54359,12.441685,10.139413,12.633127,11.584644,12.370762,11.571937,12.427547,10.1159525,12.641758,11.604509,12.347179,11.542021,12.461246,10.138374,12.657703,11.581579,12.321223,11.551302,12.439893,10.11192,12.636645,11.642273,12.328318,11.547628,12.473341,10.140345,12.626082,11.572016,12.346709,11.554972,12.458895,10.106985,12.658426,11.602505,12.328836,11.519894,12.461008,10.114363,12.627991,11.62025,12.354481
11.561153411865234,12.439035,10.119236,12.646597,11.571975,12.366994,11.543156,12.441794,10.140139,12.633071,11.583499,12.371344,11.571529,12.427655,10.116675,12.641725,11.60339,12.347763,11.541622,12.461387,10.139109,12.657696,11.580476,12.321816,11.550947,12.44007,10.112684,12.636686,11.641213,12.328957,11.547225,12.47348,10.141083,12.626066,11.570903,12.347316,11.554589,12.459044,10.107731,12.658445,11.601402,12.329451,11.519494,12.461159,10.115112,12.627991,11.619157,12.355101
11.561298370361328,12.438875,10.118557,12.6467495,11.573002,12.366478,11.54336,12.441678,10.139481,12.633282,11.584564,12.370868,11.571697,12.427534,10.116026,12.64191,11.60443,12.347277,11.541783,12.461226,10.138441,12.657852,11.581511,12.321325,11.551077,12.439892,10.111998,12.636814,11.642198,12.328436,11.547399,12.473318,10.1404085,12.62625,11.571964,12.346812,11.554741,12.458881,10.107064,12.658593,11.602438,12.328955,11.519681,12.461011,10.114456,12.628176,11.620183,12.354595
11.561819076538086,12.438899,10.11774,12.646894,11.574224,12.365433,11.543916,12.4417,10.138632,12.633463,11.585777,12.36982,11.572178,12.427561,10.115196,12.642049,11.605579,12.346247,11.542346,12.46122,10.137607,12.658001,11.58272,12.320372,11.551558,12.439853,10.111158,12.636917,11.643253,12.3274,11.547945,12.473293,10.139571,12.626451,11.573191,12.34581,11.555291,12.4589,10.106292,12.658754,11.603634,12.327993,11.52029,12.461017,10.113667,12.628381,11.621345,12.353587
11.56060791015625,12.439098,10.119474,12.645978,11.5728445,12.367083,11.542597,12.44183,10.140338,12.632432,11.58434,12.371405,11.570961,12.42771,10.116899,12.641084,11.604219,12.347841,11.541101,12.46144,10.139332,12.657077,11.5813465,12.321949,11.550374,12.44009,10.112886,12.636022,11.641987,12.329032,11.546677,12.473497,10.141281,12.625442,11.57176,12.347395,11.554016,12.459057,10.107946,12.657772,11.602217,12.329533,11.51893,12.461155,10.115306,12.627323,11.619938,12.355143
11.561826705932617,12.438811,10.118446,12.647194,11.572129,12.366471,11.54389,12.44162,10.139391,12.633734,11.583701,12.370869,11.572237,12.427465,10.115919,12.642365,11.603579,12.347271,11.54229,12.46116,10.138335,12.65829,11.580625,12.321282,11.55163,12.439857,10.1119175,12.637302,11.641394,12.328441,11.54793,12.473291,10.140333,12.626705,11.571089,12.346822,11.555301,12.45886,10.106977,12.65909,11.601602,12.328962,11.520231,12.460999,10.114385,12.628668,11.619379,12.354637
11.561363220214844,12.438908,10.118706,12.646817,11.572563,12.366581,11.543414,12.441704,10.139631,12.633343,11.584121,12.370964,11.571761,12.427559,10.116171,12.641977,11.603997,12.347372,11.541836,12.461256,10.138588,12.657914,11.581064,12.321408,11.551153,12.4399395,10.11216,12.636904,11.641791,12.328543,11.547461,12.47337,10.140569,12.626318,11.571521,12.346918,11.554817,12.458931,10.107219,12.658682,11.602013,12.32906,11.519751,12.461065,10.114618,12.628261,11.619772,12.354716
11.561034202575684,12.439087,10.118757,12.646385,11.573267,12.366528,11.543067,12.441852,10.139642,12.632889,11.584793,12.370879,11.571396,12.42772,10.116197,12.641514,11.604646,12.347306,11.541543,12.461424,10.13862,12.6574955,11.58177,12.321417,11.550799,12.440071,10.112175,12.636432,11.642383,12.328489,11.547125,12.47349,10.140575,12.625883,11.572202,12.346864,11.55447,12.459065,10.107258,12.65821,11.602656,12.329018,11.519409,12.461169,10.114628,12.627785,11.620377,12.354623
11.561545372009277,12.438783,10.118328,12.647127,11.57283,12.366294,11.543625,12.441606,10.139266,12.633679,11.584407,12.370698,11.571955,12.427452,10.115807,12.642301,11.604269,12.347096,11.542032,12.461138,10.138218,12.658234,11.581341,12.321139,11.551336,12.4398155,10.111779,12.637211,11.642043,12.3282585,11.54766,12.473244,10.14019,12.626646,11.571806,12.346638,11.555008,12.458813,10.10685,12.658999,11.602285,12.328788,11.519953,12.460947,10.114251,12.628586,11.620037,12.354435
11.56239128112793,12.439224,10.1181135,12.646914,11.57262,12.36573,11.544415,12.441954,10.139019,12.633445,11.584158,12.370064,11.572742,12.427818,10.115549,12.642067,11.603993,12.346516,11.542859,12.461519,10.137974,12.658,11.5810585,12.320597,11.552148,12.440182,10.111574,12.637005,11.641755,12.327692,11.548462,12.473662,10.1399975,12.626429,11.5715,12.346123,11.555876,12.459256,10.106674,12.6588335,11.602041,12.328276,11.5208235,12.461361,10.114048,12.628416,11.619808,12.353937
11.561532974243164,12.438787,10.118332,12.647123,11.57284,12.3663,11.5436125,12.441608,10.13927,12.633673,11.584414,12.370701,11.571941,12.427456,10.115809,12.642294,11.604277,12.3471,11.542021,12.461141,10.138223,12.658228,11.58135,12.321142,11.551324,12.439817,10.111783,12.637205,11.642051,12.328263,11.547647,12.473248,10.140195,12.62664,11.571815,12.346642,11.554996,12.458817,10.1068535,12.658995,11.602295,12.328793,11.519939,12.46095,10.114255,12.62858,11.620046,12.354439
11.561163902282715,12.439222,10.118202,12.645819,11.574514,12.366024,11.543249,12.442021,10.139125,12.632386,11.586089,12.370424,11.571556,12.42789,10.115679,12.640994,11.605917,12.346852,11.541687,12.461568,10.138094,12.656948,11.583018,12.320944,11.550901,12.440174,10.11162,12.635838,11.643606,12.327972,11.547269,12.473637,10.140055,12.625337,11.573454,12.346388,11.554603,12.459203,10.106718,12.657643,11.603912,12.328528,11.519549,12.4613,10.114081,12.627226,11.62163,12.3541355
11.561168670654297,12.439108,10.118167,12.646036,11.57457,12.365926,11.543256,12.441908,10.139076,12.632601,11.586134,12.370317,11.571549,12.427776,10.115637,12.641204,11.605955,12.346749,11.5417,12.461449,10.13805,12.657163,11.5830765,12.320862,11.550905,12.44006,10.111579,12.636051,11.64363,12.327879,11.547279,12.473509,10.140002,12.625563,11.573518,12.346287,11.554609,12.459084,10.106686,12.657858,11.603961,12.328442,11.519573,12.461184,10.114049,12.627455,11.621668,12.354034
11.561230659484863,12.438953,10.118495,12.646601,11.573489,12.3662195,11.543293,12.44175,10.139402,12.633135,11.585043,12.370603,11.57161,12.42761,10.115957,12.641754,11.604891,12.34702,11.541731,12.461296,10.138372,12.657703,11.581996,12.3211,11.550994,12.439948,10.111925,12.636647,11.642627,12.328179,11.547337,12.473378,10.140335,12.626114,11.572452,12.346561,11.554676,12.458952,10.107011,12.65844,11.60291,12.328718,11.519634,12.461073,10.114395,12.628035,11.620641,12.354338
11.561551094055176,12.439091,10.118429,12.646593,11.57301,12.366264,11.543605,12.441877,10.139365,12.633137,11.584581,12.370651,11.571948,12.427734,10.115896,12.641764,11.604441,12.347071,11.542028,12.461433,10.138315,12.6577,11.581501,12.321114,11.551322,12.440092,10.111879,12.636669,11.642214,12.328218,11.547636,12.473543,10.1403,12.626089,11.571939,12.346614,11.554999,12.4591055,10.106945,12.658455,11.6024475,12.328749,11.519927,12.461222,10.114328,12.628022,11.620199,12.354403
11.561768531799316,12.438682,10.118078,12.647082,11.573099,12.366241,11.543847,12.441493,10.139013,12.633639,11.584677,12.37064,11.572175,12.427348,10.115557,12.64226,11.604528,12.347048,11.542271,12.461033,10.137969,12.658201,11.581608,12.321106,11.55154,12.439681,10.111512,12.637141,11.64227,12.328193,11.547874,12.473124,10.139933,12.626593,11.572052,12.346582,11.555214,12.458681,10.106585,12.658925,11.602523,12.328722,11.520147,12.460796,10.113971,12.628501,11.620258,12.354351
11.561088562011719,12.439188,10.118066,12.645896,11.574885,12.365822,11.543188,12.442003,10.138994,12.632478,11.586469,12.370234,11.571482,12.427866,10.115547,12.641075,11.606283,12.346655,11.541623,12.461536,10.13796,12.657032,11.583399,12.32076,11.55082,12.440137,10.111477,12.635904,11.643957,12.32777,11.547199,12.473592,10.139906,12.625418,11.5738325,12.34618,11.554523,12.459162,10.10658,12.65771,11.6042795,12.328328,11.519477,12.461256,10.113938,12.627296,11.621982,12.35392
11.560975074768066,12.439481,10.118983,12.645919,11.573186,12.366468,11.54299,12.442235,10.139881,12.63242,11.584716,12.370823,11.571337,12.428101,10.116419,12.641053,11.604578,12.347257,11.541458,12.46182,10.13885,12.657024,11.581675,12.321339,11.55074,12.440473,10.112421,12.635986,11.642353,12.328432,11.547043,12.473901,10.140827,12.625401,11.572093,12.346814,11.554414,12.459478,10.107494,12.657766,11.602594,12.328958,11.519337,12.461581,10.114859,12.627323,11.620335,12.354589
11.560728073120117,12.43922,10.118716,12.646141,11.57371,12.366602,11.542767,12.441992,10.139605,12.632643,11.585241,12.370964,11.571097,12.427857,10.1161585,12.641267,11.605095,12.3473835,11.541229,12.461551,10.138575,12.657239,11.582209,12.321477,11.550484,12.440197,10.112121,12.636165,11.642828,12.32855,11.54681,12.473602,10.140519,12.625612,11.57264,12.346913,11.554138,12.45917,10.107191,12.657925,11.603088,12.3290615,11.51907,12.461274,10.114555,12.627491,11.620798,12.35466
