V1,V2,V3,V4,V5,V6,V7,V8
2567.23193359375,2568.1787,2553.6848,2564.517,2559.282,2561.5713,2567.1328,2568.075
2567.240478515625,2568.1887,2553.6707,2564.507,2559.2693,2561.563,2567.142,2568.0854
2567.30810546875,2568.263,2553.571,2564.422,2559.1846,2561.4995,2567.2144,2568.1646
2567.384765625,2568.3403,2553.5347,2564.3843,2559.1414,2561.4268,2567.2764,2568.2266
2567.541015625,2568.5103,2553.2896,2564.1846,2558.9224,2561.252,2567.433,2568.397
2567.409423828125,2568.3667,2553.5078,2564.3608,2559.1162,2561.4023,2567.2998,2568.2517
2566.966552734375,2567.8975,2553.9163,2564.717,2559.4978,2561.783,2566.8804,2567.8079
2567.125732421875,2568.0652,2553.79,2564.6064,2559.379,2561.6604,2567.0298,2567.9648
2566.92822265625,2567.8574,2553.9336,2564.7344,2559.5156,2561.8066,2566.8462,2567.772
2567.29052734375,2568.2405,2553.6265,2564.4663,2559.228,2561.5164,2567.1885,2568.1333
2567.32373046875,2568.2756,2553.5918,2564.436,2559.1958,2561.4854,2567.2197,2568.1667
2567.15576171875,2568.0977,2553.7588,2564.5806,2559.3506,2561.635,2567.0588,2567.9966
2567.08154296875,2568.0195,2553.824,2564.6375,2559.4111,2561.6956,2566.9893,2567.9226
2567.114501953125,2568.0537,2553.7996,2564.6147,2559.3877,2561.669,2567.0193,2567.9539
2567.1572265625,2568.099,2553.7573,2564.5793,2559.3496,2561.6338,2567.0605,2567.998
2567.001708984375,2567.9353,2553.8838,2564.689,2559.4683,2561.758,2566.9148,2567.8445
2567.396484375,2568.3528,2553.522,2564.3735,2559.1294,2561.4153,2567.2876,2568.2385
2567.35498046875,2568.3086,2553.5664,2564.4124,2559.171,2561.4565,2567.2483,2568.1968
2567.339599609375,2568.2915,2553.5825,2564.4255,2559.1865,2561.4702,2567.2334,2568.1802
2567.23779296875,2568.1838,2553.6814,2564.5132,2559.279,2561.5657,2567.1377,2568.079
2567.259765625,2568.207,2553.6587,2564.494,2559.258,2561.544,2567.1587,2568.1008
2567.625244140625,2568.597,2553.2527,2564.1335,2558.88,2561.1755,2567.5093,2568.4746
2566.83837890625,2567.7632,2553.9917,2564.7844,2559.5728,2561.8655,2566.7593,2567.6804
2566.75244140625,2567.6738,2554.0623,2564.8447,2559.6345,2561.9253,2566.677,2567.5952
2567.4990234375,2568.4624,2553.405,2564.271,2559.0205,2561.3096,2567.3857,2568.343
2567.421630859375,2568.3794,2553.4944,2564.349,2559.1038,2561.39,2567.3115,2568.264
2567.381103515625,2568.3364,2553.5376,2564.387,2559.1443,2561.4304,2567.2734,2568.2231
2567.353515625,2568.307,2553.5615,2564.4092,2559.168,2561.4575,2567.248,2568.196
2567.357421875,2568.3118,2553.555,2564.405,2559.1624,2561.455,2567.2524,2568.2017
2567.3544921875,2568.308,2553.56,2564.408,2559.167,2561.4568,2567.249,2568.1975
2567.42333984375,2568.3813,2553.49,2564.3462,2559.0999,2561.3867,2567.3135,2568.2656
2567.2890625,2568.2378,2553.632,2564.4707,2559.2322,2561.5156,2567.185,2568.129
2567.013671875,2567.9475,2553.8665,2564.6758,2559.4534,2561.7473,2566.9277,2567.8574
2567.072998046875,2568.0103,2553.8213,2564.6372,2559.4106,2561.7012,2566.9827,2567.916
2568.25634765625,2569.2905,2552.0156,2563.0295,2557.709,2560.0264,2568.1033,2569.1287
2568.132080078125,2569.1497,2552.37,2563.3494,2558.046,2560.3604,2567.9885,2568.998
2567.298828125,2568.2488,2553.6196,2564.4597,2559.2217,2561.509,2567.1958,2568.141
2567.351318359375,2568.3052,2553.5645,2564.4128,2559.17,2561.4607,2567.2456,2568.1946
2567.26806640625,2568.2178,2553.6218,2564.466,2559.2295,2561.5325,2567.1736,2568.1191
2567.474609375,2568.4382,2553.4307,2564.2944,2559.0454,2561.3428,2567.365,2568.323
2567.015625,2567.9482,2553.8706,2564.679,2559.4565,2561.7417,2566.9268,2567.8555
2567.35546875,2568.309,2553.565,2564.4111,2559.17,2561.455,2567.2485,2568.197
2567.402099609375,2568.3586,2553.5127,2564.366,2559.1216,2561.4087,2567.2935,2568.2444
2567.229248046875,2568.178,2553.6365,2564.4827,2559.2458,2561.5576,2567.14,2568.0842
2567.42041015625,2568.3782,2553.4888,2564.3472,2559.0994,2561.3916,2567.3125,2568.265
2567.31494140625,2568.2664,2553.609,2564.4487,2559.2104,2561.4956,2567.2104,2568.1565
2567.287841796875,2568.2373,2553.6343,2564.4717,2559.2346,2561.5186,2567.1846,2568.129
2567.3662109375,2568.3206,2553.5542,2564.4014,2559.1597,2561.4448,2567.2593,2568.208
2567.4921875,2568.4546,2553.4143,2564.2788,2559.0283,2561.3154,2567.3784,2568.3352
2567.2724609375,2568.2205,2553.6477,2564.4844,2559.247,2561.5303,2567.17,2568.1125
2567.27880859375,2568.2273,2553.643,2564.4792,2559.2427,2561.5261,2567.1758,2568.1194
2567.34033203125,2568.2925,2553.5823,2564.4255,2559.1858,2561.469,2567.2341,2568.181
2567.451171875,2568.4106,2553.461,2564.3198,2559.0723,2561.3594,2567.3394,2568.2935
2567.030029296875,2567.9653,2553.8652,2564.6733,2559.4502,2561.7358,2566.9404,2567.8716
2567.306396484375,2568.256,2553.6152,2564.4548,2559.2168,2561.5007,2567.2024,2568.147
2567.097900390625,2568.0352,2553.8113,2564.6267,2559.399,2561.6794,2567.0027,2567.936
2567.261962890625,2568.21,2553.6604,2564.4941,2559.2588,2561.5444,2567.1604,2568.1035
2567.29296875,2568.2422,2553.6304,2564.4683,2559.2305,2561.514,2567.1892,2568.1333
2567.31494140625,2568.2659,2553.608,2564.4485,2559.2095,2561.4941,2567.2102,2568.1558
2567.220947265625,2568.1663,2553.6982,2564.5283,2559.294,2561.5776,2567.1206,2568.061
2567.14794921875,2568.0894,2553.7651,2564.586,2559.3572,2561.642,2567.0522,2567.9893
2567.30322265625,2568.2534,2553.6162,2564.4565,2559.218,2561.5034,2567.1992,2568.1445
2567.291015625,2568.2402,2553.625,2564.465,2559.2268,2561.514,2567.1875,2568.1318
2567.379638671875,2568.3337,2553.5396,2564.3882,2559.1465,2561.4307,2567.2715,2568.2207
2567.071533203125,2568.0076,2553.8293,2564.6414,2559.4177,2561.7002,2566.9792,2567.911
2567.4755859375,2568.437,2553.432,2564.2947,2559.0454,2561.333,2567.3633,2568.3188
2567.35107421875,2568.3044,2553.5706,2564.4153,2559.1748,2561.46,2567.2446,2568.1924
2567.35400390625,2568.3074,2553.5676,2564.4136,2559.172,2561.4568,2567.247,2568.195
2567.36474609375,2568.3193,2553.5474,2564.3977,2559.1553,2561.4475,2567.2595,2568.2087
2567.2744140625,2568.2227,2553.6443,2564.4822,2559.2437,2561.529,2567.1716,2568.1147
2567.187255859375,2568.1301,2553.7295,2564.5554,2559.3235,2561.6064,2567.0889,2568.027
2567.17626953125,2568.1187,2553.7317,2564.5586,2559.3267,2561.614,2567.079,2568.0166
2566.9716796875,2567.904,2553.8804,2564.6904,2559.4705,2561.7698,2566.89,2567.8184
2567.3544921875,2568.308,2553.5603,2564.4082,2559.167,2561.4568,2567.249,2568.1973
2567.547119140625,2568.5127,2553.3425,2564.216,2558.9636,2561.2554,2567.4324,2568.392
2567.3505859375,2568.3042,2553.5713,2564.4165,2559.1755,2561.4612,2567.2441,2568.1926
2567.25927734375,2568.2068,2553.6562,2564.4927,2559.256,2561.544,2567.1584,2568.1016
2567.399169921875,2568.356,2553.519,2564.3713,2559.1262,2561.4146,2567.2905,2568.2424
