V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
3087.703857421875,3076.822,3080.385,3066.8455,3085.1704,3072.9124,3074.831,3086.446,3067.029,3115.1553,3081.3408,3089.955,3119.7112,3081.9094
3958.876953125,3967.5422,3970.0923,3973.2134,3975.523,3969.1062,3967.874,3955.9456,3962.4548,3978.7595,3975.278,3971.6277,3967.3237,3974.1233
9614.30078125,9610.707,9614.098,9629.969,9609.302,9605.881,9626.291,9620.743,9603.686,9644.591,9641.62,9625.526,9618.129,9642.784
2594.51171875,2569.0325,2587.0813,2612.4958,2604.5093,2610.246,2572.688,2584.5298,2602.4722,2606.659,2603.3953,2589.9485,2604.8228,2605.0408
11017.7978515625,11029.195,11023.705,11049.247,11011.29,10993.718,10984.92,10989.544,10987.0205,11009.117,11011.725,10987.592,10996.379,11010.468
2582.923095703125,2557.4255,2575.2773,2600.8438,2593.0037,2598.5952,2561.254,2573.4463,2590.8853,2594.6238,2591.739,2576.9546,2593.1658,2593.8538
2824.55029296875,2851.9033,2853.8713,2848.959,2800.443,2802.8591,2790.4443,2791.0955,2791.1052,2798.3052,2791.0332,2785.5737,2785.21,2790.4275
1903.984375,1906.2812,1908.9211,1899.8867,1902.8885,1910.5679,1907.6144,1904.1638,1898.6615,1907.4265,1903.3213,1899.4697,1898.3182,1902.6985
2524.15673828125,2554.717,2556.2437,2545.12,2497.9658,2507.0662,2492.419,2494.1892,2494.4192,2501.2354,2493.4346,2489.0203,2488.61,2493.7551
1570.5509033203125,1572.6401,1569.0192,1567.07,1569.8363,1571.5372,1574.2395,1570.5288,1565.8275,1574.1539,1569.5096,1566.6025,1565.6846,1569.9983
2343.383056640625,2370.0957,2371.5305,2362.052,2314.6057,2324.8535,2308.512,2309.584,2316.3484,2321.244,2309.8142,2304.4177,2306.8486,2310.3542
1695.2957763671875,1700.0446,1700.4766,1696.1823,1699.7203,1704.5535,1702.9017,1699.3251,1694.8903,1704.6356,1699.1154,1695.8508,1694.8136,1699.0312
465.0787353515625,422.4165,442.92053,418.51852,420.40805,448.62122,439.63547,453.17117,426.69962,443.40244,431.98712,456.6556,452.34424,474.23157
6278.716796875,6274.339,6299.489,6266.8784,6278.1626,6315.486,6291.124,6298.507,6252.0464,6276.3013,6275.079,6262.1157,6267.0645,6270.5205
660.4114379882812,639.15656,648.4769,627.13715,617.07996,634.90295,629.69556,646.1515,618.9132,633.6156,620.38885,643.60425,638.01215,672.1846
2078.7451171875,2080.39,2098.515,2102.988,2102.2283,2101.5334,2071.813,2098.3884,2077.8838,2106.0486,2097.1843,2099.3477,2076.9614,2097.265
1886.3387451171875,1888.2917,1905.4614,1910.246,1909.2225,1909.0038,1878.8085,1905.3033,1885.5197,1913.2723,1904.9229,1907.2551,1886.5643,1904.5002
6681.8759765625,6686.1357,6689.988,6696.983,6699.213,6691.0986,6692.0107,6690.8213,6668.885,6702.561,6696.612,6686.566,6680.7837,6643.7705
2258.91259765625,2266.2134,2266.1165,2217.3726,2227.6833,2231.915,2207.0146,2201.9287,2247.1453,2226.0474,2251.363,2254.1519,2247.1353,2222.981
1701.7320556640625,1677.6248,1689.9614,1664.4733,1648.1663,1670.3702,1662.7017,1678.3304,1656.7395,1671.7864,1652.5574,1664.5074,1669.2395,1697.405
3792.030517578125,3791.8972,3784.9617,3821.2258,3802.3772,3820.5051,3786.384,3819.711,3791.6023,3823.88,3824.8088,3819.086,3807.53,3821.1804
2482.475341796875,2529.1396,2543.0898,2517.364,2498.734,2514.076,2477.814,2487.0486,2473.2651,2488.5244,2483.1033,2478.3232,2476.244,2481.6855
2324.54736328125,2324.7117,2367.8276,2329.7156,2329.2207,2383.2385,2329.405,2337.592,2324.299,2333.5398,2330.9873,2327.0898,2326.3894,2331.344
2266.724609375,2270.3962,2271.3809,2272.4036,2272.0637,2270.1633,2254.2974,2258.1663,2264.0574,2273.458,2270.9185,2269.492,2265.331,2271.6985
3796.5,3800.1897,3803.0044,3805.1814,3807.1687,3802.927,3801.7085,3794.7988,3794.2678,3808.9329,3806.6743,3801.2454,3796.9807,3803.2195
6013.18115234375,6010.018,6014.7837,6017.9033,6020.104,6000.79,5971.15,6013.0234,5942.3115,5962.949,5960.946,5947.9033,5943.856,6009.252
7054.23486328125,7048.4775,7038.71,7051.2056,7045.561,7037.2246,7040.6245,7041.5195,7024.9062,7049.3013,7048.3535,7036.7314,7031.2817,7047.9595
1121.0230712890625,1117.1195,1110.5006,1107.6412,1115.2166,1104.6533,1137.0769,1125.7007,1120.9797,1143.9387,1119.8464,1151.3121,1159.445,1165.9971
8705.2744140625,8706.776,8723.687,8744.581,8753.992,8720.083,8747.719,8736.519,8712.849,8743.948,8739.42,8724.323,8719.878,8738.894
1153.9842529296875,1151.2126,1132.6482,1139.3679,1123.7816,1108.9169,1097.7458,1147.4408,1153.9382,1143.3497,1153.098,1115.351,1154.8473,1151.7555
10313.5615234375,10298.64,10307.623,10361.179,10321.488,10322.818,10328.187,10316.749,10297.331,10330.246,10329.946,10311.959,10306.103,10327.354
1014.7235717773438,1007.49133,1017.88477,1022.85223,998.8433,997.43555,1002.45404,997.7904,996.5617,999.2646,999.4842,997.749,998.1094,1000.8598
10650.884765625,10654.415,10642.169,10647.94,10655.329,10646.714,10672.805,10649.1,10656.135,10702.595,10700.372,10689.238,10684.371,10659.1875
11220.7216796875,11223.343,11209.466,11217.466,11225.58,11216.376,11243.59,11218.571,11237.006,11281.407,11277.572,11260.628,11255.975,11229.322
10143.0224609375,10127.866,10136.038,10157.908,10150.508,10148.304,10157.714,10146.083,10126.314,10158.79,10159.153,10141.376,10136.302,10157.014
1023.4843139648438,1009.5133,1012.39355,1065.7173,1027.7345,1042.5958,1014.84546,1015.81256,1015.8645,1013.8617,1014.29425,1011.36664,1013.487,1012.7913
3072.628173828125,3064.6787,3067.8164,3072.66,3076.2683,3074.4624,3083.5903,3077.1357,3070.351,3079.1484,3078.1755,3073.5303,3074.6643,3082.6226
1133.4190673828125,1135.6765,1081.5289,1113.7452,1105.2097,1090.4324,1101.1168,1138.2974,1138.359,1110.8844,1136.1825,1116.2655,1140.3209,1136.7845
2822.21923828125,2823.7676,2825.6453,2823.117,2823.3093,2824.5222,2822.6318,2816.7852,2817.4087,2832.001,2829.2925,2825.2708,2822.599,2827.9534
1062.5126953125,1075.6854,1074.913,1063.3135,1061.9044,1060.8036,1069.6565,1079.4608,1074.4048,1068.857,1079.0961,1062.124,1094.2483,1072.14
10557.6318359375,10568.869,10576.052,10584.701,10547.511,10580.849,10578.539,10588.907,10563.555,10602.174,10599.339,10582.855,10575.74,10592.037
1732.2689208984375,1722.6393,1721.443,1723.8591,1727.5834,1722.0558,1742.874,1731.7843,1728.7612,1726.2207,1727.5852,1730.4751,1726.5002,1725.4034
1705.64208984375,1703.8536,1705.2131,1691.3533,1694.0942,1691.3912,1695.6411,1692.1146,1691.5891,1694.7485,1694.6476,1691.5382,1691.2576,1695.6436
4879.21630859375,4877.0864,4873.7295,4877.4995,4872.5347,4845.3164,4882.278,4862.134,4866.9253,4890.079,4886.0283,4879.355,4872.315,4888.8364
4071.35546875,4083.0657,4030.5156,4100.6357,4104.664,4098.247,4100.84,4083.8142,4093.579,4107.9673,4104.3438,4099.433,4098.662,4099.5786
3627.380126953125,3599.1995,3629.6648,3624.1208,3668.6765,3653.9634,3667.0293,3670.555,3659.3435,3675.1826,3674.8926,3665.538,3664.4998,3657.1726
5911.5361328125,5903.2163,5906.0312,5911.162,5917.6396,5911.7285,5929.622,5916.0107,5901.0767,5922.5815,5922.078,5917.7876,5908.577,5921.5093
4666.05859375,4666.887,4670.11,4673.9663,4676.0464,4671.2983,4664.4033,4670.875,4661.6855,4679.21,4677.7104,4671.473,4666.836,4677.8105
999.1747436523438,997.34375,1003.11035,981.5373,978.8063,971.81537,998.6229,988.59875,968.73016,991.22577,971.75415,981.17786,970.6204,987.7455
3578.3486328125,3584.733,3588.5142,3591.5706,3592.527,3572.927,3553.38,3576.523,3539.127,3552.3674,3547.8503,3529.0635,3541.513,3584.8955
1439.381591796875,1437.0599,1432.2599,1434.6545,1433.5697,1433.4205,1446.9274,1437.959,1432.4673,1435.5901,1436.0693,1433.0118,1432.8319,1434.5404
5475.18408203125,5465.3696,5470.4453,5474.486,5481.2,5477.0376,5492.4937,5478.8843,5464.2197,5486.524,5485.818,5488.9097,5477.8735,5483.098
5529.888671875,5520.295,5547.94,5542.6777,5558.2383,5547.381,5507.991,5538.417,5520.0034,5542.1133,5540.91,5539.2466,5522.4927,5549.291
3995.479248046875,3990.3171,3992.9678,4014.3398,3999.628,3995.0015,4003.694,3997.8787,3990.458,4003.8196,4002.8342,3996.612,3993.68,4003.8806
3995.573974609375,3965.109,4004.4978,3995.5215,4006.8809,4025.0852,4027.4487,4017.9072,4021.4998,4033.9348,4034.6929,4028.8064,4007.6702,4014.7305
2555.10595703125,2551.2483,2549.8584,2558.818,2553.6826,2551.6248,2555.8145,2560.9397,2553.5684,2558.2068,2557.8489,2551.7766,2553.5525,2555.8987
1939.2467041015625,1929.2574,1930.2018,1933.5999,1938.14,1932.6674,1952.844,1942.7212,1937.8898,1938.2081,1939.2732,1939.7076,1936.7777,1935.1747
1023.7658081054688,1008.9132,1009.60876,1028.1285,1008.5403,1009.1031,1011.352,1007.178,1006.87897,1008.67303,1008.9202,1007.2294,1008.08344,1010.51184
1640.2772216796875,1644.6749,1647.304,1644.231,1693.8662,1651.6328,1704.3186,1693.6863,1704.766,1706.2866,1708.4784,1704.0836,1706.072,1705.3424
1631.8956298828125,1651.8223,1666.5322,1654.6056,1632.9266,1631.7534,1637.1428,1640.8386,1629.0309,1634.679,1635.0494,1631.6595,1630.8215,1635.2372
1781.49560546875,1781.7262,1778.6761,1814.0747,1807.8096,1817.2487,1804.4547,1795.7268,1828.5975,1840.931,1832.601,1829.193,1818.9967,1836.3231
1941.7884521484375,1931.6858,1918.971,1918.4823,1957.1104,1965.0186,1967.8324,1959.925,1963.3528,1968.2548,1970.9584,1961.6285,1966.5082,1967.7043
3305.949462890625,3320.166,3330.7024,3339.628,3304.3325,3298.9216,3341.0308,3301.6877,3297.4707,3307.6567,3305.9226,3299.3887,3300.9539,3304.8313
10090.3115234375,10133.986,10091.369,10100.85,10101.399,10089.339,10107.754,10097.2,10076.152,10110.072,10110.465,10093.51,10089.243,10110.945
2488.161376953125,2478.459,2482.1404,2489.9568,2489.895,2510.47,2482.0273,2487.7837,2491.2773,2490.3843,2489.1328,2482.6316,2482.612,2486.2158
1575.7294921875,1571.9471,1573.724,1578.5194,1573.5247,1576.7258,1573.3629,1575.7411,1571.0267,1575.2013,1574.953,1570.9347,1572.4773,1573.3657
1105.097900390625,1101.0182,1096.7765,1091.7952,1096.0104,1089.4482,1115.3796,1105.3741,1098.6453,1103.4236,1096.994,1122.8712,1104.13,1103.3647
3077.19921875,3069.9768,3073.1804,3078.6785,3081.3716,3080.683,3088.2698,3082.6926,3076.0178,3083.981,3083.3237,3078.6736,3080.1785,3087.1094
1729.32275390625,1749.7571,1741.2073,1743.5752,1732.781,1722.8604,1737.2084,1737.4,1724.7931,1725.5968,1729.7278,1726.0918,1728.5502,1724.9796
7313.74853515625,7321.078,7331.187,7340.8735,7352.527,7347.2095,7354.41,7356.0083,7343.482,7368.819,7370.525,7357.6665,7357.13,7409.3745
7303.07763671875,7292.716,7298.5815,7304.6484,7308.2627,7304.7104,7336.528,7306.894,7290.765,7314.9253,7318.5527,7325.596,7318.9194,7313.4443
2102.45068359375,2104.8506,2101.9805,2102.375,2080.7253,2079.5264,2105.8787,2080.0894,2086.1785,2108.7283,2097.848,2095.255,2085.918,2044.7214
2186.635009765625,2189.2566,2186.8848,2186.8718,2166.0925,2161.3472,2189.6516,2160.1533,2168.5925,2191.8289,2178.6003,2177.3389,2164.4707,2126.9238
2020.69091796875,2030.3427,2022.6571,2015.9756,1985.8588,2029.3992,2028.6161,2007.2511,2010.7426,2035.7249,2022.0779,2020.3274,2017.8114,2021.8077
2034.0875244140625,2047.0311,2037.3076,2027.4043,1998.7727,2026.8262,2042.5461,2020.0376,2015.0945,2052.5146,2018.2145,2035.3914,2027.4509,2027.0554
2018.7569580078125,2022.1691,2017.8324,2016.8514,1989.8816,2005.804,2023.7795,2003.985,2006.344,2026.7266,2016.5691,2013.6108,2008.7819,1989.3741
2053.2900390625,2067.4395,2057.0757,2046.3726,2018.1143,2049.1506,2062.8608,2039.4878,2026.846,2073.2622,2030.5933,2055.9512,2047.6598,2044.8921
2252.755615234375,2257.3606,2255.3677,2255.8953,2236.1838,2227.1978,2256.4146,2226.1448,2236.9556,2240.489,2240.1619,2240.8684,2227.3333,2193.9106
2125.167236328125,2132.7166,2122.2866,2112.2551,2084.5854,2132.2454,2133.085,2113.7705,2108.8025,2138.667,2126.375,2124.4004,2119.5837,2127.0051
2100.950439453125,2110.469,2100.0383,2088.7627,2062.4968,2108.084,2109.1265,2091.2288,2082.2388,2116.5054,2100.3953,2101.6738,2096.3958,2104.2485
2015.924560546875,2021.6665,2015.9384,2013.0712,1982.4673,2012.7303,2021.99,2001.8165,2004.008,2026.7042,2015.7902,2012.6741,2008.8242,2006.329
2077.59521484375,2089.8982,2079.1257,2067.8704,2041.5297,2083.974,2087.2195,2069.4463,2060.2993,2096.056,2072.3652,2080.4685,2075.526,2081.094
1858.936279296875,1860.0962,1856.7795,1861.3835,1851.1998,1858.9537,1861.5964,1854.9193,1855.2657,1864.4973,1858.2161,1853.932,1853.5994,1841.5068
9578.572265625,9574.441,9598.64,9605.883,9611.745,9600.27,9602.193,9605.752,9583.105,9616.752,9614.359,9596.539,9589.308,9594.286
919.056640625,926.43353,916.0389,895.2305,928.12683,915.2189,925.56714,910.27637,920.5415,927.96155,924.2785,925.6761,921.6254,924.0456
11916.140625,11912.264,11921.394,11928.682,11936.245,11907.2705,11926.973,11915.247,11899.205,11944.892,11938.05,11920.887,11908.42,11886.238
1641.1593017578125,1641.6041,1633.3248,1641.3242,1636.987,1623.2161,1643.4321,1633.1207,1638.5651,1648.3826,1642.9951,1644.805,1638.9226,1646.7351
7187.4697265625,7242.1343,7253.4277,7259.1436,7244.093,7254.246,7243.092,7220.906,7201.9146,7209.987,7241.7153,7229.2495,7214.4346,7203.334
9256.9248046875,9212.075,9225.384,9234.552,9270.301,9225.863,9237.798,9283.894,9208.473,9258.703,9244.854,9236.967,9220.324,9281.113
11213.7958984375,11214.911,11230.007,11248.394,11240.041,11266.272,11259.87,11241.843,11216.331,11255.108,11257.053,11233.809,11227.356,11254.525
970.6741943359375,963.4187,965.5331,972.67596,964.2095,963.0341,969.35266,971.23737,965.9299,967.2811,968.1763,963.6574,965.0609,966.55927
964.207763671875,956.961,958.3652,962.5209,957.936,956.771,962.615,964.84326,959.5218,961.11035,961.95435,957.2877,958.77893,960.5155
1317.625244140625,1326.1882,1346.4556,1317.5369,1302.3157,1345.9109,1315.0139,1344.0798,1337.733,1349.7898,1339.2665,1346.7969,1341.2462,1349.8625
1266.2955322265625,1270.0193,1293.9736,1264.9082,1231.0558,1290.0355,1249.2252,1289.0526,1284.3846,1295.8894,1285.0278,1288.1755,1288.7338,1297.3971
1335.1981201171875,1345.3248,1364.3208,1335.4497,1332.128,1364.6925,1340.5057,1362.5591,1356.3948,1367.8909,1358.7041,1365.7255,1359.3679,1367.7516
9593.0185546875,9591.877,9640.313,9637.916,9606.307,9597.438,9646.235,9604.0,9589.242,9621.636,9630.702,9629.712,9625.313,9616.923
7172.8369140625,7171.7666,7202.8447,7208.0786,7180.879,7174.0195,7225.4297,7178.7163,7163.165,7188.443,7195.7793,7196.863,7193.2046,7187.674
7712.16748046875,7710.8574,7743.1396,7753.2573,7720.907,7713.693,7764.735,7718.9243,7703.226,7730.0815,7738.8564,7739.9473,7736.0386,7728.942
5955.37890625,5964.9707,5972.1904,5975.9565,5977.889,5967.4995,5960.91,5967.5522,5955.598,5979.4736,5973.4883,5967.879,5951.9043,5971.975
8163.77001953125,8166.571,8153.215,8204.337,8204.56,8196.606,8197.477,8200.665,8173.3877,8199.171,8196.284,8182.687,8172.736,8141.9634
6835.75,6844.747,6852.4873,6856.8184,6859.0474,6847.5586,6841.166,6848.4634,6833.9727,6860.592,6853.7354,6846.5176,6825.4663,6852.689
1319.3271484375,1315.2103,1328.3969,1323.0468,1329.4446,1328.4885,1327.546,1327.6368,1318.4243,1323.9904,1325.1552,1324.1168,1321.9196,1328.1842
9183.0224609375,9192.1045,9201.295,9209.397,9216.926,9201.849,9200.263,9195.865,9192.701,9228.933,9223.198,9213.581,9203.889,9227.978
9124.7841796875,9133.8545,9142.986,9151.036,9158.513,9143.502,9141.952,9137.498,9134.424,9170.45,9164.724,9155.195,9145.571,9169.509
5354.43701171875,5344.0405,5354.7646,5353.5767,5359.248,5356.427,5392.246,5356.001,5346.1294,5364.502,5362.943,5356.3335,5351.3276,5363.1104
7123.9599609375,7113.9736,7139.4917,7125.3213,7132.2173,7126.453,7171.1953,7128.935,7113.824,7139.0044,7139.244,7134.403,7125.7974,7138.402
5750.58056640625,5740.2334,5751.7764,5749.987,5756.042,5752.9893,5791.0005,5752.92,5741.7065,5761.4546,5760.4243,5753.744,5748.242,5760.4565
9174.51171875,9179.073,9193.797,9200.781,9206.379,9195.263,9196.719,9200.352,9178.516,9211.078,9208.6,9191.519,9184.42,9189.826
1096.23095703125,1099.2965,1114.2527,1115.9375,1116.8718,1115.5996,1115.6581,1115.6676,1111.7437,1117.5815,1116.3656,1112.9792,1113.1809,1114.042
647.1386108398438,676.9634,663.8208,641.2739,623.8118,637.04614,620.73694,636.3695,649.7445,637.12225,636.0645,620.7338,650.5763,630.79285
963.941162109375,963.6567,962.03107,966.01685,961.95416,954.21985,955.29755,949.9984,957.9533,962.2845,959.6965,965.74365,961.752,967.08325
10505.2958984375,10505.542,10513.888,10521.238,10526.244,10511.675,10513.911,10521.031,10492.448,10533.784,10530.038,10513.322,10503.451,10528.684
1580.23876953125,1594.2246,1594.0803,1596.8481,1597.5566,1592.0918,1591.125,1589.793,1588.3483,1597.8706,1595.7626,1593.811,1590.6115,1594.6456
8637.88671875,8620.796,8636.115,8649.318,8646.912,8632.501,8630.722,8634.102,8551.479,8631.089,8627.8545,8613.237,8601.981,8568.724
5842.95556640625,5845.114,5848.656,5853.0986,5849.806,5846.3076,5830.816,5824.393,5831.6187,5854.5356,5847.8145,5841.188,5829.676,5793.382
9833.1259765625,9813.553,9850.277,9857.563,9857.128,9848.86,9833.981,9843.491,9828.797,9864.74,9862.103,9848.2,9838.444,9855.981
11122.7314453125,11131.373,11085.466,11093.474,11092.538,11095.964,11097.704,11092.87,11066.955,11105.512,11104.116,11084.915,11078.975,11136.619
8708.5341796875,8758.315,8738.118,8731.922,8726.074,8726.624,8721.9,8733.943,8719.5,8739.048,8739.624,8725.066,8722.769,8741.522
999.2352294921875,1005.1311,1004.1539,1008.0164,1010.99255,1008.0033,1018.8295,1007.3244,1006.30853,1010.1018,1010.0502,1007.679,1007.9416,1056.7872
8237.53125,8225.326,8232.814,8242.146,8244.948,8248.852,8282.263,8240.698,8276.217,8301.627,8302.366,8288.271,8283.507,8250.182
3808.07666015625,3815.9795,3824.8582,3829.5151,3839.8706,3843.896,3878.2502,3843.562,3862.0654,3868.6843,3882.2913,3885.3281,3886.069,3855.8384
3180.331787109375,3172.9534,3174.9348,3177.1255,3181.3127,3200.1892,3225.1772,3193.791,3216.1538,3227.0454,3226.8794,3222.6833,3219.6594,3177.342
3962.547119140625,3973.3286,3980.6892,3987.773,3998.0664,4006.0007,4037.7239,3998.2546,4032.2998,4042.2673,4052.5212,4043.2905,4046.3027,4010.1902
7663.9990234375,7710.761,7718.706,7723.1943,7702.4,7659.579,7718.125,7668.45,7691.999,7679.8447,7683.152,7668.618,7697.729,7690.5063
5159.45166015625,5208.902,5185.2373,5174.3145,5168.995,5166.2505,5164.7173,5168.3193,5165.951,5177.1377,5177.149,5168.2476,5168.1323,5218.7
1149.9779052734375,1182.9691,1186.4684,1191.808,1191.2186,1148.3278,1133.6252,1148.1403,1142.9086,1138.4974,1142.9652,1138.718,1135.1605,1158.8029
1255.5595703125,1286.4363,1290.186,1294.224,1290.3887,1249.0983,1234.0815,1249.5303,1248.0134,1243.6368,1251.0448,1247.3854,1237.844,1261.6093
1231.7098388671875,1263.4257,1267.049,1271.5571,1268.2568,1227.6458,1212.1543,1227.5995,1225.5609,1220.9073,1227.843,1225.9216,1214.9613,1241.2952
6405.068359375,6399.4736,6408.521,6392.496,6413.733,6401.8145,6396.6846,6413.4062,6397.993,6420.2695,6418.307,6407.2163,6402.2695,6417.933
7996.7392578125,7990.5767,7999.214,7988.433,8002.2773,7987.007,7987.2773,8004.571,7984.4434,8012.716,8010.453,7997.0713,7990.3394,8010.164
351.2610168457031,346.50656,351.92392,364.76477,356.9975,343.32104,344.99985,351.4009,345.3246,342.27264,343.81805,341.56573,344.635,343.4291
541.144775390625,542.6684,583.433,555.72345,574.60706,556.5658,543.91675,545.92633,545.8025,579.29517,553.40967,542.82275,539.8687,561.6879
12492.19921875,12485.66,12497.085,12525.129,12539.7295,12525.703,12571.992,12571.443,12530.295,12581.128,12582.942,12555.604,12550.543,12526.407
9996.755859375,9950.786,9960.026,9990.941,9996.427,10003.341,9976.429,10032.23,9968.985,10010.347,9994.134,9980.879,9968.5205,10033.816
1485.0164794921875,1480.7045,1484.3577,1496.7913,1497.9053,1484.2639,1512.0765,1518.282,1512.0029,1510.5007,1505.6113,1534.6436,1482.1481,1488.9946
6336.53369140625,6352.751,6367.6187,6370.2534,6345.8906,6330.4873,6357.191,6372.7437,6372.074,6370.5845,6397.7373,6388.128,6330.058,6356.9385
7323.04443359375,7324.003,7329.9707,7334.254,7338.7065,7315.6953,7292.89,7314.1265,7261.986,7293.3013,7284.827,7267.9336,7265.901,7330.067
10418.720703125,10418.738,10427.44,10434.221,10440.524,10413.236,10390.75,10415.733,10352.011,10391.45,10386.608,10366.47,10360.936,10433.332
10002.6962890625,10013.899,10022.748,10030.697,10037.524,10025.409,10029.068,10029.576,10007.867,10042.673,10038.33,10022.822,10015.335,9989.338
13553.2744140625,13554.028,13566.448,13582.597,13592.382,13521.834,13531.066,13540.093,13495.399,13541.683,13539.571,13515.81,13507.921,13587.62
19973.92578125,19934.004,19955.45,20030.268,19991.168,20029.816,20042.182,20051.014,19967.63,20075.682,20075.006,20041.12,20030.654,20050.395
24972.939453125,24953.992,25037.982,25059.44,25061.32,24981.125,25025.451,25000.812,24965.562,25033.998,25036.637,24990.672,24976.445,25058.104
1263.1163330078125,1273.5532,1270.6603,1272.1185,1234.4994,1238.9504,1231.2051,1241.9188,1230.7683,1237.8724,1229.6394,1213.7494,1210.9141,1242.3887
7311.2265625,7298.5767,7301.243,7308.9946,7315.1943,7302.068,7328.7363,7308.487,7289.62,7314.902,7313.7134,7301.3965,7297.393,7315.627
13497.291015625,13496.226,13501.624,13517.344,13525.082,13504.115,13482.1455,13517.891,13479.752,13528.864,13524.504,13508.233,13493.09,13530.254
21801.38671875,21804.957,21822.076,21839.217,21852.23,21828.635,21796.623,21839.684,21787.873,21869.762,21865.77,21830.082,21812.334,21862.924
20542.16015625,20535.258,20554.756,20572.824,20592.266,20571.398,20574.53,20595.184,20525.775,20599.688,20597.602,20563.113,20549.473,20613.758
17233.490234375,17228.871,17244.49,17256.24,17265.996,17244.225,17233.518,17242.998,17214.408,17278.977,17274.527,17248.795,17233.682,17274.777
9812.255859375,9848.805,9791.197,9825.782,9818.951,9799.807,9841.239,9848.751,9795.851,9852.525,9847.124,9849.36,9836.091,9813.334
10477.837890625,10514.074,10457.103,10491.643,10485.339,10465.481,10507.221,10514.406,10460.354,10519.888,10514.599,10515.528,10502.563,10480.755
2244.56494140625,2216.0193,2176.086,2172.6675,2194.76,2212.6301,2162.725,2223.2373,2212.3499,2218.4858,2214.8872,2208.6616,2203.9216,2157.3728
2984.39501953125,2947.242,2921.4414,2962.3408,2949.3113,2941.5457,2927.1436,2930.9866,2858.0896,2924.8132,2917.9363,2912.8416,2899.7158,2870.6768
1184.3492431640625,1180.6226,1181.6595,1173.3142,1173.4213,1171.9877,1174.1765,1173.698,1170.4739,1174.5889,1174.5438,1172.8765,1174.2295,1178.2134
1161.7640380859375,1163.2158,1176.4058,1160.4994,1162.9971,1160.6787,1161.6237,1169.1418,1161.4608,1162.1948,1164.4022,1160.3813,1162.9512,1162.8684
8713.2099609375,8696.181,8706.049,8714.449,8745.547,8739.23,8728.623,8777.125,8695.261,8735.176,8737.353,8722.86,8711.052,8764.088
8765.3603515625,8737.143,8745.863,8758.926,8790.93,8800.066,8763.8955,8823.498,8739.606,8797.325,8804.944,8777.169,8758.539,8823.731
8692.8564453125,8666.41,8675.033,8688.975,8714.341,8701.156,8700.038,8752.875,8666.591,8713.389,8701.9,8698.3545,8678.305,8746.166
8735.7890625,8702.717,8711.97,8729.219,8761.383,8764.4375,8737.451,8788.572,8764.791,8780.265,8800.287,8763.968,8722.677,8790.171
1057.152587890625,1050.2134,1040.1792,1017.39417,1013.3007,1015.3481,1027.2828,1043.5908,1037.955,1049.032,1033.3013,1053.1088,1046.9479,1016.9271
