V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
28733.802734375,28354.193,28584.816,28170.965,27562.936,27411.598,27470.143,27287.18,28209.912,27975.727,27732.02,28089.82,26340.31,26406.06,27357.809,26919.62,29091.508,29073.965,28411.309,28129.283,27472.17,27316.842,26196.78,25726.336,25093.37,24169.303,24151.72,23901.338,23860.34,24288.7,24588.832,25434.37,27028.676,27225.975,27442.746,27983.459,27992.996,27887.414,28370.896,27321.256,27647.426,27188.365,26858.945,26588.9,26332.678,26260.967,26159.656,26011.602
7908.33154296875,7757.054,7750.1846,7590.886,7360.0713,7264.372,7254.878,7216.0005,7464.0386,7429.5107,7398.2134,7532.665,7077.895,7155.613,7478.329,7404.109,8077.781,8127.6406,8011.3794,7944.62,7758.038,7715.7437,7386.1987,7204.932,6965.3794,6625.993,6552.8096,6416.646,6321.54,6387.3228,6447.736,6667.349,7109.35,7168.279,7271.2007,7458.384,7527.462,7561.2617,7754.184,7509.1924,7673.4546,7604.63,7542.144,7474.488,7438.6445,7386.7256,7344.424,7257.022
543.0182495117188,539.8919,537.0635,525.1758,511.8366,507.4289,507.78687,507.63962,524.77386,520.50543,514.9017,523.7183,499.04092,500.91904,520.60315,511.5939,552.72406,554.30084,545.2995,542.6936,529.6369,526.3893,506.5868,497.5669,483.9391,464.30533,461.75842,454.33096,450.8578,457.11316,460.7129,475.48538,505.54218,508.33582,512.97235,522.88776,525.7826,526.06085,536.41547,518.2195,525.756,522.7116,519.1006,515.19727,512.54535,510.8927,510.1329,493.1825
159.68382263183594,155.45882,154.58638,150.36905,144.97168,139.66231,139.52199,133.74413,138.198,134.86224,133.19566,136.6748,133.38034,134.67809,140.51633,140.0891,153.02762,154.55128,153.5972,153.53671,151.57701,151.66394,147.63107,145.06439,141.6445,135.23958,133.65802,130.62535,128.1821,128.27106,128.22495,131.05017,138.65973,138.70576,139.86078,142.04698,144.01811,146.03146,148.85744,146.58337,149.27258,149.38196,149.49213,149.93378,150.60373,151.0434,151.53152,136.69786
13401.734375,13158.627,13191.616,12938.851,12581.116,12433.007,12417.95,12328.225,12731.691,12641.95,12558.446,12764.698,11965.67,12059.92,12573.978,12438.069,13545.788,13610.977,13404.854,13307.937,13017.047,12959.353,12437.896,12179.169,11813.898,11283.15,11194.096,10984.72,10854.24,10978.159,11068.779,11428.271,12153.032,12230.234,12364.069,12649.46,12729.011,12755.365,13043.728,12622.318,12872.411,12748.517,12646.354,12545.417,12492.199,12435.206,12391.793,12294.542
1219.6455078125,1199.4548,1189.9832,1163.7145,1132.0138,1112.7208,1106.728,1093.8641,1121.1135,1102.8092,1088.6122,1106.4253,1036.1112,1045.7668,1090.0735,1086.2747,1181.7416,1192.6323,1183.9807,1183.7893,1166.5598,1168.6726,1132.0138,1116.7107,1087.7212,1040.1511,1029.937,1007.3637,990.67065,994.06824,992.3306,1016.3444,1072.7833,1070.6953,1075.2148,1094.8994,1101.0309,1106.9825,1129.9017,1095.1605,1122.4904,1122.4929,1121.8121,1120.3931,1126.0508,1128.8289,1134.5286,1122.0573
50205.51171875,49351.824,49330.12,48287.254,46948.883,46229.367,45951.316,45388.67,46629.523,46053.79,45606.82,46311.773,43249.934,43581.21,45488.023,45178.434,49365.402,49780.54,49316.797,49182.68,48374.855,48379.527,46702.2,45982.156,44711.184,42695.184,42265.29,41343.812,40678.188,40906.266,40936.992,42039.066,44481.867,44515.734,44804.426,45728.58,45961.336,46092.695,47147.836,45741.805,46845.695,46628.074,46506.5,46342.465,46445.83,46437.844,46545.027,46492.785
28509.98046875,28021.955,28128.97,27615.396,26879.375,26605.934,26595.443,26413.857,27287.682,27099.453,26918.773,27343.518,25643.166,25823.72,26891.371,26572.426,28898.322,28999.537,28506.002,28270.588,27636.41,27504.916,26363.092,25813.857,25059.572,23969.996,23808.246,23411.715,23180.787,23486.648,23710.414,24505.826,26065.396,26250.242,26527.865,27139.65,27279.322,27308.568,27909.63,26983.906,27472.05,27150.93,26897.309,26662.17,26513.08,26386.727,26270.082,26074.041
2151.938720703125,2115.8193,2125.7656,2088.348,2035.489,2016.9519,2018.5793,2010.7025,2078.0513,2063.9578,2048.5662,2080.373,1954.1984,1963.946,2044.4167,2016.9979,2189.9592,2195.0574,2154.6116,2136.0474,2087.6829,2075.9187,1989.0327,1950.8026,1896.7333,1817.8641,1808.8124,1780.4846,1766.4419,1791.8282,1810.3173,1871.439,1991.2943,2005.4507,2025.8948,2069.7837,2083.0679,2079.652,2124.3213,2053.515,2084.1846,2060.9824,2040.526,2022.3159,2009.618,2000.673,1992.4409,1964.7136
6317.3984375,6207.3467,6232.1553,6117.31,5953.8086,5898.171,5903.3286,5873.5117,6074.1904,6041.947,6004.4126,6103.1675,5730.7705,5770.6445,6010.7,5935.2944,6455.102,6473.748,6358.8003,6303.719,6152.887,6115.86,5854.322,5729.004,5555.7964,5313.459,5279.264,5190.5195,5141.22,5215.84,5271.7075,5454.926,5810.116,5857.905,5925.3887,6065.3555,6102.7437,6109.5796,6245.047,6037.02,6139.9272,6068.4126,6006.7573,5949.1484,5909.644,5874.081,5841.0005,5778.295
14875.294921875,14612.584,14665.09,14396.265,14005.681,13854.771,13842.825,13748.152,14200.508,14098.633,14007.649,14228.979,13348.166,13448.612,14010.811,13848.366,15062.668,15122.535,14869.908,14747.927,14419.5205,14356.119,13759.666,13465.5625,13072.023,12497.323,12405.666,12196.828,12068.933,12219.478,12333.618,12744.726,13556.458,13650.678,13799.639,14118.923,14196.432,14215.614,14535.717,14054.052,14317.739,14154.293,14025.316,13905.688,13833.487,13769.112,13708.925,13599.134
591.3165283203125,584.09467,585.5012,572.5384,559.32336,551.04095,547.63477,535.58057,549.2638,536.8616,527.44775,534.0423,502.2744,501.60736,519.01074,513.8021,556.95557,559.52185,552.2835,552.2439,545.9967,547.7803,533.74963,530.6545,521.90894,504.13647,503.2706,496.48566,493.22418,497.36514,496.6702,507.95383,533.73596,531.47504,530.2525,536.10706,534.2319,532.0531,539.3027,522.6369,531.1591,527.9687,527.5924,528.1174,529.4941,533.93616,538.73114,528.21356
248.30276489257812,244.1482,244.00836,239.13083,233.08951,232.06267,232.49083,233.3179,241.25206,239.81128,238.0939,242.86447,237.01459,239.33966,248.38074,246.27608,262.28363,263.67993,259.79303,257.86877,251.70407,250.03244,239.60623,233.44661,225.99492,215.5646,213.12627,209.21835,206.54378,208.70021,210.9702,218.11311,232.8806,234.80298,238.46605,243.93846,247.51817,250.44684,256.70776,248.70172,252.15428,250.68347,249.26653,247.41373,246.50912,244.81535,243.13277,226.50372
542.7258911132812,541.385,553.76794,553.02155,548.6545,553.0135,569.82245,570.3354,591.42126,588.2063,581.46295,585.7723,549.4942,543.09644,553.8852,537.66736,564.6459,555.0761,531.0943,523.21313,507.79602,502.05154,480.44235,475.25195,469.99994,463.21454,472.50394,476.9629,488.0056,505.7628,517.4205,538.227,572.21234,577.83746,579.0055,586.2314,583.4186,575.0508,575.6191,541.04456,535.7717,513.0464,499.84164,491.82138,480.34427,480.0544,476.52234,490.9535
2115.29150390625,2089.641,2092.5168,2051.763,2005.0057,1969.656,1950.7355,1916.0782,1956.7272,1917.082,1888.0912,1909.3325,1783.3057,1787.3993,1857.758,1845.0259,2010.5872,2026.9124,2009.0852,2011.0098,1987.952,1996.334,1940.2938,1927.3615,1887.8776,1814.5206,1802.2075,1768.9768,1747.0304,1754.5829,1747.7269,1785.9766,1878.7291,1869.6742,1867.6096,1894.3833,1892.8718,1893.1948,1925.0339,1865.0903,1906.2096,1901.5867,1902.7091,1903.3708,1912.9886,1926.1078,1943.5266,1942.2805
16507.369140625,16234.863,16275.854,15975.96,15553.968,15389.595,15356.415,15240.121,15740.631,15610.315,15505.392,15735.792,14761.385,14880.993,15498.468,15326.729,16648.81,16734.854,16456.203,16314.114,15958.697,15896.456,15251.441,14938.342,14507.803,13865.388,13754.392,13527.102,13391.614,13542.043,13661.212,14104.682,15002.798,15097.942,15261.424,15598.419,15663.3545,15673.511,16028.518,15487.897,15784.803,15599.2,15478.162,15352.185,15260.027,15208.859,15165.24,15049.765
1808.2491455078125,1774.8005,1778.5293,1744.6392,1697.4346,1678.5603,1675.9324,1668.8568,1722.8158,1709.1183,1696.6111,1724.274,1625.4502,1637.5516,1706.4862,1686.5101,1833.1799,1842.045,1812.9235,1802.7109,1759.3608,1752.0283,1680.2672,1646.4834,1598.1713,1527.4891,1514.3212,1488.0247,1471.5042,1488.1381,1500.2632,1549.3344,1649.1815,1659.3035,1677.4733,1714.2319,1727.1589,1730.6439,1769.2693,1708.4441,1740.8665,1725.6212,1711.8346,1698.3165,1690.8662,1684.2382,1678.7213,1653.5559
3620.40234375,3560.9487,3551.1814,3469.6084,3358.9666,3294.029,3256.1206,3203.616,3274.959,3210.2705,3168.7793,3216.3247,2999.3232,3024.7961,3162.815,3155.8643,3459.0913,3503.7942,3491.5935,3495.8845,3456.2683,3473.2393,3370.5742,3333.5662,3247.5955,3099.306,3057.75,2984.514,2924.208,2920.8723,2901.546,2962.711,3120.5945,3104.9253,3112.7434,3168.0889,3180.3677,3193.8762,3269.8755,3178.5315,3271.3784,3275.4517,3285.5938,3289.2793,3317.008,3332.9546,3360.3545,3361.5598
4879.56103515625,4796.3486,4813.3086,4725.68,4603.2397,4550.8687,4542.11,4506.2554,4647.491,4604.5156,4566.085,4635.246,4344.09,4370.06,4550.8584,4498.6045,4891.1724,4913.5996,4837.5327,4808.9214,4707.59,4691.8037,4512.3345,4428.6597,4306.393,4122.926,4097.362,4026.9568,3985.5786,4030.0442,4058.3137,4183.821,4442.3,4462.985,4503.4336,4596.961,4619.1353,4620.6885,4717.5884,4560.345,4646.465,4602.7046,4569.3105,4538.1396,4521.5425,4511.047,4504.6753,4470.269
105890.921875,104191.5,104540.055,102628.016,100000.89,98879.68,98611.07,97673.805,100673.62,99660.1,98807.484,100232.28,93822.016,94400.54,98252.39,97201.53,105683.68,106203.84,104580.11,103890.555,101844.52,101585.61,97711.93,95974.48,93378.7,89411.086,88813.94,87314.414,86414.63,87344.87,87899.03,90587.27,96108.805,96513.17,97302.56,99328.01,99651.234,99671.15,101787.37,98432.86,100326.914,99286.29,98615.945,97967.15,97624.766,97455.18,97364.15,96988.42
97935.921875,96411.27,96696.37,94911.04,92514.7,91385.45,91055.09,90053.08,92667.42,91579.42,90674.7,91955.85,85944.4,86399.914,89907.8,89000.516,96848.69,97365.45,96023.68,95544.62,93838.97,93714.78,90353.9,88919.766,86631.82,83021.91,82496.836,81048.555,80156.45,80924.61,81258.164,83598.555,88525.305,88728.695,89299.84,91050.4,91309.35,91313.68,93185.22,90160.55,91960.484,91164.195,90661.516,90190.89,90075.875,90053.14,90143.266,90000.016
90248.59375,88857.78,89127.94,87490.36,85297.28,84262.766,83954.84,83021.45,85422.22,84402.78,83555.47,84724.55,79179.27,79584.99,82802.375,81961.64,89176.15,89647.51,88407.03,87971.42,86410.94,86305.016,83224.28,81923.055,79834.59,76526.45,76054.336,74730.516,73920.984,74631.22,74931.72,77081.734,81611.82,81787.94,82297.766,83894.68,84116.8,84107.016,85816.445,83022.89,84671.08,83934.98,83476.07,83049.21,82946.16,82940.97,83038.54,82923.21
5016.7265625,4939.9443,4927.773,4813.981,4674.5244,4584.0957,4527.045,4443.9067,4534.1567,4436.741,4369.604,4429.488,4119.8433,4145.4473,4328.817,4320.5786,4735.963,4798.26,4787.2236,4802.6475,4759.8506,4789.851,4664.119,4628.4673,4516.6685,4318.184,4267.5737,4164.932,4082.5823,4076.323,4039.872,4116.457,4325.3555,4293.1177,4292.226,4359.1294,4368.2085,4379.8374,4475.402,4353.105,4479.9326,4490.318,4512.8066,4526.1465,4571.931,4603.7627,4653.807,4673.1562
39249.9453125,38694.51,38712.652,37934.027,37007.766,36430.562,36117.273,35537.53,36374.824,35724.38,35237.066,35678.07,33216.723,33358.395,34734.37,34513.688,37652.58,37993.89,37686.64,37682.055,37224.234,37354.03,36253.105,35916.734,35094.37,33644.543,33372.375,32702.375,32234.998,32360.941,32248.537,32984.906,34745.79,34614.242,34660.46,35210.996,35239.094,35240.79,35935.41,34837.008,35666.89,35548.043,35563.832,35551.742,35729.047,35906.79,36183.64,36345.676
1194.468505859375,1181.7294,1186.5953,1163.235,1136.0385,1119.8252,1114.8867,1094.0957,1120.8007,1098.462,1080.6564,1093.8534,1023.1224,1022.37714,1059.462,1049.0028,1137.9894,1142.9327,1128.2205,1128.0087,1113.5145,1116.0686,1084.539,1077.997,1057.9855,1021.2725,1019.28125,1003.88196,996.5981,1005.15466,1004.6945,1028.1826,1082.3412,1078.888,1077.6205,1091.0638,1089.7585,1088.7463,1102.8348,1064.0951,1082.0356,1077.1737,1074.7687,1073.6282,1075.9182,1083.0818,1091.7605,1084.2714
22150.154296875,21785.963,21856.387,21459.031,20902.51,20680.418,20638.482,20469.248,21124.064,20936.6,20778.535,21084.66,19763.562,19899.717,20717.223,20483.697,22260.746,22364.389,21999.656,21830.271,21369.488,21294.744,20449.992,20056.717,19496.191,18654.266,18520.541,18215.717,18036.576,18243.41,18387.81,18973.64,20160.0,20271.93,20465.9,20906.318,20986.295,20994.21,21451.84,20732.664,21122.934,20886.193,20724.932,20566.791,20464.512,20407.295,20361.479,20238.94
1760.5413818359375,1734.3186,1733.9954,1686.7273,1636.7106,1613.5498,1604.3575,1590.1892,1636.2953,1613.4238,1597.06,1623.7363,1521.6575,1537.0591,1604.3577,1595.4614,1735.9673,1752.0897,1732.8551,1726.827,1693.1428,1692.124,1631.0999,1604.3303,1559.7756,1488.9004,1472.7502,1441.9761,1421.2655,1429.0178,1432.8877,1472.6005,1562.5842,1564.8064,1577.4736,1608.1147,1617.8333,1622.4928,1659.1173,1604.8674,1642.5854,1635.5986,1631.0225,1623.4337,1623.2996,1622.9062,1626.3689,1607.626
2342.755126953125,2299.5205,2291.534,2237.7742,2171.4783,2127.3845,2097.7847,2066.6294,2117.2278,2082.982,2063.9556,2095.1387,1963.1552,1986.0226,2079.671,2073.394,2271.6846,2302.5095,2290.7422,2288.3557,2254.7988,2262.0364,2187.24,2153.8096,2093.1096,1989.5325,1957.3962,1909.1273,1868.5079,1867.3351,1860.8463,1904.5366,2013.586,2008.8835,2020.6019,2065.875,2080.141,2096.0557,2147.1187,2086.4165,2147.519,2147.1768,2151.3054,2148.7834,2158.7908,2162.5576,2173.4978,2158.083
105815.78125,104117.234,104465.4,102554.56,99928.984,98808.44,98539.98,97603.53,100601.37,99588.836,98737.1,100161.06,93755.5,94333.97,98183.42,97133.41,105609.84,106129.85,104507.37,103818.15,101773.375,101514.54,97643.32,95906.65,93312.34,89347.11,88750.07,87251.42,86351.99,87281.42,87835.29,90521.71,96039.51,96443.79,97232.99,99257.28,99580.555,99600.72,101715.8,98363.766,100256.76,99216.9,98547.05,97898.62,97556.39,97386.68,97295.49,96919.664
1849.56640625,1825.6372,1829.9996,1796.1116,1754.482,1730.7742,1722.9944,1696.9185,1736.096,1705.426,1679.8207,1701.5745,1591.1459,1595.7897,1655.7667,1645.1678,1785.0216,1796.6188,1778.6726,1778.7722,1756.4447,1761.2819,1709.6476,1693.3007,1657.0701,1593.4602,1585.3601,1557.3092,1538.7673,1548.4327,1545.3605,1581.6432,1666.1809,1660.6248,1662.0116,1686.8256,1692.8673,1688.6606,1719.964,1663.666,1697.7574,1692.0474,1689.6257,1688.7598,1696.0872,1704.879,1716.6206,1711.034
3036.259521484375,2989.089,2989.9114,2928.2378,2849.5894,2799.3184,2776.6292,2734.8274,2803.8098,2758.1262,2724.5383,2763.721,2582.5098,2601.8357,2712.5342,2697.6865,2936.9888,2965.3513,2939.3254,2934.1196,2892.4592,2898.9878,2806.5896,2770.8174,2702.1072,2584.1667,2558.674,2506.7188,2468.4207,2478.4866,2474.266,2534.1401,2675.9216,2671.109,2681.8699,2730.6897,2739.7634,2746.8398,2804.374,2716.4302,2782.2856,2772.6865,2772.103,2767.9038,2776.009,2784.4875,2799.79,2789.4526
3421.6923828125,3358.2036,3358.6802,3291.7417,3197.8452,3156.467,3149.2722,3129.7646,3231.0645,3207.8223,3186.37,3240.8975,3044.6973,3070.863,3204.3003,3171.7007,3456.1113,3476.925,3429.2927,3408.1946,3333.294,3319.6821,3187.6619,3120.136,3024.1936,2884.4646,2858.0095,2801.0913,2762.4944,2790.208,2809.9941,2899.6394,3084.392,3102.4482,3138.3452,3211.0483,3236.5518,3247.6604,3322.7,3215.4739,3283.7354,3259.2424,3236.762,3213.3162,3203.0784,3188.602,3178.9358,3142.356
3255.669921875,3195.8594,3201.9417,3140.7434,3054.8992,3018.2778,3012.7488,2993.9504,3090.6414,3066.9316,3044.7627,3094.4907,2905.2336,2927.3403,3052.3313,3018.1216,3284.6316,3301.6133,3252.8208,3232.6719,3161.519,3148.5413,3024.5469,2963.432,2875.7842,2747.2915,2725.5032,2674.976,2642.8733,2671.6648,2691.5637,2777.3303,2952.9412,2969.722,3001.5608,3068.3027,3088.9204,3096.0908,3164.3406,3059.7014,3120.5278,3094.6414,3071.9119,3049.3838,3037.8464,3026.2056,3018.2837,2985.0637
972.905029296875,959.0347,957.95825,935.8261,911.0079,897.53107,891.5079,882.49365,905.67926,891.0273,878.84064,891.2209,834.17633,836.2704,870.5846,863.0459,940.8246,947.635,937.3498,931.38586,926.31006,919.3268,889.97797,878.6103,862.50464,827.40765,821.5449,806.5294,796.80597,802.0072,802.06116,820.98004,867.51697,866.6561,870.0886,884.0918,887.46014,890.30115,905.8909,876.0535,893.5256,890.6275,888.9799,887.44324,889.134,892.17725,896.8069,883.9629
33394.30078125,32854.594,32956.914,32344.42,31510.666,31137.482,31047.156,30738.158,31660.02,31331.035,31046.809,31503.412,29472.95,29645.03,30859.117,30540.703,33234.92,33402.992,32925.023,32743.857,32116.773,32047.441,30853.117,30322.982,29506.326,28255.803,28071.611,27576.98,27269.88,27553.393,27699.395,28528.21,30245.467,30350.559,30580.766,31212.152,31328.727,31344.484,32002.336,30964.66,31574.271,31284.258,31088.521,30904.463,30835.64,30789.734,30777.121,30671.81
148.0321044921875,149.31308,147.51022,143.34784,138.48827,137.71526,139.17508,140.76779,146.74539,147.06319,146.898,150.34807,148.93826,151.1789,158.88527,156.01602,165.0467,165.82898,163.1985,161.59247,156.73991,154.87927,147.3863,142.32788,136.8736,129.79517,127.68937,125.12422,123.21869,124.621025,126.929375,132.02673,142.25665,144.45897,147.99677,152.04002,155.48311,158.20802,163.00522,159.05519,160.6966,159.30214,157.76503,156.11792,155.17445,152.75922,150.2556,136.04706
32761.802734375,32234.67,32336.771,31737.428,30922.201,30557.611,30469.4,30165.213,31069.236,30744.445,30463.59,30909.877,28916.57,29082.646,30271.201,29957.521,32597.453,32760.879,32290.406,32113.184,31499.027,31431.537,30262.209,29745.246,28946.941,27723.33,27545.402,27062.062,26763.697,27043.082,27186.318,27998.95,29682.803,29784.768,30008.33,30625.275,30736.918,30749.752,31392.055,30372.768,30968.355,30682.828,30490.814,30310.766,30242.68,30199.676,30189.117,30087.662
4414.13330078125,4343.58,4335.5737,4239.736,4124.6206,4031.2292,3986.909,3910.537,3989.3757,3909.4817,3853.8545,3906.8635,3636.2876,3658.5874,3819.7957,3810.4028,4173.184,4226.055,4214.731,4226.296,4187.719,4211.6665,4100.1636,4061.4568,3965.259,3790.4187,3749.9485,3660.057,3587.0186,3583.814,3554.6233,3623.333,3809.0977,3782.9238,3785.9675,3847.2336,3857.4768,3868.2615,3952.6594,3844.9885,3956.518,3964.4094,3981.9624,3992.9895,4031.233,4056.6,4097.106,4108.1753
15147.0517578125,14924.682,14920.689,14610.717,14234.131,13976.596,13831.517,13582.361,13873.7295,13597.205,13395.9375,13567.777,12615.481,12669.585,13202.78,13145.49,14366.648,14520.525,14446.073,14475.715,14331.02,14405.268,14015.131,13895.463,13582.598,13016.097,12905.501,12625.777,12413.019,12430.825,12349.931,12600.903,13248.135,13166.259,13167.279,13370.042,13385.217,13398.459,13667.741,13271.7295,13620.73,13610.22,13647.988,13674.086,13784.682,13874.269,14007.457,14087.775
34307.2265625,33789.074,33839.035,33188.023,32345.744,31895.91,31729.754,31319.27,32159.666,31716.299,31357.807,31797.428,29670.459,29811.299,31036.686,30775.287,33538.566,33760.934,33384.438,33297.516,32775.914,32789.957,31699.576,31268.826,30487.486,29214.953,29018.635,28465.408,28099.748,28307.521,28339.78,29088.068,30736.146,30734.604,30873.55,31446.203,31530.87,31543.572,32178.352,31176.824,31852.533,31657.22,31551.64,31453.168,31506.02,31552.396,31657.285,31672.666
370.720947265625,363.65192,363.46356,356.1094,345.93707,342.4821,342.79883,343.83984,355.43857,353.21887,350.71063,357.7059,345.19513,348.60495,362.3884,359.26666,385.9471,388.3002,382.61526,379.91824,370.5463,368.38998,352.73798,343.91098,332.67984,317.12573,313.5881,307.65823,303.46213,306.36768,309.5164,319.96112,341.5594,344.3103,349.52798,357.88632,362.29636,365.5177,374.87463,362.52686,368.90778,366.707,364.53964,361.73593,360.2112,357.9326,355.81482,337.9076
2426.186767578125,2388.8367,2402.3699,2361.6765,2306.079,2286.1475,2284.6704,2270.9988,2343.5667,2322.3748,2301.1265,2333.3706,2189.4329,2196.786,2283.2195,2253.316,2445.2024,2452.2615,2406.4565,2383.7632,2335.272,2324.9365,2229.4636,2194.4624,2138.8555,2054.0813,2046.7456,2017.5115,2003.8542,2032.2456,2049.517,2115.2932,2247.621,2259.0864,2277.4263,2322.4644,2329.1548,2323.578,2369.581,2290.0256,2323.6772,2296.9685,2276.8232,2259.561,2246.7625,2241.8188,2237.186,2212.8713
1894.15576171875,1866.6837,1867.2894,1829.2009,1783.1678,1741.0465,1726.9125,1692.2421,1729.8998,1699.2782,1675.2865,1694.3451,1582.4171,1588.1267,1654.2192,1645.6987,1798.0767,1814.9946,1803.969,1806.8281,1788.0891,1795.3993,1746.7812,1730.3702,1691.6963,1621.6846,1609.5621,1575.4435,1550.5411,1554.7354,1547.0768,1579.718,1661.5092,1652.7148,1653.2567,1678.8634,1681.6425,1684.2596,1716.3357,1666.3,1708.1486,1708.9,1711.4285,1713.6051,1725.9076,1736.0548,1751.0834,1746.6935
