V1,V2,V3,V4,V5,V6,V7,V8
1450.80712890625,1415.7881,1423.2582,1442.0153,1459.1035,1420.9192,1564.7753,1442.4617
8971.724609375,8986.942,9005.03,9033.651,9031.73,9211.107,9043.143,9234.211
9384.7431640625,9445.333,9271.506,9446.228,9384.752,9644.115,9488.849,9685.512
1522.497314453125,1479.8557,1487.9901,1462.0424,1520.6207,1541.415,1529.5444,1516.8274
5889.59765625,5909.396,5910.569,5879.092,5884.454,5907.7124,5964.533,6005.766
2602.08740234375,2677.3604,2708.2842,2652.8506,2689.5278,2638.1812,2733.0593,2710.4883
1712.6026611328125,1652.7701,1665.487,1659.543,1781.1995,1700.1848,1715.7864,1722.853
6943.9814453125,7003.7056,6982.269,6982.184,6986.046,7062.3667,7043.8174,7131.772
2923.257568359375,3056.0288,3082.1064,3016.6091,3044.3418,2996.3313,3092.9714,3060.031
1541.5418701171875,1465.2887,1466.1023,1457.3602,1518.7502,1518.834,1519.985,1521.0172
7308.88720703125,7503.8022,7512.0386,7454.7554,7466.8223,7503.04,7614.386,7540.724
9483.3681640625,9727.44,9750.196,9704.633,9767.17,9743.775,9847.415,9773.997
1420.7989501953125,1447.4952,1424.9275,1423.8574,1414.841,1425.4529,1468.6571,1464.1759
2801.31591796875,2831.2212,2830.6355,2891.328,2867.2732,2876.8416,2885.4006,2928.681
2131.289306640625,2080.9119,2081.7375,2110.55,2072.93,2140.584,2113.7927,2186.1301
2759.6357421875,2833.1562,2878.5417,2888.188,2873.3914,2877.181,2828.58,2881.2546
3137.43701171875,3187.7688,3191.321,3241.56,3239.9048,3247.445,3238.9448,3246.1584
4686.02978515625,4765.9946,4817.1675,4844.656,4837.3237,4861.877,4877.675,4837.6924
6056.0927734375,6130.76,6159.9155,6219.7734,6226.4043,6263.197,6281.4453,6239.228
10438.943359375,10590.026,10677.597,10650.485,10715.784,10714.667,10712.649,10795.264
3344.365234375,3296.6787,3306.1235,3322.098,3323.42,3390.1968,3349.063,3341.151
1131.0032958984375,1099.0515,1108.771,1103.3496,1113.1146,1166.8038,1136.0261,1123.4951
10748.4150390625,10839.875,10870.811,10897.305,10940.212,10974.28,11068.992,11103.932
4921.6142578125,4935.086,4861.4946,4961.684,4995.096,4996.243,5003.7085,4874.2915
3894.12646484375,3914.0947,3968.4893,3931.9155,4006.663,4019.4226,3898.0645,4015.8765
5160.40673828125,5238.741,5271.2246,5291.276,5288.0703,5309.701,5329.815,5367.6064
3034.920166015625,3060.146,3047.5137,3051.9807,3078.8064,3079.8494,3122.4866,3136.0117
1640.7845458984375,1623.6396,1652.308,1643.5038,1651.29,1658.142,1670.5079,1690.6569
13394.515625,13550.847,13608.532,13653.231,13692.659,13757.815,13811.182,13862.372
17321.08984375,17513.436,17604.09,17700.73,17717.148,17790.064,17874.395,17892.166
16885.71484375,17074.703,17163.574,17258.078,17273.602,17344.234,17427.242,17443.55
1736.101806640625,1703.6748,1699.0801,1714.0977,1759.5576,1755.6622,1749.2955,1777.8137
6699.291015625,6881.5635,6886.386,6888.368,6921.7847,6982.5093,6998.299,7023.853
4538.88818359375,4627.1587,4570.4834,4563.56,4595.273,4631.0605,4647.731,4720.778
2148.039794921875,2207.7505,2224.9011,2218.4985,2233.3389,2245.6404,2269.3684,2259.3438
3357.54443359375,3271.6167,3327.4136,3365.4587,3422.8035,3481.0125,3474.324,3455.2654
12211.4296875,12303.147,12357.06,12413.479,12546.08,12614.139,12621.987,12721.968
32312.03515625,32653.328,32921.902,33061.36,32997.74,33110.69,33300.277,33255.094
1096.1768798828125,1096.1311,1114.6768,1124.6627,1139.7048,1145.0347,1111.2933,1118.9379
2403.677490234375,2389.8633,2403.616,2488.3462,2436.4214,2446.277,2453.0579,2546.6946
3766.1103515625,3809.081,3837.9001,3874.684,3942.3704,3998.7402,3952.0444,4009.7302
8422.146484375,8455.07,8465.312,8496.09,8613.139,8677.785,8663.777,8791.552
8556.9033203125,8653.924,8606.35,8752.4375,8760.907,8747.277,8862.228,9018.919
990.1019287109375,1067.079,1083.5347,1092.1611,1107.7147,1098.1167,1085.4557,1087.6063
7240.06103515625,7238.238,7295.874,7295.909,7358.0674,7459.982,7391.0137,7442.083
1608.375,1578.5331,1587.0214,1626.1877,1620.329,1624.4604,1630.1204,1660.1726
4008.21826171875,3949.07,4007.328,4036.8525,4054.0469,4094.3647,4105.9624,4086.2012
5940.564453125,5911.014,5969.2124,6008.5947,6027.3447,6079.0054,6119.7065,6080.099
8980.06640625,8960.004,9078.038,8920.663,9184.531,9268.4375,9198.945,9286.149
20988.5546875,21186.346,21281.86,21369.648,21442.273,21544.947,21642.574,21696.646
2367.642822265625,2427.388,2438.919,2460.4363,2478.848,2416.2605,2534.4087,2514.0713
1409.6009521484375,1435.8055,1443.1179,1451.0449,1464.4202,1553.5724,1591.032,1535.9009
6920.00927734375,6955.358,6975.517,6997.606,7090.9526,7097.739,7143.046,7208.651
4157.50390625,4217.6646,4259.2266,4311.988,4336.002,4402.3335,4371.362,4390.6284
2219.43359375,2233.9968,2255.2031,2274.824,2311.4607,2295.1548,2337.3865,2313.5535
2170.447998046875,2282.8035,2304.0833,2320.801,2341.0427,2353.4722,2329.6692,2343.5203
6003.41943359375,6073.9243,6117.4326,6136.1855,6232.3003,6296.88,6288.0566,6325.36
1859.30712890625,1832.0751,1849.179,1866.2281,1915.2599,1901.4186,1888.6125,1984.952
3715.026123046875,3764.1787,3780.7073,3788.288,3762.2144,3791.4302,3834.068,3844.017
6294.5166015625,6252.6133,6359.48,6327.266,6358.8745,6398.231,6451.361,6540.0874
2333.85205078125,2337.9653,2354.0034,2363.554,2380.3774,2381.9421,2365.8833,2374.873
3130.852783203125,3109.7195,3132.664,3146.4734,3162.0144,3187.1514,3194.9954,3178.198
2311.450927734375,2318.5928,2340.292,2354.261,2379.5867,2387.0593,2364.5974,2373.6445
5580.5634765625,5610.3184,5642.8423,5680.9893,5745.6196,5795.479,5795.2734,5850.838
3942.312255859375,3953.8218,3972.9644,3985.486,4013.9197,3993.3271,4076.9058,4027.2566
3267.3798828125,3340.0046,3377.9978,3425.925,3442.4724,3499.2124,3473.163,3477.571
3255.600341796875,3269.68,3290.123,3307.303,3287.2427,3305.3167,3339.9158,3354.2769
1471.307861328125,1473.0541,1446.1803,1467.0525,1460.8304,1491.8728,1558.5884,1566.1758
2338.608642578125,2376.5928,2398.8904,2418.9941,2453.716,2459.6372,2503.1401,2470.4666
1623.0106201171875,1515.8641,1525.6477,1593.762,1522.1173,1477.9174,1723.6133,1719.502
4056.33837890625,4054.5312,4048.4475,4091.252,4109.8496,4149.491,4144.2515,4162.1587
3283.853759765625,3288.3162,3276.1948,3290.97,3281.8735,3341.8984,3305.942,3334.9358
1456.7821044921875,1517.6594,1535.4623,1518.1185,1510.2073,1516.2025,1511.7946,1496.6147
1714.0059814453125,1691.6992,1712.143,1718.5903,1723.0342,1750.1486,1779.4613,1722.782
3367.111083984375,3329.6565,3342.2996,3366.408,3389.7073,3408.4995,3437.1873,3414.525
1795.1575927734375,1788.199,1813.954,1817.3047,1816.1696,1824.7424,1830.6533,1879.6621
10332.5263671875,10300.682,10409.6875,10463.138,10491.1875,10609.932,10629.788,10656.752
1478.335205078125,1463.8071,1482.5504,1453.4032,1461.6951,1468.0344,1489.6382,1468.3236
5984.919921875,6006.9106,6032.7915,6026.115,6135.333,6086.326,6085.971,6135.2373
1264.6513671875,1215.7642,1228.4187,1240.2651,1256.6696,1264.5544,1270.5869,1296.6226
1115.196533203125,1066.0131,1076.1263,1084.2906,1114.7229,1119.4076,1127.6099,1150.1737
1171.3934326171875,1121.7556,1132.0293,1140.3898,1170.7957,1175.5103,1183.8666,1206.8353
7953.2177734375,7989.2363,8059.8936,8045.378,8009.085,8108.032,8171.9355,8121.7725
3398.614501953125,3410.6584,3371.6614,3404.971,3375.5586,3411.7632,3427.313,3432.6355
3330.519287109375,3391.676,3356.5952,3409.1775,3403.5222,3463.1921,3421.5566,3417.8337
9914.4619140625,10000.173,10074.394,10096.322,10158.832,10202.521,10192.365,10235.268
1153.393310546875,1113.6876,1122.437,1117.662,1121.3954,1144.6729,1190.138,1232.3564
2819.5478515625,2793.7017,2849.6467,2858.5627,2880.035,2875.2017,2955.0696,2841.4536
1019.8251342773438,962.0281,1075.8843,1056.3599,956.6488,969.70886,1061.1653,1055.0723
10294.46875,10402.662,10468.562,10506.626,10549.716,10601.151,10550.271,10627.969
6235.0009765625,6285.543,6357.4463,6409.4487,6409.651,6438.333,6461.985,6463.5376
9372.4697265625,9410.538,9473.872,9541.694,9590.518,9646.586,9682.072,9666.391
7473.75244140625,7534.8184,7612.729,7665.9233,7673.1187,7708.518,7739.483,7741.1606
12124.4697265625,12131.249,12221.285,12255.507,12317.013,12396.058,12401.374,12466.729
5895.9736328125,5946.4663,6004.902,6010.241,6060.2095,6066.852,5984.8755,6085.805
17224.544921875,17428.613,17552.525,17644.95,17626.71,17703.361,17801.455,17766.656
11954.4951171875,12123.488,12240.649,12297.592,12244.123,12259.42,12317.36,12346.507
11527.41796875,11657.045,11694.033,11752.872,11799.701,11859.4,11905.068,11913.086
10396.47265625,10463.371,10514.248,10608.042,10641.445,10690.023,10535.037,10713.183
18547.912109375,18763.555,18876.527,18991.88,18973.719,19060.113,19154.719,19137.488
4088.80029296875,4086.0535,4162.887,4113.4995,4219.6074,4079.6992,4232.6235,4174.924
5313.89697265625,5280.328,5460.949,5502.7217,5463.9546,5421.4917,5526.7905,5500.1343
6031.58544921875,5879.1846,6029.0337,6088.8447,6173.8315,6051.7915,6215.7876,6256.627
4213.87158203125,4217.472,4285.4375,4306.3936,4324.5977,4135.261,4335.5586,4344.436
6049.0966796875,6100.827,6109.014,6117.827,6202.1787,6164.761,6359.132,6339.1006
1884.302001953125,1807.7289,1855.6786,1902.5844,1910.4799,1832.8988,1931.0746,1945.8354
2287.460205078125,2366.3552,2389.0913,2383.4265,2395.8264,2349.895,2457.6372,2364.9426
7638.234375,7743.2354,7714.7124,7623.755,7838.4727,7871.808,7856.815,7913.4717
1198.156005859375,1125.0236,1214.5471,1278.1669,1090.0544,1113.235,1150.5345,1277.1812
2535.7060546875,2514.633,2659.4487,2593.1091,2645.218,2699.6758,2661.8003,2602.9116
1231.6368408203125,1229.9253,1241.3663,1238.1846,1244.1913,1214.5748,1242.4904,1326.7903
6808.88525390625,6629.6313,6871.6353,6681.1733,6940.436,6748.891,6997.405,6869.335
1534.387451171875,1420.2458,1430.3141,1499.83,1497.7979,1376.0343,1488.1267,1417.1191
1248.375732421875,1205.9491,1223.3514,1255.6677,1250.7639,1262.6119,1272.1213,1370.9135
1255.6610107421875,1210.8962,1226.8501,1306.2131,1257.6857,1270.3362,1278.2651,1330.5745
1223.49951171875,1181.1631,1291.9294,1217.8063,1224.6774,1229.6237,1245.2844,1267.9757
1260.4013671875,1218.3555,1234.3679,1261.6666,1260.7828,1274.2754,1287.7649,1358.6511
1268.840087890625,1225.1483,1238.199,1274.0927,1266.4379,1281.3423,1289.7568,1333.3009
1269.27734375,1227.775,1243.4724,1274.0582,1267.6077,1281.1581,1291.622,1370.9059
1242.6737060546875,1203.1631,1220.8203,1261.0609,1242.7579,1256.7013,1270.3763,1282.1782
1279.2373046875,1241.1991,1328.0286,1272.7876,1279.7715,1290.3003,1304.6306,1305.0231
1285.8082275390625,1243.358,1252.602,1268.2258,1282.974,1296.1353,1301.6628,1328.7721
1277.6849365234375,1232.8715,1256.6698,1273.617,1278.7218,1287.9402,1298.1735,1341.1627
1295.842041015625,1289.8743,1292.9989,1296.9927,1302.0472,1306.5619,1319.6824,1343.7478
1240.0595703125,1205.5309,1269.5897,1236.6107,1245.3593,1254.1444,1267.7039,1285.7216
1229.2620849609375,1186.9703,1194.7401,1205.0895,1229.1733,1248.1075,1256.7192,1284.4033
1230.87548828125,1187.1664,1202.0717,1288.5466,1231.0928,1245.5947,1254.936,1354.2306
1261.77197265625,1217.8834,1230.5317,1239.9495,1262.8629,1277.7203,1285.8116,1317.2681
1270.5037841796875,1224.1812,1245.587,1369.4379,1270.6155,1283.6003,1292.8013,1358.2135
1259.731201171875,1219.3491,1231.9006,1259.964,1258.6311,1273.8185,1281.7938,1356.9829
1228.3209228515625,1191.3196,1202.3699,1306.6458,1229.6729,1243.589,1250.3588,1338.3394
1249.9598388671875,1204.0656,1214.2706,1223.3468,1247.8738,1265.4658,1272.5093,1296.152
1332.3262939453125,1291.885,1305.0068,1313.0527,1336.3848,1349.6041,1352.0958,1388.5588
1258.7012939453125,1216.1417,1232.05,1238.7722,1259.9587,1275.3987,1283.2864,1332.5566
1259.2623291015625,1217.7959,1229.4385,1264.8633,1261.5327,1274.18,1283.0952,1337.2651
1269.2581787109375,1223.1407,1235.064,1273.5344,1268.936,1277.584,1285.4188,1340.4878
1262.741943359375,1222.681,1234.3392,1246.8447,1267.1322,1279.5745,1288.5128,1346.109
1205.935546875,1166.4019,1176.3955,1186.7894,1213.7062,1229.456,1238.4019,1301.6708
1258.56787109375,1216.3906,1234.0137,1256.7407,1260.2218,1271.6815,1280.7654,1379.2281
1272.47119140625,1227.2463,1243.5175,1266.9734,1273.4631,1286.6263,1293.8575,1331.7308
1247.0421142578125,1205.7648,1227.4703,1241.3015,1246.9451,1258.7114,1270.2233,1320.9973
1278.3526611328125,1236.6028,1256.7554,1288.4878,1273.1581,1290.5602,1304.7872,1318.559
1302.065673828125,1266.5586,1274.0192,1375.1384,1305.6594,1314.9946,1321.988,1375.6646
1270.887939453125,1239.94,1250.3717,1270.4443,1275.2151,1282.9048,1292.2633,1397.4031
1265.5191650390625,1245.6034,1250.3232,1265.0544,1269.8816,1276.3605,1286.043,1392.5385
1290.2757568359375,1245.9792,1255.3322,1265.2205,1290.3109,1307.0238,1314.1122,1340.8613
1225.3779296875,1222.0144,1301.7,1226.6223,1234.5873,1241.9667,1253.3389,1272.5034
1218.2691650390625,1323.8674,1250.8893,1222.8662,1228.5933,1235.0121,1246.3701,1269.4166
1214.4090576171875,1209.0858,1214.6207,1220.5623,1224.017,1230.3529,1241.848,1263.7562
1400.6624755859375,1368.0681,1374.0518,1402.0126,1402.7041,1411.2745,1414.8795,1444.8608
1775.1539306640625,1734.0668,1742.0155,1763.6627,1761.8064,1788.329,1730.6516,1774.4729
1705.583984375,1678.5334,1688.9261,1710.59,1717.7742,1725.8273,1751.2438,1830.5277
1603.6324462890625,1624.7775,1631.4341,1631.5045,1688.0428,1652.0514,1651.4236,1637.3322
1714.627685546875,1706.098,1708.5461,1717.2125,1730.5016,1723.329,1733.8772,1762.0455
2401.750244140625,2426.9912,2439.0566,2495.816,2470.7102,2445.1328,2450.776,2456.0625
1103.1871337890625,1170.5281,1171.3915,1183.8859,1185.8035,1191.4689,1192.2439,1172.9653
4418.9501953125,4325.353,4455.418,4512.513,4529.913,4436.901,4574.3203,4538.486
1814.63623046875,1974.3188,1903.1763,1855.3463,1847.5009,1807.6473,1821.2341,1934.428
17544.4609375,17750.88,17876.99,17983.215,17951.246,18033.818,18102.0,18090.002
13845.84375,13980.461,14040.68,14115.087,14226.12,14355.262,14441.089,14527.133
12144.7080078125,12454.612,12278.514,12543.881,12362.557,12579.671,12562.172,12597.673
2744.0751953125,2989.1846,2974.4238,2989.257,2871.4666,2921.5415,3088.778,2834.643
5517.31298828125,5617.5244,5632.267,5577.3936,5655.4395,5683.86,5539.8784,5659.472
1086.72314453125,1232.5043,1292.9495,1094.6447,1304.7981,1080.828,1266.9309,1098.9761
9926.3828125,10097.941,10262.514,10381.901,10195.662,10255.006,10259.65,10187.066
14105.533203125,14149.966,14283.449,14468.867,14286.769,14532.198,14525.851,14561.786
7094.75244140625,6988.4277,7013.5947,7174.0547,7190.9067,7250.4077,7176.957,7360.1006
8561.537109375,8583.866,8585.709,8552.033,8714.707,8827.68,8843.316,9077.642
10721.259765625,10826.071,10893.5,10960.6045,10979.299,11031.031,11045.969,11097.508
1926.2119140625,1921.1619,1898.0305,1884.0824,1988.516,2068.0488,1954.6975,2226.1714
10719.2490234375,10832.605,10866.087,10921.43,10961.709,11020.07,11042.364,11059.992
14987.486328125,15240.985,15426.113,15557.47,15387.279,15480.31,15519.446,15423.92
3390.448486328125,3464.474,3505.3247,3521.779,3517.279,3537.4736,3548.4795,3507.909
12440.2060546875,12608.702,12718.539,12762.273,12611.316,12748.059,12776.515,12815.609
9811.92578125,9784.549,9876.207,9842.64,9852.31,9910.209,9935.298,10114.352
11706.865234375,11733.55,11818.649,11781.041,11753.947,11835.942,11903.068,12099.895
15281.896484375,15511.174,15674.234,15789.469,15662.524,15760.376,15743.18,15731.789
27589.875,28001.307,28329.037,28606.201,28257.045,28496.846,28508.305,28344.352
22301.6171875,22632.828,22897.945,23101.273,22875.598,23000.648,23082.8,22912.9
15300.56640625,15529.641,15692.308,15807.197,15681.2,15778.788,15761.795,15751.375
4812.06103515625,4814.6714,4865.3423,4856.334,4900.1094,4865.564,4859.883,4928.283
10728.9765625,10836.464,10860.848,10952.142,10982.794,11019.255,11018.087,11084.226
11165.94921875,11304.317,11359.706,11412.164,11365.823,11417.079,11497.469,11521.797
7856.306640625,7838.0527,8011.3203,7996.922,8049.086,8048.299,8113.701,8132.068
11334.8720703125,11365.669,11392.814,11429.732,11493.354,11442.634,11555.714,11673.995
12423.99609375,12324.145,12575.618,12690.946,12647.988,12780.62,12835.552,12847.091
5952.47900390625,5919.936,6089.303,5966.7744,6135.309,6159.045,6173.0728,6132.496
7571.08642578125,7693.9985,7797.887,7767.5737,7879.1807,7705.5605,7753.3774,7857.7607
12600.40234375,12802.836,12925.586,13010.24,12936.754,12919.884,13001.709,12969.272
2473.010986328125,2441.2734,2523.5598,2484.2302,2581.7446,2564.348,2550.9045,2543.928
10647.744140625,10750.349,10789.67,10822.431,10827.378,10946.912,10724.005,10937.091
11063.240234375,11121.478,11150.326,11190.044,11259.711,11316.105,11337.063,11351.679
8063.6728515625,8140.0254,8192.225,8210.642,8334.687,8287.285,8352.59,8614.769
1594.790283203125,1607.534,1599.8655,1634.1848,1686.5051,1665.4053,1647.0026,1766.7571
9777.521484375,9856.078,9899.381,9925.881,10065.541,10040.222,10096.527,10384.473
9500.498046875,9403.738,9437.375,9528.157,9598.806,9675.646,9695.896,9830.326
6984.91064453125,7103.8994,7156.817,7194.338,7174.6987,7155.535,7248.5327,7221.6167
5759.453125,5682.6274,5904.59,5755.979,5785.8066,5846.267,5920.1772,6032.0713
2845.446044921875,2901.5461,2890.0813,2903.8254,2880.7393,2923.243,2798.5776,2921.023
487.454833984375,495.08102,492.0022,488.225,472.37442,481.70132,570.5072,554.5913
1904.183349609375,1847.3912,1819.1252,1804.6451,1932.0256,1958.9299,2022.9419,2023.336
3867.469970703125,3958.6401,3961.9111,3952.7297,3925.7588,3949.0337,3892.282,4044.0974
13806.818359375,13814.013,13875.627,13876.874,13964.15,14024.672,14128.046,14301.256
5617.3623046875,5482.822,5559.2134,5457.167,5699.4688,5732.6826,5757.63,5715.4004
820.306884765625,842.83307,842.65735,821.6891,810.07684,847.959,857.7817,870.9587
25695.859375,26043.092,26334.166,26454.793,26346.816,26462.14,26659.912,26477.268
11026.78125,11112.061,11165.365,11203.544,11278.448,11336.106,11356.969,11346.813
1551.322509765625,1483.2039,1502.1226,1465.7676,1455.4583,1440.788,1490.3494,1481.1063
13768.04296875,14130.714,14251.34,14123.158,14307.828,14216.746,14299.561,14414.73
11320.830078125,11474.454,11433.187,11503.814,11594.401,11566.687,11556.423,11735.889
3925.96044921875,3976.8904,4011.9382,4031.9778,4055.4912,4073.1667,4070.7896,4048.6465
1288.8736572265625,1339.3271,1335.6143,1338.4149,1298.5485,1299.7974,1305.5825,1329.7927
11022.009765625,11138.279,11195.929,11248.378,11288.179,11345.345,11390.219,11381.233
8177.357421875,8252.349,8310.08,8299.479,8408.783,8359.525,8505.433,8535.903
6498.66162109375,6609.867,6650.993,6694.9395,6678.8677,6691.0503,6733.207,6731.156
4862.1650390625,4874.831,4872.072,4979.127,4978.7275,4973.5664,5027.9004,5053.8086
4381.1328125,4363.1094,4425.7583,4415.316,4459.828,4382.176,4508.925,4536.54
3531.6025390625,3457.9717,3490.6575,3495.4482,3547.9192,3544.2654,3568.6072,3576.0938
2132.488525390625,2215.0798,2239.0242,2250.9746,2230.8054,2244.752,2217.0234,2225.0645
9852.1904296875,9881.95,9915.3125,9988.802,10111.329,10043.864,10115.149,10328.688
14149.958984375,14364.767,14519.56,14645.728,14494.742,14540.502,14626.427,14537.998
6258.78466796875,6370.625,6214.2583,6415.145,6348.27,6449.707,6489.8525,6475.469
2276.4423828125,2277.1443,2267.5994,2287.3916,2297.0525,2309.1523,2341.6091,2384.087
2075.0810546875,2063.9983,2120.1946,2105.5076,2095.3157,2112.7666,2128.1218,2178.044
2888.95751953125,2893.4187,2923.6892,2945.6187,2982.6184,3002.7073,3028.4062,2993.02
1837.4483642578125,1883.093,1882.6182,1881.3772,1862.1676,1866.2144,1924.4261,1931.0483
4322.10302734375,4372.528,4364.4775,4403.9463,4381.159,4349.963,4333.7476,4394.7686
11358.8056640625,11458.109,11439.305,11592.279,11595.552,11610.332,11671.752,11722.547
8064.80029296875,7966.514,8064.2334,8040.29,8141.235,8040.1445,8329.652,8262.734
3259.978515625,3283.202,3304.1326,3306.4536,3283.6638,3294.522,3341.3577,3306.6326
7189.669921875,7285.023,7304.6353,7339.0903,7385.795,7438.1387,7504.1484,7455.9434
7215.22509765625,7282.7817,7315.03,7339.287,7384.317,7435.2783,7429.8813,7429.0635
2193.70166015625,2185.12,2277.9077,2226.2737,2221.6038,2229.9744,2247.2266,2309.762
10198.599609375,10278.576,10316.808,10340.689,10482.627,10470.85,10527.173,10816.939
3151.658447265625,3215.8564,3198.4807,3195.7354,3183.595,3141.148,3228.6245,3226.3684
11277.5693359375,11448.82,11549.822,11626.384,11545.113,11595.0205,11644.198,11622.78
9360.8173828125,9485.139,9529.59,9607.216,9563.571,9552.857,9578.214,9626.794
14890.9541015625,14978.82,15087.718,15147.445,15125.313,15172.5625,15285.499,15102.003
9781.6845703125,9860.401,9903.781,9930.378,10069.975,10044.551,10100.989,10388.886
9229.837890625,9291.316,9484.838,9270.669,9451.454,9400.789,9574.349,9484.656
26096.3671875,26369.572,26515.244,26618.162,26582.912,26724.87,26848.055,26916.49
6907.2373046875,6915.7334,6869.824,7029.752,7043.9814,7109.2188,7119.745,7150.08
8129.14794921875,8247.037,8245.443,8326.959,8294.025,8376.069,8200.247,8399.242
3308.8974609375,3278.9575,3371.249,3405.6177,3407.784,3416.2363,3458.898,3454.6453
1418.7501220703125,1303.2506,1353.6471,1415.552,1438.0758,1443.2244,1339.2996,1472.2089
8190.12060546875,8085.383,8134.7793,8247.919,8232.596,8236.055,8299.804,8500.517
7965.86083984375,8099.6226,8171.386,8237.664,8157.1196,8218.793,8089.664,8198.711
7841.53466796875,7978.2144,8054.997,8092.0015,8001.7207,8037.18,8052.4863,8065.8276
2394.579833984375,2344.6445,2376.8574,2455.4617,2431.067,2469.7727,2374.1008,2499.0464
987.4908447265625,977.2421,1013.1531,1013.8116,1000.6732,1009.39197,998.34796,1024.8014
8107.708984375,8226.992,8309.673,8367.396,8329.434,8363.364,8383.306,8352.768
14949.5439453125,15142.689,15293.973,15376.692,15318.892,15393.867,15472.901,15455.331
