V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
814.8707275390625,815.08875,812.8886,814.7555,817.45483,818.6444,816.4824,813.33624,816.2775,816.65985,818.12646,815.786,816.14233
4080.171875,4083.2163,4078.4226,4094.949,4095.3145,4120.2295,4090.4214,4071.5417,4085.218,4093.4097,4100.5146,4088.798,4089.623
1655.663818359375,1665.2113,1652.1012,1653.5841,1696.8859,1674.3025,1658.5603,1652.2601,1658.1775,1660.8643,1663.314,1661.2976,1699.8539
1174.8260498046875,1177.4133,1174.203,1172.9141,1214.7965,1184.789,1176.7815,1172.4067,1176.1035,1177.2681,1179.3889,1176.3639,1179.0077
1208.457763671875,1209.7035,1205.9362,1206.7599,1247.3945,1212.4045,1210.0123,1204.7396,1208.6349,1210.9644,1213.161,1209.6769,1209.9913
16879.513671875,16887.617,16832.182,16855.133,16885.016,16905.906,16908.668,16836.275,16891.455,16926.438,16955.846,16907.684,16910.344
3037.434326171875,3038.3381,3035.0903,3035.905,3037.8074,3039.7163,3039.2864,3025.9158,3036.126,3042.3354,3047.6528,3038.9575,3039.5842
3341.322998046875,3345.6516,3336.107,3340.4065,3345.7957,3350.5017,3350.9067,3336.5432,3347.8374,3354.654,3360.5723,3350.9783,3351.646
5950.720703125,5953.9595,5938.3374,5935.7407,5946.2637,5949.977,5949.254,5923.1123,5942.569,5954.85,5965.188,5948.237,5949.333
5944.79638671875,5947.795,5932.4326,5929.8115,5940.118,5944.1045,5943.392,5917.295,5936.7236,5948.9844,5959.313,5942.38,5943.482
6528.962890625,6536.5117,6517.4893,6526.5806,6537.425,6545.8735,6547.308,6518.818,6540.733,6554.1797,6565.7964,6547.1616,6548.429
6542.04931640625,6549.463,6530.348,6539.447,6550.3096,6558.8,6560.2173,6531.691,6553.6455,6567.123,6578.7275,6560.0176,6561.1577
6535.498046875,6542.9834,6523.915,6533.0103,6543.8643,6552.3345,6553.7544,6525.255,6547.1885,6560.6514,6572.259,6553.5854,6554.7637
5938.79638671875,5941.7173,5926.424,5923.8228,5934.0103,5938.242,5937.546,5911.4805,5930.881,5943.1187,5953.4365,5936.52,5937.6284
3111.55712890625,3115.5774,3105.828,3111.4756,3115.3784,3119.4124,3119.8342,3106.457,3117.0754,3123.285,3128.8364,3119.9385,3120.573
3462.658447265625,3471.095,3465.1003,3459.1567,3460.973,3464.0298,3480.8306,3449.479,3461.1394,3468.174,3474.4312,3464.4119,3465.0232
3110.252685546875,3114.298,3104.537,3110.1455,3114.0757,3118.1145,3118.5479,3105.1667,3115.786,3121.9912,3127.5435,3118.647,3119.2751
3134.003662109375,3145.6829,3134.8308,3126.9192,3129.1006,3132.4988,3134.1812,3119.1826,3129.8633,3136.1213,3141.6428,3132.6074,3133.2834
3476.382568359375,3478.1208,3467.9617,3473.5256,3478.504,3483.1125,3485.0974,3468.7625,3480.5483,3487.5562,3493.7441,3483.7168,3484.3218
3477.74755859375,3479.548,3469.3914,3474.981,3479.9421,3484.5522,3486.5117,3470.1968,3481.9883,3488.9983,3495.189,3485.1577,3485.763
6994.37255859375,7002.441,6986.078,6992.276,6998.23,7002.234,7023.0254,6972.862,6996.2915,7010.622,7022.831,7002.833,7004.01
7698.74169921875,7706.0093,7684.162,7697.097,7707.669,7717.423,7733.607,7685.5044,7711.784,7727.147,7740.6655,7718.5903,7719.8745
1736.969482421875,1741.1978,1733.9877,1733.7096,1729.8383,1765.5057,1729.0826,1720.8497,1726.6458,1730.1956,1733.1263,1728.1929,1728.6632
2664.98193359375,2667.7444,2660.0588,2663.7466,2667.9766,2671.6904,2672.1204,2660.597,2669.6787,2675.0542,2679.8455,2672.1272,2672.6472
4850.1748046875,4855.013,4842.6924,4848.829,4856.5503,4865.731,4864.861,4842.825,4858.306,4868.0596,4876.5073,4862.617,4863.5664
2274.180908203125,2273.0198,2264.4978,2269.5872,2263.1558,2261.0715,2257.0212,2246.716,2254.1782,2258.798,2262.6965,2256.2717,2256.762
2409.420654296875,2418.74,2403.589,2403.0488,2406.7195,2410.0557,2411.5684,2399.5967,2407.7148,2412.5242,2416.7578,2409.8003,2410.3652
4067.646484375,4073.2803,4061.6804,4067.4146,4074.6763,4079.7957,4079.8591,4062.1536,4075.8237,4084.2026,4091.3755,4079.7185,4080.5352
2067.73779296875,2069.878,2063.2754,2066.7686,2070.2493,2076.225,2072.6594,2064.7754,2071.4067,2074.8135,2078.3945,2072.4783,2072.9482
9479.455078125,9491.256,9462.8955,9515.92,9492.1,9536.865,9504.659,9464.04,9496.52,9556.753,9533.716,9546.138,9547.758
10656.3779296875,10674.438,10655.109,10667.396,10670.158,10677.956,10681.171,10632.357,10667.169,10689.434,10707.886,10677.413,10679.21
7425.6474609375,7434.278,7412.8906,7423.6387,7436.815,7449.666,7446.2393,7414.4985,7439.596,7454.547,7467.5576,7446.393,7448.283
6350.025390625,6357.9805,6340.6724,6356.2656,6359.112,6367.9463,6369.0576,6341.146,6362.213,6375.3584,6386.4136,6368.224,6369.384
13977.2822265625,13992.902,13952.535,13972.924,13997.259,14017.194,14016.078,13956.538,14003.041,14031.972,14056.274,14016.332,14018.55
19634.388671875,19657.012,19600.396,19628.838,19662.848,19690.34,19689.615,19606.004,19671.3,19712.074,19746.191,19690.094,19693.154
7664.12158203125,7685.0156,7666.746,7662.757,7669.3755,7677.2583,7699.6157,7644.3237,7670.0376,7726.455,7699.519,7695.679,7680.6807
13583.580078125,13599.063,13559.647,13579.716,13602.323,13619.891,13621.504,13563.424,13608.565,13636.839,13660.425,13621.618,13623.841
7541.74853515625,7551.508,7529.8457,7540.7524,7553.5093,7563.8306,7563.9717,7531.4624,7556.525,7572.1855,7585.3687,7563.746,7564.9824
7544.3115234375,7554.308,7532.5967,7543.762,7556.028,7566.415,7566.6553,7534.282,7559.3774,7575.1177,7588.243,7566.6104,7567.773
2767.839599609375,2770.1333,2761.39,2764.9797,2770.6323,2775.3428,2773.3643,2762.0435,2771.0278,2776.5437,2781.5654,2773.9355,2792.1206
2331.502197265625,2334.5786,2327.923,2330.9006,2334.7134,2337.8862,2338.3633,2328.1868,2336.227,2340.8843,2344.9907,2338.283,2344.9138
2331.461181640625,2334.5378,2327.8826,2330.8599,2334.6726,2337.8457,2338.3223,2328.1462,2336.186,2340.8433,2344.9502,2338.2427,2345.1797
2331.502197265625,2334.5786,2327.923,2330.9006,2334.7134,2337.8862,2338.3633,2328.1868,2336.227,2340.8843,2344.9907,2338.283,2344.9138
3547.43310546875,3550.692,3540.3892,3548.47,3552.4612,3557.0469,3557.4214,3543.4797,3555.1538,3559.666,3565.764,3555.674,3556.4731
25805.072265625,25834.682,25780.195,25797.115,25833.459,25869.627,25903.117,25759.83,25846.248,25899.04,25943.822,25870.055,25874.014
908.0671997070312,906.7584,904.60736,905.5291,906.8764,908.4783,909.7517,904.1689,907.4062,909.03845,910.868,908.0261,908.1926
3600.50439453125,3604.6812,3596.0662,3600.1445,3606.681,3617.5217,3613.0627,3595.9434,3606.1877,3613.324,3619.5813,3609.2434,3609.9956
3583.040283203125,3586.3936,3576.647,3583.6372,3590.612,3604.461,3594.2634,3576.6396,3587.9812,3595.1829,3601.4153,3591.1252,3591.8787
1208.56494140625,1209.8481,1205.5481,1207.2452,1208.6848,1212.0723,1210.5493,1205.0321,1209.2039,1211.4667,1213.6849,1210.2139,1210.5455
1194.755615234375,1195.2872,1195.1266,1193.7543,1196.2574,1199.118,1196.8038,1191.1742,1195.1788,1197.4233,1199.5885,1196.1626,1196.4978
25852.798828125,25885.793,25812.723,25846.438,25889.508,25962.523,25927.246,25816.705,25902.639,25956.502,26001.35,25927.44,25931.51
4661.2255859375,4666.0327,4652.4863,4658.979,4666.6675,4673.337,4673.63,4653.6567,4669.2705,4678.889,4687.0522,4673.638,4674.5137
5713.28076171875,5718.07,5696.0376,5692.782,5735.974,5713.5444,5704.0522,5679.6406,5698.4253,5710.2227,5720.0825,5703.784,5704.8047
5724.2001953125,5732.4756,5711.025,5715.97,5716.45,5744.928,5718.927,5694.2183,5713.2476,5725.134,5735.0166,5718.6724,5719.716
17754.109375,17776.39,17723.104,17739.285,17766.895,17789.86,17792.018,17716.447,17775.447,17812.566,17843.316,17792.586,17795.447
17779.349609375,17799.576,17745.438,17763.734,17793.049,17816.459,17818.365,17742.729,17801.824,17838.992,17869.791,17818.984,17821.848
1160.4423828125,1165.9971,1125.5297,1167.7738,1128.2811,1171.4387,1130.0939,1125.7992,1129.641,1171.0048,1133.196,1129.9025,1130.2301
12513.7822265625,12532.261,12491.112,12534.595,12539.689,12559.269,12548.022,12494.209,12535.965,12561.687,12583.372,12547.611,12549.831
1289.5048828125,1297.1561,1301.3436,1285.9653,1286.8945,1288.0657,1290.0844,1282.5686,1286.8469,1289.4552,1292.0509,1288.0348,1288.202
1946.146240234375,1955.6754,1942.247,1948.9358,1944.8127,1944.0128,1944.2655,1935.4966,1941.7871,1945.7998,1949.2042,1943.6094,1944.01
20885.69921875,20922.826,20863.398,20895.467,20920.965,20937.016,20943.406,20850.242,20918.99,20962.623,20998.877,20939.162,20942.465
25919.603515625,25966.395,25899.78,25910.834,25953.42,25987.564,25991.727,25880.357,25966.48,26019.775,26064.957,25990.824,25994.781
1824.178466796875,1823.8593,1799.6029,1783.2474,1826.9174,1789.7969,1788.1453,1780.4386,1786.6029,1790.1239,1793.1904,1788.0613,1788.518
1848.90966796875,1851.6007,1852.6506,1843.4178,1848.4164,1848.1677,1847.6599,1839.689,1845.5664,1849.1691,1852.4016,1847.0801,1847.5195
1528.44482421875,1535.681,1531.4976,1530.262,1543.9465,1534.1222,1528.4854,1521.2107,1565.8273,1570.6272,1535.7115,1568.8627,1569.3326
11865.1220703125,11895.584,11851.536,11854.667,11873.701,11908.486,11890.629,11840.043,11879.379,11904.036,11924.682,11890.757,11892.677
519.9652709960938,527.0307,524.3481,515.8264,515.15814,515.6714,516.3353,513.33185,515.2214,516.1604,517.14886,515.5387,515.7822
658.497802734375,666.70776,664.93463,654.35834,653.724,654.3658,655.1496,651.4536,653.80286,655.026,656.2489,654.2397,654.50464
17069.1015625,17089.111,17040.45,17064.582,17093.488,17115.697,17119.285,17045.162,17102.17,17137.053,17166.934,17118.07,17120.723
12014.380859375,12040.394,11992.423,12017.4,12022.994,12043.664,12045.407,11987.932,12027.95,12052.878,12073.7295,12039.397,12041.355
10163.509765625,10183.421,10148.111,10149.235,10162.837,10205.133,10176.625,10133.27,10167.043,10188.171,10205.8125,10176.791,10178.469
16329.2958984375,16353.999,16297.673,16351.576,16377.289,16374.181,16370.948,16300.694,16355.067,16388.1,16416.45,16369.835,16372.552
4265.099609375,4269.6523,4244.3506,4245.352,4250.1987,4274.0957,4256.009,4237.93,4252.0186,4260.7656,4268.156,4255.975,4256.851
1151.9957275390625,1152.7876,1149.5352,1150.8159,1152.666,1154.2793,1154.9183,1149.4401,1153.3977,1155.5863,1157.8228,1154.4617,1155.0723
9560.79296875,9567.883,9541.117,9560.968,9569.435,9581.44,9581.7295,9540.813,9572.69,9592.631,9609.061,9581.74,9583.477
2268.606201171875,2269.6377,2241.2258,2227.764,2272.391,2235.1062,2234.28,2225.0908,2232.3066,2236.6853,2240.6328,2234.22,2234.719
24546.85546875,24597.072,24511.582,24557.324,24603.918,24629.324,24613.613,24507.715,24588.451,24639.379,24681.924,24611.799,24615.676
16824.9140625,16858.387,16808.016,16816.082,16841.957,16866.459,16866.562,16793.94,16850.092,16884.887,16914.078,16865.957,16868.713
14989.7421875,15021.9375,14975.888,14981.271,15004.277,15026.862,15026.299,14961.448,15011.543,15042.507,15068.487,15025.603,15028.069
7424.42041015625,7433.615,7411.317,7433.5806,7434.8647,7456.5356,7445.7036,7412.9976,7437.142,7452.1396,7464.995,7443.807,7445.1255
1145.2921142578125,1148.7784,1111.1362,1153.4586,1113.8735,1157.0684,1115.7385,1111.5109,1115.2952,1156.9753,1118.7979,1115.5538,1115.8757
9868.576171875,9877.9375,9849.765,9883.789,9887.667,9898.796,9893.345,9850.854,9883.817,9904.137,9921.251,9893.04,9894.84
786.8030395507812,787.8965,785.1532,823.51434,786.41125,788.1046,787.98206,784.37177,787.1576,788.76447,789.94586,787.77094,787.88715
10932.9052734375,10944.356,10912.437,10947.854,10959.977,10964.855,10963.689,10915.513,10950.983,10973.645,10992.619,10961.337,10963.166
11739.0244140625,11752.927,11717.61,11749.139,11766.634,11774.008,11772.974,11721.378,11759.417,11783.758,11804.139,11770.55,11772.496
15676.3427734375,15715.475,15671.918,15668.825,15693.03,15733.742,15718.618,15648.817,15700.798,15733.303,15760.607,15715.793,15718.251
7244.177734375,7247.1284,7218.971,7225.6914,7245.9697,7245.907,7246.7275,7215.48,7239.6543,7254.5435,7267.131,7246.46,7247.7905
1823.22265625,1823.1157,1799.1359,1782.3191,1825.962,1789.1265,1787.1838,1779.4873,1785.6398,1789.162,1792.2266,1787.1005,1787.5562
1045.79296875,1047.2196,1047.3351,1039.69,1041.0835,1040.8317,1040.8516,1036.2596,1039.6476,1041.6747,1043.5858,1040.5352,1040.8445
773.9779052734375,773.74347,770.7392,768.63007,775.23566,767.1106,763.663,760.25653,764.4843,802.49664,765.25397,763.26965,763.2666
10802.34375,10826.014,10786.441,10789.038,10804.838,10846.191,10819.927,10774.021,10809.872,10832.336,10851.097,10820.237,10822.01
362.3672180175781,362.9697,359.88193,368.49957,360.54346,362.00128,361.436,359.5716,360.9266,361.90216,362.19034,361.11722,361.29523
472.3841247558594,473.11487,469.52786,481.3353,470.5762,472.32538,471.60278,469.28165,470.9946,472.30487,472.6718,471.26813,471.46872
9229.958984375,9239.478,9213.082,9226.164,9241.684,9253.819,9256.501,9215.349,9246.255,9265.163,9281.416,9254.899,9256.358
11413.7587890625,11440.383,11397.025,11412.194,11422.44,11438.446,11438.199,11389.144,11427.231,11450.925,11470.723,11438.077,11440.03
9878.654296875,9899.377,9863.414,9865.363,9878.991,9922.542,9892.466,9850.296,9883.111,9903.654,9920.8,9892.592,9894.241
11187.1396484375,11200.848,11166.216,11219.71,11234.673,11216.462,11217.633,11170.117,11211.245,11229.819,11249.307,11217.47,11221.847
3747.697021484375,3760.5408,3734.3025,3733.021,3738.8188,3746.009,3743.8774,3727.6003,3740.0466,3747.6606,3754.1836,3743.4517,3744.2485
1130.6103515625,1131.3707,1128.2279,1129.4084,1131.2755,1132.857,1133.4712,1128.0789,1131.9948,1134.1127,1136.3181,1133.0272,1134.129
8510.853515625,8519.604,8496.084,8509.224,8519.41,8530.388,8530.624,8494.221,8522.656,8540.838,8554.98,8530.684,8532.256
2267.298095703125,2268.6658,2240.778,2226.4292,2271.0283,2233.9387,2232.9065,2223.9531,2230.935,2235.3098,2239.257,2232.8477,2233.3457
23285.2265625,23331.635,23251.988,23296.006,23341.756,23366.678,23349.467,23249.162,23325.639,23373.81,23414.172,23347.65,23351.34
14426.978515625,14451.075,14404.308,14412.73,14433.822,14479.86,14453.767,14392.28,14440.27,14470.15,14495.12,14453.927,14456.336
12595.794921875,12618.693,12576.145,12581.856,12600.156,12643.183,12617.701,12564.082,12605.874,12632.003,12653.832,12617.86,12619.948
6311.50732421875,6318.9595,6300.726,6322.5225,6320.3975,6339.3096,6329.453,6301.971,6322.5894,6335.013,6345.877,6327.977,6329.1445
6288.76708984375,6289.9473,6272.7124,6272.871,6259.766,6304.38,6268.3174,6240.983,6261.4854,6274.312,6285.1074,6267.214,6268.389
7300.5283203125,7308.4434,7286.2085,7326.087,7316.553,7321.918,7319.2803,7287.763,7312.1997,7327.131,7339.724,7318.881,7320.399
377.83294677734375,378.5119,376.99484,415.86887,376.7811,377.68475,377.6658,375.8002,377.2998,378.32053,378.51108,377.64877,377.9355
8089.31884765625,8094.4966,8074.8706,8100.634,8107.7197,8110.146,8107.694,8071.9297,8097.657,8114.3267,8128.356,8105.2134,8106.6226
8485.5419921875,8491.408,8470.435,8497.044,8505.29,8509.01,8506.77,8469.273,8496.251,8513.743,8528.467,8504.1875,8505.653
12036.5556640625,12072.337,12039.655,12030.517,12048.521,12081.373,12071.157,12014.714,12054.564,12079.375,12100.383,12065.944,12067.856
5539.29345703125,5533.243,5508.453,5514.005,5523.606,5527.2637,5527.874,5503.982,5522.454,5533.7944,5543.402,5527.621,5528.6855
11781.8466796875,11796.342,11736.673,11744.209,11803.081,11814.451,11779.447,11729.454,11768.569,11792.984,11813.371,11779.7705,11781.738
1019.94921875,1021.3187,1021.68134,1013.7453,1015.08594,1014.8888,1014.92816,1010.43384,1013.7288,1015.7019,1017.56573,1014.58966,1014.89624
7609.7978515625,7619.6426,7598.261,7605.28,7623.695,7623.135,7617.4395,7585.2617,7609.2993,7622.6646,7635.7686,7614.0933,7615.47
7007.87939453125,7030.126,7001.862,6998.075,7008.187,7036.949,7018.007,6988.217,7011.496,7026.011,7038.207,7018.167,7019.3804
117.11062622070312,146.98752,110.85889,151.56622,111.05517,111.51738,111.43894,110.74698,111.429596,111.56245,111.67434,111.679695,111.674995
220.8660430908203,239.71707,212.31348,253.62083,212.81024,213.40553,213.36093,212.23065,213.2179,213.55984,213.86755,213.51126,213.57947
4993.892578125,4998.3926,4984.161,4991.175,4999.553,5006.2153,5008.387,4985.257,5002.0444,5012.052,5020.9556,5006.554,5007.3735
8478.2451171875,8502.197,8463.17,8474.667,8482.37,8496.475,8494.596,8457.773,8486.18,8503.662,8518.317,8494.06,8495.563
6508.60107421875,6527.047,6501.9814,6498.3003,6506.603,6540.393,6515.3457,6487.497,6509.1494,6522.6455,6533.9453,6515.3545,6516.5103
8560.9365234375,8572.148,8544.505,8595.2705,8588.018,8585.204,8584.314,8548.082,8576.973,8593.09,8607.996,8583.604,8585.326
3069.462646484375,3082.0083,3054.8074,3053.7554,3059.2122,3064.4304,3062.745,3049.4417,3059.6265,3065.8186,3071.1738,3062.3784,3063.069
9866.1708984375,9877.743,9849.697,9863.236,9879.99,9892.86,9895.839,9852.073,9884.879,9905.169,9922.477,9894.201,9895.784
4691.3984375,4708.094,4678.384,4696.3813,4692.6455,4697.0107,4694.261,4673.859,4689.5645,4701.6914,4707.183,4693.7783,4694.74
5672.4853515625,5679.517,5662.1523,5670.39,5678.2754,5685.3115,5685.329,5660.985,5680.012,5694.6763,5701.57,5685.425,5686.546
1515.511962890625,1517.8885,1496.7075,1480.4808,1518.0203,1518.8729,1478.8081,1513.8492,1478.1135,1480.3127,1482.8889,1478.6338,1479.0243
16783.662109375,16823.725,16763.66,16797.225,16831.965,16846.912,16829.518,16756.799,16811.664,16846.223,16875.299,16827.354,16830.074
9632.876953125,9651.822,9620.261,9621.679,9635.122,9667.287,9648.285,9607.148,9639.31,9659.138,9675.79,9648.28,9649.991
8363.1943359375,8381.065,8352.46,8351.605,8362.934,8395.536,8374.382,8338.681,8366.603,8383.751,8398.225,8374.337,8375.816
12354.423828125,12372.132,12328.122,12342.292,12382.781,12380.58,12371.099,12317.549,12357.963,12383.381,12404.778,12369.506,12371.557
4425.60595703125,4430.8574,4417.8496,4440.2417,4431.925,4451.6934,4438.1816,4418.4316,4432.678,4441.2944,4448.9224,4436.3325,4437.2173
3973.0263671875,4010.905,3974.8877,3980.0417,3973.0017,3977.3884,3976.859,3959.8376,3973.2551,4018.0925,3988.271,3976.905,3977.5837
25671.23046875,25696.139,25606.861,25642.27,25683.295,25726.232,25719.678,25610.691,25695.656,25749.281,25793.758,25720.441,25724.488
4070.24560546875,4084.9246,4062.784,4070.6719,4097.807,4081.453,4081.2795,4063.896,4076.969,4085.4946,4092.5696,4080.8635,4081.5598
2826.919677734375,2830.475,2822.3245,2827.4941,2831.5095,2834.39,2834.579,2822.3928,2831.995,2837.733,2842.7302,2834.6216,2835.1836
3235.921142578125,3240.022,3230.6892,3236.674,3241.2922,3244.6423,3244.7852,3230.9253,3241.8323,3248.435,3254.1326,3244.853,3245.4783
3627.10546875,3645.0674,3634.237,3618.1738,3623.6306,3640.7976,3628.523,3612.7961,3624.9253,3632.3608,3638.696,3628.321,3628.999
1694.278076171875,1696.621,1691.171,1691.908,1694.5802,1697.0397,1697.3766,1689.8845,1695.6992,1699.058,1702.0847,1697.2927,1697.8466
3686.40478515625,3690.8647,3680.009,3681.2344,3688.4336,3691.1235,3691.611,3675.5298,3687.9446,3695.4424,3701.851,3691.3062,3692.1218
6264.634765625,6265.9146,6244.065,6246.046,6269.844,6264.136,6264.4985,6237.795,6258.7363,6271.5996,6282.411,6264.581,6265.7314
3778.996337890625,3788.3193,3776.9998,3769.708,3775.845,3780.9622,3780.5537,3764.2751,3777.0222,3784.6816,3791.2183,3780.4265,3781.2808
4102.130859375,4104.5347,4093.1719,4098.471,4105.8145,4111.639,4112.7153,4093.8496,4107.5625,4115.84,4123.0522,4111.255,4112.048
2915.1220703125,2919.1875,2916.6238,2915.0972,2918.2769,2922.4717,2922.4263,2909.8977,2919.708,2925.848,2930.7383,2922.345,2922.987
3355.529052734375,3364.4004,3354.3213,3346.1006,3351.5852,3356.307,3355.71,3341.2502,3352.5862,3359.3694,3365.1755,3355.592,3356.373
2614.198486328125,2610.98,2600.5466,2604.7727,2611.4412,2612.843,2612.429,2601.1091,2609.888,2615.1025,2619.7202,2612.228,2612.8203
6781.28564453125,6796.431,6773.267,6777.5034,6782.2305,6788.2886,6793.3823,6759.987,6782.738,6796.729,6808.4985,6789.1035,6790.335
1603.6865234375,1605.4906,1600.8903,1603.1099,1605.7456,1607.909,1608.0156,1600.9017,1606.4104,1609.5582,1612.5792,1608.2216,1609.8636
2822.27197265625,2819.6758,2812.766,2821.0247,2819.5957,2823.4097,2823.7065,2811.5684,2821.2317,2827.6294,2831.7715,2823.7837,2824.3652
7517.78955078125,7520.1084,7493.981,7497.7163,7529.4824,7519.6196,7520.1055,7488.179,7513.223,7528.671,7541.687,7520.2534,7521.6353
9321.3935546875,9328.687,9303.625,9318.354,9330.994,9342.705,9343.832,9303.956,9335.541,9356.364,9370.595,9343.918,9345.501
1307.0811767578125,1312.8209,1303.1267,1334.0619,1308.9918,1330.9155,1308.852,1302.9427,1309.3585,1350.9473,1312.7313,1349.5604,1350.0161
6483.111328125,6488.98,6470.486,6479.651,6490.255,6497.8955,6498.6543,6470.926,6493.1,6506.8574,6517.2026,6498.621,6499.906
4784.537109375,4791.4604,4778.0444,4770.299,4778.227,4784.072,4784.022,4763.5957,4779.575,4789.4824,4797.6313,4783.9707,4784.932
4222.38818359375,4230.253,4217.8384,4209.4155,4216.912,4222.2344,4221.877,4203.902,4218.085,4226.633,4233.905,4221.839,4222.776
1864.6021728515625,1866.98,1861.5472,1864.0839,1867.0272,1869.7355,1869.9922,1861.8535,1868.2828,1872.0563,1875.3287,1870.057,1888.2882
1075.4228515625,1074.4558,1071.1244,1072.338,1074.7485,1076.5977,1075.9943,1071.0457,1074.632,1076.7152,1078.709,1075.4851,1075.7946
2627.395263671875,2630.3865,2622.6475,2626.0222,2630.6375,2635.7932,2634.834,2623.429,2631.646,2636.9397,2641.6377,2634.0413,2634.5413
2215.7802734375,2207.1401,2198.92,2201.6477,2207.3752,2209.2058,2208.2732,2198.9,2206.1772,2210.5972,2214.5417,2208.2034,2208.692
509.2862854003906,508.1449,505.96268,506.34772,507.73874,508.6332,508.11163,506.22626,507.58405,508.4605,509.43063,507.87943,508.01462
