V1,V2,V3,V4,V5,V6,V7,V8
1464.542236328125,1466.946,1468.7405,1460.8096,1472.2773,1478.5002,1475.0536,1471.1505
7330.48388671875,7354.491,7355.1626,7287.618,7335.9053,7357.4863,7360.0195,7289.496
9415.5224609375,9490.535,9497.663,9410.361,9444.7,9519.904,9521.886,9433.266
1383.98974609375,1392.8208,1399.2249,1396.3171,1397.6458,1403.4078,1410.0623,1402.354
2802.075439453125,2824.835,2857.5923,2888.9473,2918.9263,2937.4475,2956.3086,2983.1482
2078.882568359375,2102.3386,2103.7844,2106.03,2107.4448,2140.3923,2124.023,2142.0237
2911.498291015625,2963.2559,3022.8074,3062.9229,3155.8972,3227.8208,3214.186,3282.027
3200.20849609375,3204.4526,3259.0325,3314.5757,3382.5127,3371.098,3410.6235,3461.7922
4752.34228515625,4821.9756,4872.678,4919.1074,4948.576,4988.7295,5055.083,5089.268
6194.36376953125,6338.1064,6395.5176,6498.9014,6580.561,6656.7275,6692.9897,6769.1553
10785.5087890625,10923.073,11073.4795,11121.779,11291.857,11496.368,11445.086,11575.719
3215.529052734375,3249.691,3278.5627,3251.0771,3271.6956,3284.1914,3313.5156,3278.657
1091.6715087890625,1100.8972,1097.3806,1100.8018,1111.8047,1123.2849,1119.7224,1122.4536
10694.396484375,10736.365,10764.525,10776.308,10791.139,10827.763,10849.49,10859.68
4945.8349609375,4979.607,4903.893,4947.628,4982.835,5043.749,4987.355,5025.9165
3918.928466796875,3911.719,3894.8713,3908.225,3954.7742,3956.7317,3903.8074,3956.962
5216.12451171875,5250.786,5291.5425,5331.213,5399.0225,5428.1294,5429.453,5476.19
3035.44970703125,3058.1287,3079.4045,3107.57,3139.2651,3163.1343,3159.6428,3194.4827
1604.773681640625,1609.3314,1616.2607,1624.6597,1633.2518,1637.1722,1640.3123,1646.7769
13525.359375,13555.582,13616.691,13706.355,13781.214,13799.776,13838.436,13902.726
17679.966796875,17803.996,17951.068,18105.992,18287.926,18390.297,18437.74,18571.764
17239.515625,17359.908,17505.154,17657.834,17836.426,17935.854,17983.19,18115.375
1678.213134765625,1684.7878,1700.2068,1705.8843,1716.7084,1722.0105,1732.6333,1736.4335
6806.0498046875,6817.055,6815.669,6807.1313,6807.544,6821.5454,6817.366,6806.79
4523.6474609375,4527.5747,4526.2393,4521.7075,4522.7036,4528.728,4525.5933,4521.9077
2209.566650390625,2207.3804,2209.116,2202.5596,2204.143,2205.2832,2206.5059,2200.9624
3530.28173828125,3493.2334,3494.294,3509.49,3519.6877,3505.4058,3474.9717,3524.7744
12346.1015625,12302.555,12291.487,12314.555,12334.893,12294.735,12275.615,12317.104
32887.203125,33351.957,33802.887,33550.473,33996.71,34375.094,34698.965,34478.535
1111.2176513671875,1109.0848,1107.5952,1110.1125,1110.7576,1108.9996,1106.223,1111.4918
2365.646484375,2377.3655,2386.731,2395.9092,2408.5903,2417.4976,2421.9229,2428.197
3897.861328125,3874.79,3853.2454,3883.2717,3891.5173,3860.029,3840.9456,3897.7559
8510.072265625,8441.565,8386.004,8457.491,8485.226,8390.111,8361.126,8476.353
8672.8017578125,8402.682,8418.442,8496.371,8689.942,8374.7295,8415.121,8491.261
1086.422607421875,1082.8813,1082.4025,1083.2589,1085.1407,1083.3274,1082.1868,1082.9874
7200.97607421875,7211.611,7215.0317,7204.489,7190.281,7206.9297,7207.015,7199.1743
1566.3360595703125,1575.5842,1582.5402,1589.5399,1598.3313,1605.7782,1609.4713,1613.9758
3993.31787109375,3972.1577,3980.7214,3981.944,3986.7432,3973.4846,3984.8572,3983.6052
5913.580078125,5888.36,5903.1245,5901.5293,5908.8643,5886.7,5911.0044,5904.096
9043.958984375,9011.809,9050.871,8958.097,9020.687,8967.066,8983.536,8930.32
21126.720703125,21210.27,21292.098,21330.824,21416.873,21494.406,21527.13,21561.812
2472.19091796875,2449.1145,2448.108,2450.105,2460.716,2432.0298,2445.6829,2448.3667
1577.74951171875,1557.8882,1541.3242,1538.2322,1558.7805,1551.4014,1545.1648,1551.6141
6965.541015625,6925.9956,6904.0894,6918.5356,6935.0366,6883.8857,6886.5527,6922.7954
4285.8427734375,4291.748,4290.9155,4290.437,4295.7344,4309.028,4298.291,4290.8525
2302.673828125,2292.7776,2296.244,2294.3645,2299.7231,2286.8777,2294.3174,2293.0613
2297.203857421875,2295.6875,2292.8179,2295.7498,2295.924,2293.7478,2291.4355,2295.1516
6119.01416015625,6097.5645,6081.1187,6093.172,6110.489,6087.0093,6068.9185,6111.615
1819.44091796875,1822.015,1828.8822,1832.7428,1839.5497,1842.2709,1848.0171,1849.0702
3673.61962890625,3707.795,3719.976,3757.9114,3778.3577,3817.7207,3812.8262,3854.0708
6254.3935546875,6251.2285,6282.5728,6283.645,6251.527,6248.6636,6286.42,6275.08
2320.609130859375,2314.168,2318.1392,2319.292,2320.5713,2313.3064,2318.5825,2319.932
3080.922607421875,3083.556,3084.493,3094.342,3085.4487,3087.1746,3091.283,3098.615
2334.2939453125,2329.7632,2327.902,2331.8823,2333.648,2327.793,2326.2698,2331.072
5709.48291015625,5697.2827,5674.478,5704.878,5703.9146,5682.472,5662.2124,5709.594
3900.272705078125,3892.345,3902.7314,3904.8367,3900.5686,3890.7869,3901.8723,3909.0842
3391.7880859375,3404.1938,3400.3694,3406.3687,3397.3823,3411.78,3403.86,3406.0496
3271.337646484375,3268.879,3273.4624,3274.5493,3272.3684,3266.2478,3272.0813,3275.516
1412.462158203125,1446.0338,1429.2335,1449.969,1430.9585,1460.9791,1455.4922,1462.5869
2462.19677734375,2450.4822,2451.47,2449.0771,2456.906,2443.2476,2449.578,2449.2668
1535.1148681640625,1435.3623,1545.8276,1668.9475,1537.7203,1453.5815,1552.531,1694.0282
4050.5263671875,4070.52,4076.0735,4096.9365,4113.098,4142.02,4125.207,4147.8223
3224.1650390625,3243.9717,3250.4253,3266.7737,3282.256,3292.6826,3299.2334,3311.5908
1459.283203125,1484.6082,1509.6998,1534.1592,1545.8057,1567.7361,1585.7938,1593.4747
1674.0860595703125,1678.3663,1677.9304,1678.9503,1672.2231,1679.1107,1677.6628,1679.7712
3305.869384765625,3310.7307,3310.242,3315.9387,3312.065,3317.1125,3317.5918,3323.2556
1767.99658203125,1780.3997,1795.1068,1810.5992,1828.7925,1839.0297,1843.7739,1857.1763
10270.09765625,10296.362,10293.572,10299.606,10258.768,10300.916,10291.889,10304.791
1429.0909423828125,1429.187,1417.4161,1406.7568,1424.2537,1431.5437,1416.5109,1434.2476
5934.3759765625,5965.7896,5979.069,6011.166,6020.514,6050.2515,6058.9814,6080.4927
1212.7408447265625,1220.9454,1226.8254,1231.9893,1237.8282,1244.9413,1246.75,1252.0057
1072.5015869140625,1076.275,1080.0833,1080.9075,1083.6038,1086.801,1088.4594,1089.9836
1127.2489013671875,1131.2144,1135.2191,1136.0839,1138.9185,1142.2782,1144.0231,1145.624
7848.4541015625,7868.6177,7866.9385,7912.314,7892.5596,7916.0,7929.522,7987.233
3295.76123046875,3347.183,3354.0388,3372.3499,3393.034,3444.5215,3442.6628,3458.2935
3292.679931640625,3351.037,3356.8494,3375.9478,3395.4019,3457.605,3440.4954,3469.418
9977.384765625,10049.663,10110.035,10170.52,10233.115,10314.775,10333.21,10393.025
1116.447998046875,1124.6849,1126.0104,1123.8307,1118.5461,1127.6509,1129.5618,1127.8085
2755.862548828125,2772.3997,2764.7627,2780.494,2762.741,2771.8704,2779.5842,2786.968
1061.4501953125,1062.1978,1057.0334,1062.1721,1064.379,1062.9166,1057.4625,1064.4293
10359.1279296875,10462.94,10524.341,10603.866,10685.172,10806.874,10782.69,10892.261
6318.1884765625,6369.282,6430.9497,6474.055,6545.32,6596.176,6611.932,6661.7827
9402.392578125,9408.283,9419.305,9442.246,9446.178,9453.75,9459.545,9489.15
7571.5869140625,7627.3174,7693.964,7738.0664,7814.188,7869.3804,7887.544,7937.7607
12036.9921875,12029.8125,12059.13,12078.97,12065.334,12045.814,12085.443,12104.175
5901.1884765625,5953.9175,5983.8755,6037.2417,6069.5107,6138.6963,6137.1475,6184.3623
17971.583984375,17791.137,18236.709,18296.463,18589.754,18337.234,18740.09,18725.775
12503.3828125,12808.628,12889.312,12806.742,13211.808,13444.219,13349.638,13484.625
11653.763671875,11795.269,11857.458,11918.4375,12005.644,12123.051,12137.405,12170.157
10340.314453125,10416.453,10442.428,10504.662,10596.82,10720.433,10649.943,10764.627
19196.48046875,19422.312,19642.53,19826.754,20111.588,20270.492,20389.465,20483.498
4137.228515625,4045.565,4160.9844,4073.5808,4200.015,4094.2715,4206.06,4147.7866
5789.02587890625,5632.997,5835.79,5910.606,6093.071,5914.8325,6157.958,6206.9316
5968.5537109375,5755.4424,6061.864,6133.4634,5991.0825,5771.331,6141.4683,6142.16
4397.7939453125,4163.675,4319.3447,4317.1553,4513.952,4242.362,4407.249,4437.6377
6186.8779296875,6131.468,6117.153,6121.1978,6151.3843,6079.1616,6105.3047,6129.5005
1894.7291259765625,1868.6581,1902.0745,1903.0912,1883.1194,1860.0739,1903.4926,1890.2495
2288.75732421875,2274.3723,2376.5308,2322.9485,2303.3894,2279.5615,2379.0137,2331.9124
7574.07421875,7759.126,7751.328,7547.114,7581.2876,7755.1284,7760.13,7560.3037
976.138427734375,984.2257,1138.4558,1210.8812,998.72925,1001.89496,1155.9806,1212.1228
2456.14501953125,2509.898,2532.6357,2475.2695,2453.7578,2524.7354,2550.181,2476.7373
1221.1732177734375,1197.9202,1217.8887,1233.2406,1272.1083,1239.5425,1252.7042,1273.5054
7481.96630859375,6664.638,6942.8335,6762.0063,7552.029,6650.631,6982.3726,6759.3667
1474.032958984375,1413.3577,1440.5929,1380.7987,1482.3016,1416.0444,1449.1222,1389.4581
1209.229736328125,1214.176,1218.9583,1223.8463,1228.466,1232.5818,1234.9375,1238.2776
1215.831298828125,1221.0707,1225.6598,1230.3939,1234.8768,1239.3948,1241.7067,1244.6892
1184.0882568359375,1185.9587,1193.2251,1200.1597,1205.1675,1204.2687,1211.3103,1217.0308
1220.035888671875,1226.4681,1231.304,1235.435,1239.1576,1244.1619,1246.5459,1248.8867
1225.91064453125,1232.9292,1238.7311,1243.1705,1248.4503,1254.0892,1256.9253,1259.8065
1227.4168701171875,1233.6971,1239.991,1244.2859,1249.8901,1254.296,1257.9928,1260.6677
1203.545654296875,1209.4673,1215.4316,1219.1573,1223.8407,1229.1167,1232.0177,1234.3309
1237.0404052734375,1246.017,1253.1014,1260.2362,1264.5481,1271.7843,1275.4818,1279.8728
1236.978759765625,1248.8398,1253.1024,1260.801,1265.2092,1275.312,1275.8508,1282.1132
1236.9046630859375,1240.5671,1243.1177,1252.5255,1258.0408,1260.1857,1259.9512,1269.6948
1260.4105224609375,1262.4921,1271.6187,1278.6824,1287.6484,1288.7744,1296.1232,1300.0364
1202.3134765625,1207.6193,1211.6792,1215.6025,1218.4818,1222.8016,1224.6824,1227.1282
1190.203857421875,1196.4758,1200.3234,1202.9343,1207.153,1212.8451,1213.5803,1215.8127
1191.6888427734375,1196.789,1201.2767,1206.1055,1210.6001,1215.0074,1216.8928,1220.4193
1220.2930908203125,1226.0955,1230.9109,1234.4829,1238.9456,1243.808,1246.2506,1248.3063
1228.6676025390625,1234.7848,1241.7452,1245.8153,1249.8932,1255.3594,1260.3738,1261.4596
1218.1058349609375,1225.1779,1229.6736,1236.1853,1241.2148,1247.1033,1248.1138,1254.0021
1187.877197265625,1195.335,1199.113,1204.0468,1208.2867,1215.3577,1215.7047,1219.4843
1204.9647216796875,1213.8567,1218.6432,1222.8942,1225.7557,1233.6115,1235.979,1237.9325
1285.8719482421875,1296.229,1304.6573,1308.933,1314.5892,1325.0048,1329.4126,1331.1904
1216.96484375,1222.4625,1229.7762,1232.5175,1235.9225,1241.5083,1247.2216,1246.9762
1220.0496826171875,1223.9219,1228.0858,1232.712,1237.808,1240.7129,1242.3201,1246.3765
1225.2532958984375,1228.983,1230.5336,1239.514,1244.1472,1245.8464,1245.1345,1255.0063
1223.806884765625,1228.0054,1232.0057,1235.8486,1240.7646,1244.0583,1245.2764,1248.6012
1173.3028564453125,1176.7177,1179.1742,1181.3932,1184.7703,1187.8937,1188.0334,1190.8169
1218.540771484375,1223.909,1229.2474,1234.4493,1239.6537,1244.0868,1246.7932,1250.2522
1231.385986328125,1236.9292,1242.6713,1247.3882,1252.517,1257.3232,1260.7762,1263.1804
1207.1337890625,1211.7855,1217.9598,1222.9191,1228.1938,1231.6302,1235.2415,1239.0493
1234.364013671875,1244.4073,1250.9613,1255.9507,1259.232,1268.4645,1271.8796,1274.1285
1259.68896484375,1267.0645,1270.1587,1278.3915,1283.4102,1289.3872,1289.1841,1296.8245
1230.6259765625,1236.1439,1237.981,1246.0544,1250.3892,1254.4677,1253.5763,1261.554
1225.3438720703125,1230.5432,1232.0822,1240.2727,1244.773,1248.4559,1247.3284,1255.7781
1248.3846435546875,1254.0377,1256.4795,1260.903,1264.3291,1268.9448,1268.9193,1273.5408
1190.9427490234375,1194.1151,1195.9524,1200.9298,1204.6547,1207.1292,1206.7775,1211.7688
1184.4622802734375,1187.4615,1188.6483,1194.1343,1197.3889,1199.4985,1198.7969,1204.3019
1179.9674072265625,1182.7318,1183.7332,1189.7417,1192.8165,1194.5532,1193.9844,1199.9392
1352.681884765625,1364.5625,1368.6558,1381.785,1388.8608,1398.2805,1397.6451,1410.0244
1710.9793701171875,1716.2959,1704.7302,1722.1714,1709.8807,1716.5717,1704.2732,1725.1631
1668.472412109375,1664.1141,1663.7805,1679.9907,1679.4724,1672.8971,1676.51,1686.4397
1612.449462890625,1596.2866,1613.1904,1628.1921,1657.7441,1635.6166,1655.1506,1662.9347
1676.0712890625,1680.3401,1680.119,1692.7882,1703.1653,1703.5093,1702.3906,1715.2906
2394.19775390625,2396.3252,2417.9731,2437.9688,2465.0242,2460.7083,2481.8193,2490.9402
1190.201416015625,1252.5986,1292.2317,1332.9747,1375.612,1429.6061,1451.4866,1488.1118
4809.78369140625,4388.0723,4633.642,4828.7705,4893.0967,4424.4214,4732.628,4919.2354
1532.542236328125,1592.0968,1624.7954,1565.043,1576.8135,1619.216,1651.9017,1612.9723
18240.310546875,18394.502,18657.64,18841.176,19255.36,19344.516,19432.82,19617.602
12061.912109375,12177.574,11632.747,12320.356,12156.063,12385.823,12048.247,12229.164
12023.1298828125,12751.33,8191.878,10833.999,12097.573,12850.164,8352.781,11411.599
1829.1729736328125,2071.0884,2897.0393,2886.7483,2015.1323,2159.609,2775.8843,2910.5938
6343.533203125,5748.9976,5757.1655,6132.956,6775.2627,6152.041,6055.751,6667.874
1296.765625,1094.5918,1475.0673,930.43677,1297.5762,1090.535,1452.0901,972.1233
9747.9013671875,9912.023,10142.835,10342.518,10546.936,10808.161,10805.268,11230.32
13811.025390625,14531.223,14581.74,15065.613,14274.804,14969.724,15091.545,15355.598
6541.77783203125,6681.257,6561.235,7104.8545,6547.7065,6682.6636,6616.062,7100.7783
7270.3134765625,7586.9653,7316.711,7325.9155,7207.0986,7539.8076,7350.4355,7408.302
10775.876953125,10853.143,10905.665,10969.363,11038.122,11108.428,11103.1875,11175.198
1598.135498046875,1720.8217,1566.0161,1528.746,1608.8861,1686.9768,1500.1577,1621.6882
10736.125,10810.146,10820.7,10901.648,10943.273,11008.475,10993.226,11068.004
16413.048828125,16879.066,17335.91,17895.744,18251.648,18656.875,18943.71,19406.129
3598.072509765625,3686.6255,3796.858,3887.0823,3994.396,4072.914,4134.5566,4198.464
11917.482421875,12536.739,12820.373,12757.547,12404.563,12989.36,13214.373,13314.396
9597.4248046875,9672.585,9643.201,9685.391,9666.354,9793.461,9751.982,9872.7705
11377.7216796875,11414.684,11273.36,11419.524,11362.536,11447.723,11351.858,11547.586
16066.712890625,16469.764,16664.059,16950.871,17374.062,17807.934,17677.477,18048.3
28755.861328125,29876.71,29870.719,31252.766,31704.512,32624.426,32266.643,33719.08
24415.71875,25050.188,25774.51,26370.062,27207.926,27771.164,28067.965,28522.918
16081.103515625,16479.842,16673.049,16958.906,17382.236,17811.48,17681.574,18051.82
4732.01513671875,4828.217,4930.2183,4838.5854,4968.655,5075.5977,5066.6445,5040.579
10738.6962890625,10799.641,10783.21,10896.124,10959.992,11005.763,10938.084,11075.536
11329.7255859375,11384.363,11441.332,11546.153,11647.306,11710.63,11728.6045,11853.831
8044.7724609375,7925.714,8117.645,8014.4985,8161.8647,8046.2393,8223.361,8162.009
11268.400390625,11047.073,11165.883,11266.129,11388.528,11103.467,11226.433,11435.028
12473.1572265625,12368.686,12721.187,12651.404,12501.088,12432.735,12902.665,12691.657
6057.263671875,5870.227,5944.727,5859.184,6118.764,5965.346,5993.1416,5917.7393
7297.0068359375,7168.9463,7173.2666,7197.5063,7442.1577,7269.6006,7172.148,7335.109
12673.0947265625,13270.594,13184.409,13370.371,13542.199,13970.432,13613.363,14085.422
2470.462158203125,2459.8423,2450.098,2441.057,2464.6077,2457.3076,2439.7473,2448.9092
10670.087890625,10707.342,10718.524,10754.936,10816.876,10846.922,10839.074,10885.996
11020.0302734375,10986.82,11007.124,11065.399,11172.926,11106.857,11127.857,11204.655
8181.4228515625,8036.825,8019.2217,8087.587,8213.094,8014.858,7980.1104,8070.3057
1625.6890869140625,1600.6672,1571.2014,1605.7795,1632.0535,1582.5153,1561.3513,1612.8988
9813.11328125,9648.558,9602.605,9705.047,9854.185,9608.042,9551.368,9693.969
9558.4794921875,9503.345,9501.666,9573.564,9528.911,9471.922,9477.825,9556.512
7352.40771484375,7303.0703,7542.123,7655.501,7681.161,7602.5215,7904.7646,7967.6455
5688.54248046875,5710.882,5845.6514,5655.4565,5766.975,5716.073,5836.267,5757.002
2801.518798828125,2964.2432,2975.8203,2951.8203,2971.3792,3164.5251,3115.3286,3121.3054
549.6497802734375,525.94775,517.36505,515.74963,518.989,498.70294,512.672,508.51746
1984.420166015625,1811.2722,1807.7507,1838.7527,1938.0691,1754.3059,1807.7268,1848.5886
3759.431396484375,3778.904,3786.1206,3780.5789,3780.3645,3807.7153,3813.6892,3814.2456
13498.703125,13706.604,13727.202,13958.011,13532.645,13741.322,13851.833,13994.263
5591.03369140625,5847.2373,6091.882,5913.717,5612.884,5928.7773,6163.905,5951.7827
847.616943359375,869.0684,856.3023,862.27167,846.1668,873.1901,862.4291,866.4675
24960.87109375,25216.559,26010.203,25519.332,25869.416,25833.287,26450.172,26328.893
11024.71875,11081.918,11145.027,11159.002,11260.576,11302.5,11321.25,11342.587
1415.153076171875,1423.977,1440.244,1421.3533,1426.7716,1437.2811,1462.4015,1441.8748
12426.8388671875,12424.208,12642.588,12263.943,12357.563,12201.252,12569.676,12311.816
11343.93359375,11498.386,11455.974,11287.515,11324.925,11379.922,11358.255,11215.938
3978.36572265625,3996.1487,4063.707,4120.8623,4205.2144,4205.866,4249.5464,4310.4844
1255.280517578125,1268.7339,1281.7218,1294.8344,1307.2965,1313.5428,1327.8059,1332.0884
11119.34765625,11212.445,11282.87,11344.889,11458.405,11533.512,11531.124,11599.339
8253.8876953125,8197.33,8226.138,8243.217,8264.923,8203.275,8226.225,8256.18
6779.41015625,6736.8174,6956.176,6999.1,7101.158,7008.108,7261.207,7221.022
4944.8828125,4925.6904,5045.3613,5086.006,5132.5063,5067.7095,5195.733,5210.7993
4364.533203125,4337.187,4417.942,4438.7637,4462.7783,4399.983,4503.8926,4520.236
3447.9130859375,3449.5078,3450.8547,3456.0088,3457.8315,3459.2798,3464.8057,3467.9834
2218.97412109375,2300.8303,2318.2932,2397.3147,2450.0776,2537.9185,2492.5112,2583.3022
9970.021484375,9642.921,9598.016,9703.852,9954.145,9621.4375,9559.651,9693.365
15393.15625,15733.246,16381.463,16379.886,16929.729,17211.783,17747.09,17653.293
6298.75634765625,6447.26,6473.8433,6633.317,6560.7446,6656.6216,6709.381,6798.21
2265.199462890625,2275.8047,2312.5347,2337.7275,2362.5864,2359.7612,2385.874,2411.0217
2036.2939453125,2059.6143,2079.7559,2111.922,2118.4443,2131.7097,2150.2375,2179.35
2989.55615234375,3025.234,3079.9075,3088.0896,3152.042,3210.2446,3199.998,3232.097
1829.865478515625,1865.6467,1824.1698,1870.3513,1883.3956,1910.7203,1895.3162,1923.958
4453.8955078125,4491.092,4395.2466,4414.294,4452.13,4487.292,4417.088,4477.576
12030.9931640625,11869.258,11947.233,12081.759,12212.213,11980.937,12294.854,12401.2
8045.765625,7993.812,8133.5967,8054.2646,8038.136,8019.022,8149.689,8037.021
3255.275146484375,3250.8289,3343.453,3324.7021,3466.4868,3465.0127,3510.2993,3482.0588
7270.20166015625,7280.62,7260.5083,7259.1284,7280.614,7302.44,7278.9976,7275.061
7219.97119140625,7288.953,7333.125,7383.0835,7445.5874,7495.414,7519.3984,7554.9644
2167.667236328125,2174.7114,2196.9873,2224.859,2234.983,2235.0088,2257.4712,2278.6663
10157.6513671875,10030.956,9975.092,10060.805,10200.253,10002.551,9928.362,10058.17
3157.402099609375,3185.1162,3236.1228,3238.4404,3280.3208,3297.2744,3357.2039,3362.162
11875.880859375,12026.925,12396.805,12386.562,12613.265,12741.089,13107.501,13069.397
10214.5224609375,10099.8545,10305.076,10415.211,10684.261,10461.748,10883.881,10972.643
15236.5068359375,14927.747,15249.322,15035.758,15218.379,14973.748,15296.889,15337.233
9818.048828125,9653.335,9607.348,9710.049,9859.09,9612.775,9556.116,9698.891
9091.9189453125,9096.311,9272.745,8921.977,9101.484,9176.164,9343.125,9016.834
26124.462890625,26524.084,26654.27,26710.605,26517.166,26927.875,27118.705,27195.879
6987.8798828125,6954.6865,6988.9854,7194.46,7103.116,7041.9053,7126.6953,7260.352
8140.5654296875,8458.657,8279.219,8439.766,8310.769,8614.323,8444.248,8554.828
3401.928955078125,3333.7507,3347.7578,3482.8003,3524.5676,3434.2554,3455.8296,3594.2456
1389.6171875,1375.7277,1328.2512,1405.1182,1391.6888,1386.2294,1351.5667,1424.3296
7937.064453125,8012.434,7813.1274,8206.764,7975.127,8099.037,7910.217,8310.979
8549.638671875,8770.476,8819.791,9033.715,9233.189,9454.175,9417.461,9651.306
7446.9013671875,7757.5312,7813.1597,7823.5566,7893.469,8084.931,8228.02,8176.7026
2468.82666015625,2494.662,2440.7793,2576.8538,2571.8757,2588.4978,2555.1055,2673.037
982.9610595703125,1008.5242,987.17255,1011.10754,1028.5548,1047.042,1030.7332,1050.574
8454.5439453125,8580.783,8914.108,8869.748,9178.767,9256.248,9451.444,9468.948
15455.1416015625,15478.512,16001.529,15633.245,16224.364,16045.02,16544.06,16174.601
