V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
428.6846008300781,431.2218,431.63434,430.02438,432.1604,430.5651,432.642,426.41818,428.01486,428.37952,432.92868,428.2908,430.86673,432.23694
6402.18701171875,6411.0522,6396.1304,6401.146,6405.0293,6411.476,6409.269,6403.4917,6408.382,6429.2515,6416.7173,6419.637,6411.803,6412.2275
616.0841674804688,619.7306,620.32294,618.00836,621.0808,618.7868,621.7714,612.82635,615.1197,615.64594,622.18115,615.51697,619.2195,621.189
2108.296875,2127.0583,2123.745,2126.315,2120.7185,2124.4314,2126.724,2132.1492,2119.7239,2118.0542,2130.068,2124.7842,2122.7778,2125.2913
1912.2222900390625,1929.2382,1926.2277,1928.5786,1923.4829,1926.8676,1928.9456,1933.8583,1922.5835,1921.075,1931.9639,1927.1646,1925.3597,1927.6405
6756.56982421875,6791.646,6790.317,6788.1406,6778.9873,6773.6143,6802.4326,6803.274,6795.544,6790.4443,6813.321,6753.7637,6786.4136,6790.5425
2278.52001953125,2275.3394,2287.587,2280.3918,2291.4795,2282.1519,2281.433,2277.7837,2277.7222,2283.481,2287.0894,2291.6055,2285.562,2284.6772
1667.2064208984375,1672.502,1672.0511,1671.9475,1673.699,1674.7719,1675.7678,1672.668,1670.1396,1670.7125,1672.6519,1670.9384,1676.3815,1674.2146
3778.263916015625,3791.129,3790.0503,3786.2698,3788.0288,3786.2798,3790.8298,3795.503,3787.3157,3785.4307,3792.0037,3788.7922,3782.1162,3789.209
2450.32568359375,2456.9436,2471.6177,2458.1702,2454.5442,2461.377,2445.397,2469.026,2462.7048,2465.7917,2482.9397,2467.6846,2460.2104,2479.753
2300.376708984375,2301.6182,2300.985,2310.6326,2292.4177,2298.016,2293.167,2303.8647,2282.7412,2306.1484,2318.0295,2321.3416,2295.6396,2309.0652
2508.35498046875,2527.174,2520.0537,2531.3818,2513.3445,2533.4663,2522.3513,2525.988,2525.0256,2529.5767,2543.1895,2534.9475,2527.9934,2523.411
3884.878662109375,3897.2295,3884.0027,3895.6465,3896.1743,3891.0002,3897.1543,3885.3777,3892.4353,3896.018,3899.446,3898.7058,3895.796,3896.3928
6518.28125,6553.0596,6535.269,6567.7686,6563.5513,6595.278,6610.634,6595.875,6598.206,6544.192,6556.641,6607.3477,6593.0166,6577.6455
7008.55078125,7018.851,6993.4863,6992.715,7040.894,7017.524,6998.781,7044.6562,6983.1523,7067.984,7024.8013,7083.6406,7039.435,7064.327
1128.2034912109375,1126.9349,1128.8904,1129.426,1131.8972,1128.6711,1130.3306,1126.637,1125.5331,1129.7053,1127.7402,1126.057,1130.0823,1129.7743
8591.474609375,8590.567,8597.577,8587.511,8587.193,8599.115,8606.892,8601.801,8589.126,8588.826,8612.102,8580.466,8582.566,8607.557
1120.8062744140625,1120.7439,1121.241,1121.2477,1121.0745,1121.063,1121.5748,1121.5889,1121.5745,1120.5986,1121.974,1120.2045,1120.5908,1121.6726
10167.72265625,10172.767,10188.654,10161.67,10167.022,10160.214,10183.991,10182.885,10145.332,10191.292,10193.582,10184.669,10172.879,10206.438
1012.1383056640625,1012.64294,1012.3602,1013.63763,1011.7201,1012.14484,1014.0683,1013.46686,1015.2068,1013.8204,1014.97766,1014.0398,1014.789,1016.0139
10482.7998046875,10472.904,10491.283,10504.159,10522.659,10483.845,10509.82,10471.835,10461.432,10498.948,10482.734,10464.142,10503.001,10508.727
11085.376953125,11072.227,11093.368,11101.027,11123.134,11088.93,11108.132,11074.944,11059.913,11101.059,11083.992,11064.914,11104.172,11106.37
9938.1650390625,9944.434,9948.856,9945.301,9954.356,9929.424,9957.321,9965.938,9925.73,9963.214,9965.16,9954.147,9961.465,9983.438
1024.3758544921875,1024.7484,1025.2686,1024.3065,1025.3058,1023.4748,1025.4071,1027.165,1022.5173,1026.9718,1027.0826,1025.5587,1025.8806,1028.6433
2927.43896484375,2925.0798,2937.236,2922.4272,2934.593,2926.7656,2936.3591,2928.1199,2926.3982,2929.2407,2937.5552,2923.1086,2931.7046,2936.391
1107.273681640625,1108.0396,1107.717,1107.5378,1107.7994,1107.7399,1108.7317,1108.6967,1108.2114,1107.5077,1108.167,1107.5071,1107.8074,1108.2346
2815.9560546875,2817.9504,2818.6223,2817.547,2818.7776,2816.0803,2817.1936,2819.2332,2819.9573,2820.0144,2825.451,2822.148,2823.3647,2822.8323
1079.7154541015625,1079.1515,1079.7242,1078.8838,1079.6353,1080.1913,1080.9738,1079.7478,1080.0017,1081.0109,1080.4679,1081.0071,1080.2424,1081.6697
10539.2431640625,10543.466,10544.604,10541.294,10545.758,10543.771,10545.165,10553.476,10548.554,10537.369,10547.875,10536.002,10539.728,10546.9
1716.599365234375,1714.6553,1719.7295,1717.9705,1719.908,1715.6091,1721.6511,1714.7278,1715.4297,1717.4274,1716.8552,1712.0631,1717.1926,1718.5393
1682.5823974609375,1684.6863,1684.2814,1684.1459,1685.39,1683.053,1686.9141,1683.0518,1683.9338,1684.1694,1683.2916,1681.1733,1684.5621,1685.634
4915.02001953125,4916.8013,4912.07,4910.9253,4920.0815,4917.5054,4923.281,4916.422,4923.219,4932.474,4925.4272,4926.57,4930.9277,4929.3022
4075.168212890625,4076.1045,4076.4836,4071.7427,4073.3625,4080.0168,4082.2908,4088.6863,4078.7446,4075.687,4079.8726,4077.1633,4081.1296,4083.6455
3682.392822265625,3685.7988,3679.071,3693.916,3681.7883,3686.2703,3681.9087,3663.6604,3678.8223,3683.4722,3686.5813,3696.4795,3680.8625,3681.1816
5694.650390625,5689.8696,5682.9995,5701.6494,5703.227,5693.0806,5708.2866,5679.808,5701.089,5696.458,5703.2046,5694.7314,5701.1313,5717.1436
4703.76025390625,4702.349,4702.6904,4704.0015,4711.4136,4711.0264,4707.3013,4703.64,4704.9287,4706.402,4707.789,4711.674,4704.726,4707.3755
1055.388916015625,1057.1433,1054.6517,1053.2633,1064.843,1062.6348,1061.8065,1059.334,1060.1364,1064.2594,1063.8549,1058.4187,1067.9319,1065.3002
3550.2314453125,3584.6777,3565.0317,3561.6555,3571.9111,3583.7139,3582.8457,3600.939,3589.4128,3577.0193,3577.3174,3572.8918,3593.3335,3603.669
1398.0863037109375,1397.8567,1393.8904,1401.6547,1404.8074,1396.0348,1406.1318,1400.298,1400.1007,1401.6943,1400.4143,1396.8872,1406.638,1408.3613
5180.93408203125,5165.1953,5172.4756,5189.273,5211.8716,5181.8,5197.1465,5168.1753,5172.6167,5198.7373,5187.8076,5175.709,5189.1904,5214.419
5523.14697265625,5537.2974,5541.387,5530.3857,5526.9316,5523.6367,5533.451,5522.6396,5527.2285,5530.4863,5546.092,5541.3086,5539.314,5541.3057
3964.5517578125,3959.9294,3965.5679,3961.3438,3967.0544,3968.9475,3965.4678,3963.0693,3964.4956,3967.5952,3963.0994,3969.5024,3971.5967,3976.538
4026.89501953125,4029.091,4030.3376,4026.9236,4027.6199,4023.166,4031.7026,4027.9407,4021.426,4030.9827,4025.329,4033.203,4027.141,4036.6343
2532.6728515625,2534.512,2534.21,2535.0989,2534.0376,2532.6917,2541.0781,2533.5542,2535.821,2537.6226,2534.759,2535.6936,2538.8892,2537.9314
1920.48486328125,1918.16,1923.1318,1921.5934,1923.4377,1918.8816,1925.5449,1918.4473,1918.8094,1921.7332,1920.6244,1915.2827,1920.8254,1921.7338
1020.05712890625,1019.7938,1020.22815,1020.7796,1019.6691,1019.82513,1022.16797,1021.5404,1022.33746,1021.60944,1022.35895,1021.65247,1022.73663,1023.98157
1669.9300537109375,1670.3944,1673.1499,1672.6743,1673.2384,1672.5114,1671.7408,1672.6311,1671.8159,1673.0767,1674.178,1673.1106,1674.3011,1672.2307
1640.9539794921875,1644.328,1641.9379,1643.872,1642.4111,1643.141,1643.0863,1642.7986,1645.7417,1642.9702,1644.4672,1641.9714,1643.3914,1644.4154
1804.65966796875,1806.3282,1807.1594,1805.7267,1805.6462,1803.9401,1806.1802,1804.3849,1802.2717,1810.0328,1807.8306,1808.0135,1807.6053,1808.6378
1935.4547119140625,1936.4845,1936.7344,1935.8864,1937.7921,1935.3445,1935.9037,1938.3701,1937.5083,1938.6558,1940.3312,1938.3546,1940.2374,1939.9854
3213.852294921875,3214.0269,3215.2385,3209.2214,3215.8794,3218.323,3210.7976,3222.195,3217.9795,3216.3623,3232.853,3218.541,3224.2043,3221.8323
9898.5244140625,9889.854,9902.494,9899.862,9896.876,9897.132,9920.871,9914.563,9914.272,9914.132,9916.432,9912.459,9925.568,9939.508
2494.6279296875,2497.213,2499.7495,2496.3037,2495.8235,2493.753,2497.877,2497.2349,2492.188,2503.1868,2501.2297,2500.6685,2502.5337,2502.6892
1566.08447265625,1567.9703,1567.1501,1567.763,1566.5891,1566.8251,1570.8771,1567.2548,1569.6014,1569.7704,1569.5236,1569.202,1570.4496,1569.5583
1108.5377197265625,1107.2227,1109.3368,1110.1028,1112.3134,1108.893,1110.8132,1107.4944,1105.9913,1110.1058,1108.3992,1106.4915,1110.4171,1110.637
2952.442138671875,2949.6753,2960.8003,2946.2537,2958.0078,2951.2202,2959.924,2952.879,2949.59,2953.5315,2960.4229,2946.8213,2953.936,2960.233
1726.9959716796875,1728.45,1729.1621,1728.3794,1729.0302,1726.5509,1729.4143,1730.286,1727.2212,1728.6624,1730.1467,1727.1965,1729.162,1729.6217
6439.390625,6492.107,6532.5054,6460.9453,6484.449,6484.094,6481.9546,6509.5435,6473.828,6474.2026,6579.2754,6504.166,6518.4326,6517.346
7098.92138671875,7108.8804,7117.1084,7114.918,7129.2363,7098.141,7116.706,7142.1895,7099.5005,7119.828,7118.4517,7107.921,7114.168,7153.6553
2153.2412109375,2153.7827,2146.945,2155.9092,2154.275,2152.634,2163.7654,2155.564,2164.5027,2165.69,2170.9722,2162.5737,2167.0608,2166.4495
2249.95556640625,2250.425,2241.2832,2252.319,2250.6821,2249.005,2261.1409,2252.2427,2261.7163,2263.8423,2269.1067,2259.907,2264.2358,2263.8118
2041.5142822265625,2041.7335,2037.8219,2044.5322,2043.8055,2040.818,2048.537,2041.9574,2047.5894,2050.2583,2054.104,2046.448,2051.0295,2051.3633
2052.677734375,2052.89,2049.068,2055.6523,2055.1145,2052.0447,2059.0955,2052.5168,2058.1555,2060.932,2064.7644,2057.08,2061.5637,2061.8333
2052.00537109375,2052.1433,2047.2096,2054.8225,2053.3484,2051.0264,2060.7056,2053.5603,2060.0288,2062.1516,2066.3066,2058.497,2063.1938,2063.1963
2071.036865234375,2071.466,2067.8374,2074.243,2073.48,2070.329,2077.2197,2070.5874,2076.2043,2079.2112,2083.2024,2075.3352,2079.5083,2079.7878
2319.68115234375,2320.1084,2309.4624,2321.9678,2319.774,2318.395,2331.1846,2322.8118,2330.6704,2334.2007,2340.4038,2330.0547,2333.5618,2334.1301
2147.5283203125,2148.1338,2144.0637,2150.6519,2149.2676,2146.8914,2152.759,2145.7812,2151.972,2155.9116,2159.4817,2151.9656,2154.5745,2155.0776
2121.84033203125,2122.3284,2118.3918,2124.9922,2123.5442,2121.1143,2127.1392,2120.0845,2126.1538,2129.9204,2133.6414,2125.8535,2128.7202,2129.1826
2042.33544921875,2042.3297,2038.2211,2045.2283,2044.1561,2041.4277,2050.1638,2043.3668,2049.2769,2051.6768,2055.6245,2047.9768,2052.6934,2052.8633
2096.3681640625,2096.9246,2093.0955,2099.5703,2098.4468,2095.6511,2102.1787,2095.1265,2101.0796,2104.453,2108.0642,2100.4646,2103.9697,2104.204
1905.921142578125,1907.3446,1896.1162,1908.0282,1906.1101,1904.0417,1911.9978,1908.0917,1908.1494,1916.8531,1917.2604,1910.7751,1910.0536,1911.6836
9886.513671875,9899.187,9913.728,9926.7705,9904.529,9920.619,9904.422,9908.413,9850.519,9937.327,9921.715,9933.189,9890.855,9881.65
926.1610717773438,926.6891,925.0144,927.4856,926.75073,926.9979,927.85626,926.58356,926.976,930.2302,930.8786,930.0572,928.2229,928.1207
11987.001953125,11993.207,11981.436,12009.4,12023.666,12030.332,12003.043,12040.256,12022.165,11987.243,12028.189,12017.519,12031.904,12022.986
1622.0087890625,1623.4702,1621.4299,1624.9487,1627.2115,1627.9437,1624.1001,1629.7465,1627.1636,1621.5529,1627.4379,1625.9218,1627.9297,1627.2955
7174.390625,7187.919,7193.777,7196.3706,7195.7,7189.177,7188.992,7201.619,7216.373,7199.3936,7207.047,7188.318,7197.1597,7197.585
9268.138671875,9260.534,9262.43,9268.451,9253.423,9275.881,9275.319,9250.448,9253.19,9283.956,9266.227,9269.584,9280.665,9272.468
11070.3984375,11082.619,11085.577,11088.037,11096.541,11056.883,11064.713,11068.752,11055.702,11066.817,11084.843,11080.026,11066.842,11077.703
962.1383666992188,965.1828,966.0593,965.70325,965.5442,964.1036,964.5026,965.48315,966.02686,965.35077,969.63086,965.481,965.8646,963.95465
954.8675537109375,957.9836,959.2196,958.42017,958.03894,957.2891,957.3173,957.92975,958.63824,958.0353,962.3841,958.467,958.40466,956.30615
1313.3642578125,1315.3733,1314.5356,1314.6034,1313.0865,1315.5367,1316.0459,1313.9266,1316.1034,1313.6902,1316.1426,1314.983,1314.5449,1314.1066
1260.70751953125,1262.5244,1261.71,1261.7427,1260.2463,1262.7554,1263.314,1261.2347,1263.2961,1261.0125,1263.3563,1262.1875,1261.8419,1261.3925
1331.38134765625,1333.4554,1332.611,1332.6906,1331.1698,1333.5975,1334.0898,1331.9553,1334.1713,1331.7162,1334.2065,1333.0476,1332.5767,1332.1451
9261.302734375,9264.145,9283.993,9265.162,9274.364,9285.596,9283.423,9284.481,9298.075,9307.983,9313.048,9271.502,9283.105,9292.991
6972.01513671875,6973.463,6987.081,6974.0376,6981.239,6990.947,6987.5044,6990.5244,6998.3657,7008.4917,7006.242,6977.5635,6984.5977,6995.936
7483.0302734375,7484.6543,7499.6494,7485.408,7492.9907,7503.1787,7499.9062,7502.5483,7511.502,7521.821,7521.012,7489.4814,7497.493,7508.6196
6605.66455078125,6584.386,6619.502,6635.633,6595.5605,6632.698,6615.927,6686.3135,6555.3086,6667.216,6669.909,6661.6025,6663.594,6646.523
8465.853515625,8480.134,8544.516,8522.791,8470.232,8539.009,8528.641,8575.005,8534.731,8512.765,8573.631,8546.836,8565.611,8543.877
7584.71240234375,7560.274,7600.586,7619.1055,7573.102,7615.74,7596.489,7677.3164,7526.8784,7655.3804,7658.4604,7648.926,7651.2144,7631.616
1321.307861328125,1319.8102,1321.3267,1321.2186,1322.4529,1321.7257,1322.0219,1321.0432,1322.4943,1322.4402,1321.5581,1321.7344,1321.6775,1323.6696
9129.203125,9140.08,9148.551,9123.872,9148.36,9160.385,9166.615,9151.002,9155.888,9167.108,9192.164,9132.664,9163.529,9177.874
9071.138671875,9081.94,9090.362,9065.845,9090.177,9102.115,9108.309,9092.791,9097.647,9108.796,9133.698,9074.568,9105.243,9119.496
5241.455078125,5252.3823,5253.2236,5248.439,5249.251,5254.6533,5256.184,5256.536,5264.4624,5259.9404,5267.1084,5253.619,5256.1714,5257.4736
6938.77490234375,6955.121,6955.0703,6948.989,6950.251,6956.74,6958.781,6958.9277,6972.4824,6962.822,6977.4136,6958.257,6960.8643,6960.5547
5621.865234375,5633.946,5634.5977,5629.5386,5630.4526,5636.117,5637.768,5638.0635,5647.1836,5641.603,5650.341,5635.588,5638.1626,5639.1436
9482.4755859375,9493.801,9508.434,9521.118,9499.333,9514.931,9499.084,9503.836,9447.33,9531.892,9517.339,9528.047,9487.373,9479.006
1113.9874267578125,1115.7423,1117.1144,1118.5103,1116.1842,1117.943,1116.2559,1116.3506,1110.157,1119.4938,1117.5503,1118.9468,1114.2186,1113.0282
634.1593627929688,633.2219,634.05005,631.6241,633.75653,635.3751,634.4805,634.46094,634.7667,634.5444,636.39264,634.48773,636.1319,636.97217
953.3919067382812,954.74176,952.69995,952.8986,954.8713,955.77625,952.7447,954.93176,955.47565,955.66693,956.2297,957.45575,954.3305,956.8956
10687.71484375,10682.113,10674.584,10696.436,10705.174,10701.503,10692.854,10705.8955,10695.88,10695.136,10706.173,10702.324,10700.652,10704.704
1757.93310546875,1754.7769,1762.4061,1763.6156,1749.4813,1764.213,1764.4641,1773.9546,1738.3307,1772.1124,1772.6984,1773.2184,1758.7559,1763.6967
11139.89453125,11192.141,11346.298,11330.387,11163.547,11238.929,11165.002,11593.665,10987.6875,11187.9795,11277.242,11440.196,11002.226,11229.081
5996.8125,6023.852,6046.266,6030.147,6027.8364,6015.2075,6022.8384,6073.7207,6045.299,6047.1724,6073.285,6072.2817,6067.543,6080.3794
10743.9091796875,10784.001,10777.425,10828.352,10765.422,10814.645,10788.802,10869.444,10688.059,10826.152,10834.23,10857.114,10757.476,10815.967
11009.572265625,11022.466,11021.922,11005.15,11012.787,11028.245,11050.635,11008.66,11009.107,11016.633,11020.98,11006.221,11023.135,11045.058
8107.3388671875,8145.112,8158.4287,8142.5195,8131.2637,8138.452,8132.683,8143.961,8131.836,8149.2773,8213.591,8149.358,8142.473,8163.5376
914.1221923828125,898.446,922.57544,891.53326,902.12354,931.48566,940.6186,930.9672,915.26215,903.91174,935.08356,918.82306,927.20496,951.87585
7936.50537109375,7970.624,7988.608,7950.2305,8040.955,7900.3984,7970.6997,7926.851,7884.937,7936.1797,7924.798,7940.364,8025.9756,7979.6504
3099.9287109375,3091.6772,3182.565,3050.9446,3147.665,3116.9424,3140.2815,3052.6892,3062.0405,3088.5244,3157.1238,3077.0017,3037.3462,3132.5742
2834.305419921875,2794.1592,2934.999,2867.1536,2942.6636,2886.9512,2829.4648,2898.3057,2894.4136,2928.835,2958.066,2862.5625,2917.979,2889.2688
3066.248046875,3144.513,3160.1548,3024.713,3060.843,3166.799,3093.2495,3185.2185,3159.9702,3228.5356,3250.3037,3113.112,3181.657,3187.6616
7184.26708984375,7214.745,7204.748,7192.5596,7218.356,7220.959,7195.5884,7249.174,7254.345,7218.1436,7284.0137,7244.5747,7238.5806,7242.0723
4593.3486328125,4634.48,4642.246,4620.2095,4611.484,4631.8994,4645.3096,4648.83,4618.1284,4650.1426,4687.29,4644.1377,4650.1973,4676.4307
1162.2332763671875,1162.4268,1162.0798,1161.9784,1162.5315,1162.7263,1163.059,1162.0315,1162.1324,1163.7483,1162.6616,1162.7504,1163.8394,1163.4268
1267.1668701171875,1267.523,1266.9164,1266.9542,1267.5853,1267.8181,1268.2115,1266.9731,1267.3141,1268.9658,1267.7896,1267.9852,1268.8761,1268.4255
1243.880615234375,1244.1945,1243.6484,1243.6538,1244.2638,1244.4845,1244.8735,1243.6769,1243.9645,1245.6035,1244.4434,1244.6204,1245.5543,1245.1106
6493.09130859375,6494.469,6480.116,6495.574,6502.6455,6507.4565,6497.188,6493.604,6494.796,6496.473,6496.296,6497.179,6483.9473,6493.254
8136.16943359375,8138.3105,8119.0293,8138.9937,8148.633,8154.6006,8142.3564,8136.6826,8139.7256,8143.1646,8142.3574,8143.5054,8126.129,8138.796
352.3946228027344,353.56656,354.76166,353.73456,355.2491,353.55518,354.4303,352.9981,353.49762,352.71616,355.6678,353.90424,354.0871,353.6989
581.6488037109375,581.09216,582.3592,582.3608,582.5277,583.5385,581.2392,582.36005,581.60144,584.42114,585.1623,582.2151,584.6239,583.28143
12415.267578125,12439.796,12440.475,12418.296,12427.102,12427.338,12431.099,12411.193,12406.403,12445.349,12439.616,12411.757,12418.7,12405.69
10213.3330078125,10210.911,10234.851,10227.172,10219.435,10220.999,10238.942,10180.417,10194.086,10232.739,10194.199,10247.266,10212.183,10212.415
1513.6138916015625,1514.4756,1515.1937,1514.0938,1514.4,1514.4481,1514.516,1514.759,1514.3488,1516.8556,1516.6222,1515.5677,1516.9906,1516.6982
6361.349609375,6364.8984,6368.0425,6363.21,6364.327,6364.776,6365.078,6365.9126,6364.429,6375.1284,6373.919,6369.9814,6375.407,6374.0103
7429.04443359375,7452.2217,7448.6025,7450.145,7454.736,7470.285,7455.504,7454.1416,7455.1157,7453.661,7470.1245,7478.2783,7479.6206,7470.76
10582.3779296875,10615.362,10610.228,10612.427,10618.974,10641.119,10620.049,10618.091,10619.5,10617.423,10640.879,10652.484,10654.397,10641.77
10147.421875,10170.744,10157.819,10164.419,10181.896,10163.439,10191.572,10192.122,10153.713,10171.581,10145.011,10158.084,10155.356,10199.656
13568.8388671875,13581.643,13579.911,13562.098,13573.553,13604.096,13607.196,13595.224,13575.007,13581.1875,13571.162,13598.487,13598.477,13612.257
20310.63671875,20297.482,20352.09,20236.549,20327.125,20426.6,20460.719,20374.283,20273.566,20327.344,20292.121,20231.887,20241.787,20318.926
24718.95703125,24738.432,24741.135,24722.531,24738.256,24757.338,24721.9,24787.498,24736.086,24739.025,24774.877,24753.723,24754.705,24789.895
1250.3211669921875,1250.183,1253.0892,1250.0354,1251.086,1253.0316,1250.199,1252.0636,1256.0054,1252.3444,1258.8778,1257.6589,1257.3162,1257.2207
7347.2646484375,7333.663,7340.6943,7338.161,7348.182,7369.0947,7370.873,7336.4673,7321.5083,7345.597,7361.5547,7345.8896,7352.003,7348.4365
13717.22265625,13727.721,13728.986,13713.896,13746.486,13751.953,13752.71,13731.82,13719.622,13728.26,13721.166,13750.568,13723.322,13733.451
22143.83203125,22172.97,22195.96,22200.545,22175.373,22179.598,22172.309,22188.008,22108.8,22216.725,22227.893,22211.992,22188.01,22195.223
20596.033203125,20580.057,20575.11,20578.086,20590.414,20582.053,20586.713,20556.168,20583.95,20581.973,20567.826,20562.97,20583.938,20597.422
17582.306640625,17578.781,17588.611,17618.453,17596.29,17592.605,17625.195,17605.604,17587.395,17629.809,17591.848,17613.709,17607.828,17620.36
9783.712890625,9773.975,9759.52,9765.546,9768.361,9766.682,9778.24,9776.741,9773.819,9774.572,9779.978,9767.152,9777.706,9780.92
10446.7431640625,10436.329,10420.901,10427.332,10430.337,10428.555,10440.885,10439.29,10436.156,10436.981,10442.74,10429.048,10440.315,10443.745
3280.85400390625,3270.858,3221.4365,3297.4126,3290.3547,3308.0923,3270.399,3243.8218,3257.5122,3358.6936,3310.8096,3281.5366,3267.1135,3310.0088
5616.96484375,5605.687,5524.4604,5613.2646,5586.0312,5684.1113,5632.05,5646.929,5556.5293,5775.8945,5737.091,5730.192,5608.034,5676.2085
1156.8994140625,1159.2644,1160.7047,1157.549,1159.555,1158.2882,1160.2932,1161.1968,1159.8118,1160.1893,1162.1167,1163.3806,1161.365,1161.6335
1152.3984375,1154.2319,1155.0729,1151.7157,1153.277,1155.3748,1153.8477,1154.1793,1152.1288,1155.3688,1156.8373,1152.2708,1154.8405,1154.5087
8613.5234375,8621.294,8626.958,8612.222,8617.829,8619.802,8618.524,8621.109,8610.758,8623.381,8633.15,8618.942,8621.58,8623.468
8750.5615234375,8761.615,8761.063,8750.212,8750.648,8755.084,8758.06,8757.734,8730.856,8757.053,8750.69,8745.134,8746.53,8762.948
8621.3701171875,8623.149,8627.139,8616.265,8620.976,8624.613,8628.044,8623.64,8609.993,8630.283,8624.88,8615.628,8619.516,8630.799
8753.0107421875,8763.432,8758.508,8757.522,8751.223,8760.857,8765.413,8764.841,8736.084,8762.004,8745.223,8741.922,8744.603,8767.564
1037.39990234375,1038.4257,1037.8904,1038.1296,1038.7881,1039.11,1038.567,1039.2487,1039.6172,1037.1044,1038.8416,1039.6742,1039.0829,1039.9464
