V1,V2,V3,V4,V5,V6
10317.3935546875,10753.771,11120.014,11549.234,12004.2,12467.479
10107.1669921875,10164.879,10287.127,10314.013,10380.524,10472.02
10076.1845703125,10156.166,10224.776,10213.444,10231.652,10316.73
10046.0849609375,10098.302,10109.852,10120.181,10159.287,10181.057
10062.3046875,10150.5,10205.025,10239.911,10331.313,10365.554
10178.0634765625,10492.859,10731.521,11021.521,11365.501,11681.43
9741.4970703125,10052.744,10379.453,10694.598,10999.5625,11220.368
4874.15673828125,5068.7334,5205.894,5375.3843,5409.6357,5375.745
3833.623779296875,3798.2722,4032.2273,3982.4116,3829.7703,4041.3354
4482.845703125,4696.4565,4893.0903,5117.462,5337.997,5538.923
10958.6259765625,11198.442,11192.558,11498.54,11547.255,11710.243
9422.2373046875,9758.808,10101.836,10443.877,10771.88,11012.074
3721.35986328125,3725.4827,3726.2249,3725.6895,3735.1882,3738.446
1570.8822021484375,1607.7104,1647.9949,1695.021,1739.8889,1766.7762
2562.989501953125,2631.738,2683.5984,2709.442,2777.2852,2822.1565
9891.119140625,9825.056,9775.783,9923.823,9888.51,9677.775
9832.97265625,9876.313,9953.346,10030.898,9924.002,10059.83
808.960693359375,880.921,959.1498,1073.3755,1112.224,1040.9724
6310.33837890625,6299.532,6357.3135,6446.1255,6385.754,6401.9272
7983.92138671875,8077.913,8228.071,8422.655,8576.84,8737.097
1739.072265625,1779.7286,1788.5151,1850.9979,1852.526,1826.6819
8067.6015625,8088.929,8102.3755,8101.3516,8105.4507,8114.255
6703.8759765625,6706.389,6711.8623,6708.6206,6719.1997,6712.446
6488.93701171875,6498.018,6489.996,6492.388,6504.225,6501.9287
7338.00048828125,7375.9434,7426.071,7468.093,7484.4023,7523.976
6405.1865234375,6428.5415,6428.9707,6439.6245,6462.9517,6473.3574
8769.9521484375,8795.642,8796.428,8816.163,8822.912,8832.59
8075.2060546875,8076.2524,8082.9917,8105.579,8102.9062,8125.1196
8391.470703125,8410.728,8455.324,8444.167,8474.169,8480.453
1647.1136474609375,1670.2046,1654.5753,1664.6914,1677.937,1719.9158
8962.029296875,8997.846,9001.982,9081.103,9123.467,9098.266
3610.139892578125,3644.5278,3673.0027,3713.8584,3740.153,3814.7588
1790.2677001953125,1808.4543,1834.8657,1849.6133,1857.3383,1884.3748
2087.37646484375,2100.3518,2102.2217,2098.823,2121.3193,2120.9128
2099.7587890625,2099.375,2110.938,2139.4258,2161.9692,2171.2383
3103.887939453125,3140.965,3176.0806,3210.4897,3220.898,3264.3186
1242.168212890625,1268.638,1257.047,1226.2913,1287.8224,1277.5283
2522.5849609375,2551.2844,2528.7175,2545.343,2587.0022,2545.1711
2014.536376953125,2034.4602,2044.0023,2048.1921,2054.3567,2067.364
2688.40283203125,2695.1418,2691.7043,2689.147,2670.1348,2710.8105
1266.3782958984375,1267.4818,1252.3597,1255.8539,1272.1414,1255.0594
1816.59130859375,1817.6954,1818.347,1823.1653,1821.1329,1820.0774
1914.915283203125,1921.2681,1926.9529,1911.3857,1928.6274,1919.875
1623.221435546875,1629.7521,1630.02,1631.8955,1629.9171,1635.2002
2177.341796875,2185.576,2191.6746,2193.917,2191.292,2184.974
2206.342529296875,2262.3445,2270.604,2272.9973,2254.9185,2326.8245
1793.9482421875,1787.6896,1802.2327,1783.7098,1779.754,1816.8907
2493.449951171875,2484.1494,2491.487,2494.8384,2476.8372,2488.968
1933.5706787109375,1944.311,2017.4598,2057.8662,2054.1687,2080.2766
3875.013427734375,3881.8093,3902.2527,3937.9072,3921.952,4016.7842
2212.626708984375,2209.8013,2242.229,2257.578,2239.3254,2254.356
2365.265625,2396.9368,2420.6138,2454.188,2496.8442,2544.642
2400.763427734375,2419.0286,2446.0151,2488.5806,2506.59,2524.4727
7988.1708984375,7991.331,8002.3623,7989.96,8000.5996,8002.78
4260.89794921875,4324.776,4249.7256,4271.658,4427.292,4395.5654
7009.802734375,7020.833,7015.87,7023.806,6999.201,7009.076
9395.8876953125,9394.496,9391.239,9395.144,9434.497,9452.778
3462.52001953125,3467.6948,3445.8232,3438.6792,3476.0576,3419.0974
6789.1689453125,6800.979,6801.2695,6804.221,6814.289,6814.9272
8255.0390625,8275.072,8278.676,8306.9795,8321.502,8315.128
7249.1611328125,7248.905,7252.08,7251.428,7252.5747,7255.5273
4669.84765625,4873.6406,5048.0674,5250.24,5403.089,5516.5166
10815.5390625,11281.6045,11724.365,12262.542,12816.376,13291.785
8606.478515625,8914.808,9238.653,9769.685,10235.42,10704.621
3326.643310546875,3500.96,3706.4941,3912.203,4156.256,4289.6143
3338.103515625,3461.441,3577.318,3709.628,3825.748,3929.497
11483.6845703125,11577.72,11772.749,11983.555,12117.506,12197.61
10210.322265625,10699.047,11122.564,11635.418,12212.844,12653.992
6223.630859375,6422.609,6593.5957,6818.584,6999.921,7234.778
4231.19287109375,4433.134,4638.4688,4809.297,5005.172,5253.0176
4747.03955078125,4739.0977,4772.5,4791.584,4798.465,4833.378
4524.91650390625,4696.6187,4906.8467,5144.7266,5297.8643,5450.675
5207.1015625,5380.6543,5553.7085,5759.198,5934.601,6165.333
12990.333984375,13706.677,14328.732,15064.193,15782.525,16475.256
8042.95556640625,8126.3955,8382.01,8616.202,8831.093,9003.382
2232.193359375,2361.712,2472.9482,2603.695,2741.225,2861.966
6764.06689453125,6869.231,6990.709,7131.92,7209.5493,7293.1855
2892.4150390625,3026.1611,3152.7244,3305.5557,3446.9329,3568.455
8636.87109375,8793.0,9049.896,9315.505,9523.401,9726.453
1989.738525390625,2059.359,2117.4685,2161.263,2214.7842,2288.8115
7639.791015625,7804.255,8048.1787,8210.955,8357.853,8536.707
9890.8857421875,10122.884,10513.139,11086.924,11504.963,12037.562
3270.139404296875,3286.203,3271.7556,3270.1357,3274.0413,3321.7383
12122.5859375,12498.883,12915.821,13378.656,13728.869,13918.48
3313.6943359375,3436.9338,3548.627,3680.0842,3806.5947,3919.1367
3085.218994140625,3247.709,3435.5894,3622.5913,3843.8552,3962.5908
3334.34423828125,3456.6375,3572.087,3703.7493,3818.647,3920.177
5267.33740234375,5503.8643,5781.8535,6115.8037,6364.3984,6697.448
3053.9873046875,3121.4465,3199.7722,3287.1418,3356.788,3435.122
9017.958984375,9002.298,9056.822,9121.145,9159.545,9162.502
11779.490234375,12176.419,12501.648,13031.52,13536.232,13789.274
3015.78369140625,3157.7856,3273.8418,3428.3633,3607.1147,3748.6763
7030.20751953125,7086.203,7187.043,7266.043,7316.153,7354.3184
9914.09375,10309.292,10726.643,11179.759,11504.488,12058.502
15564.18359375,16216.465,17209.58,18372.938,19170.463,20223.605
13489.953125,13893.48,14321.201,14782.303,15184.936,15580.465
3332.38134765625,3453.6587,3583.4956,3745.3594,3880.456,4039.5884
8615.5341796875,8961.933,9363.346,9847.54,10331.696,10741.354
6469.123046875,6733.457,6991.3525,7299.533,7603.1626,7878.1553
3153.9697265625,3282.3694,3439.5342,3580.3,3756.194,3838.627
2146.236083984375,2165.2441,2145.1592,2137.8953,2149.6497,2165.6367
18374.87109375,18683.13,18924.578,19310.701,19599.504,19791.996
3233.530029296875,3324.2173,3399.4177,3482.6228,3554.5583,3616.9805
3513.8916015625,3530.9338,3538.1895,3547.431,3549.8027,3570.1497
1138.863525390625,1142.7483,1146.114,1150.6847,1150.6456,1151.3435
3980.24951171875,4156.172,4323.6914,4482.9897,4633.6787,4766.2017
1591.9708251953125,1636.4978,1718.9976,1811.6638,1861.9954,1943.7238
1949.4407958984375,1967.1038,1981.0815,1995.6964,2015.231,2038.6743
4016.63623046875,4092.1714,4212.4854,4325.0103,4370.4355,4488.194
8806.77734375,9021.49,9310.091,9650.496,9986.628,10262.153
2223.11865234375,2274.343,2318.7185,2362.457,2392.6042,2418.7642
11604.646484375,11897.169,12144.971,12431.415,12731.225,13013.35
2015.4730224609375,2043.0791,2068.2283,2095.8865,2124.3806,2148.239
1339.716064453125,1340.6047,1340.7754,1338.1971,1338.4553,1336.875
2045.6805419921875,2056.6902,2065.558,2074.1292,2082.7815,2090.1604
4588.81689453125,4616.837,4641.8335,4668.85,4695.373,4718.418
2223.866455078125,2224.0632,2224.1313,2223.1558,2223.3206,2222.447
9991.1416015625,10126.692,10242.268,10364.911,10492.9375,10603.465
7535.3046875,7678.125,7948.6816,8138.637,8078.2744,8490.981
4295.119140625,4377.54,4445.3696,4585.93,4733.5864,4926.2227
5369.0390625,5376.0015,5368.1353,5376.0015,5413.523,5402.8965
11092.48046875,11204.093,11079.227,11080.863,11316.108,11353.008
8909.216796875,8990.729,8962.151,8995.502,9230.9795,9266.868
12248.169921875,12403.975,12431.219,12674.219,13073.381,13288.6045
10219.4873046875,10279.157,10234.334,10308.1,10580.881,10582.042
3258.4091796875,3288.225,3289.417,3282.2146,3371.4817,3371.8223
5767.30322265625,5816.5557,5800.9175,5787.04,5896.0117,5931.2607
6926.0029296875,6987.26,6939.0303,6938.3013,6992.2817,7051.567
4720.78125,4760.8276,4714.2773,4713.176,4743.862,4760.678
5191.818359375,5213.4556,5259.2593,5244.5933,5256.7373,5313.001
8133.4453125,8196.85,8185.425,8158.4023,8305.979,8345.588
5578.20068359375,5806.39,5887.349,5921.828,5994.8174,6324.336
11025.12890625,11156.285,11069.475,11055.761,11322.2705,11356.841
3418.39111328125,3439.7686,3429.338,3384.9429,3417.679,3383.4595
4761.5419921875,4760.462,4746.036,4779.913,4854.185,4855.0264
3384.986572265625,3410.3503,3401.384,3403.7773,3395.8887,3442.2754
8956.138671875,9038.152,9010.369,9044.779,9282.306,9319.039
7065.60009765625,7148.5757,7175.9805,7225.944,7443.3896,7475.863
3011.728271484375,3024.1287,3027.712,3028.0903,3056.2913,3067.9492
5017.60400390625,5020.224,5025.8613,5069.885,5135.9,5173.622
4731.3193359375,4769.513,4724.3296,4722.989,4752.235,4768.8706
5129.3271484375,5666.7856,5678.7725,6159.6787,6635.319,6883.882
2950.647705078125,2961.214,2963.5544,2960.4868,2956.8735,2982.5742
7464.0771484375,7455.41,7476.3745,7507.1504,7545.852,7512.3296
4914.7919921875,4917.891,4873.1475,4899.259,4938.12,4932.555
3083.168701171875,3100.7942,3077.582,3084.0723,3111.9417,3140.4028
8425.9931640625,8617.382,8942.8545,9346.812,9601.327,9970.268
1467.92529296875,1485.1464,1468.8195,1468.1038,1502.0685,1507.8711
8149.8623046875,8496.661,8752.575,9124.474,9512.346,9941.8
11294.662109375,11321.49,11394.762,11414.7,11348.244,11464.664
1496.836181640625,1510.7527,1510.1061,1524.7087,1552.2904,1571.5201
9329.5888671875,9470.977,9666.174,9801.338,10132.32,10386.488
6832.14208984375,6898.9414,6972.37,7003.8496,6995.3057,7158.4272
10469.8134765625,10613.514,10598.919,10619.808,10964.293,11034.834
1141.822509765625,1154.8428,1154.055,1154.9662,1184.1879,1190.9388
9795.091796875,9902.086,9789.183,9770.063,9966.542,9986.001
4311.67333984375,4343.4844,4348.3496,4299.8047,4360.6777,4322.868
4232.71484375,4222.893,4226.3926,4214.0757,4183.2026,4206.1523
5212.8125,5247.081,5270.7188,5273.5444,5341.354,5335.2095
1145.895263671875,1156.9436,1145.3242,1143.9686,1169.4882,1170.3195
4869.03173828125,4884.673,4935.719,5023.476,5057.2363,5145.478
6328.65478515625,6347.454,6359.599,6355.3193,6376.074,6376.6226
9766.2109375,9854.359,9746.62,9738.823,9957.459,9959.181
7437.66552734375,7450.232,7466.2124,7469.142,7451.5723,7522.7646
7325.90185546875,7474.261,7571.44,7849.2275,7916.5664,8282.317
7182.2421875,7232.402,7383.2373,7519.232,7576.8574,7742.7856
3846.105712890625,3871.0273,3836.907,3852.9924,3895.9885,3920.9912
3382.5419921875,3433.5486,3458.2837,3451.0986,3554.5435,3561.214
3814.866943359375,4040.875,4258.4136,4498.378,4707.9385,4925.5474
6980.3798828125,7471.1426,7855.788,8289.311,8754.67,9146.391
2590.365234375,2605.3735,2600.6248,2609.1736,2606.7952,2612.1519
4006.43212890625,4017.8184,4039.0417,4059.567,4072.0034,4072.2742
19213.314453125,19962.414,20654.582,21496.39,22296.441,22949.152
14410.251953125,15055.141,15840.506,16383.699,16986.145,17746.328
9187.267578125,9470.641,9833.85,10232.547,10510.607,10635.096
8979.9306640625,9496.886,9929.208,10488.564,11116.439,11631.361
6194.580078125,6280.0044,6461.711,6635.701,6762.3433,6996.701
16868.34765625,17631.771,18363.479,19412.139,20417.97,21424.3
4068.3203125,4228.662,4361.3213,4488.2515,4641.1846,4773.944
3229.54296875,3421.5352,3617.5928,3858.8818,4104.533,4313.4395
12212.453125,12812.821,13354.464,13987.268,14586.587,15140.269
11493.1484375,12083.003,12709.451,13429.286,14148.525,14702.073
10207.0,10210.174,10245.639,10277.563,10287.861,10305.866
9569.146484375,9613.884,9642.08,9678.097,9715.091,9744.028
10099.3994140625,10094.627,10114.747,10139.784,10114.64,10126.182
8557.3447265625,8548.826,8550.389,8566.258,8536.199,8485.332
4474.4521484375,4571.3096,4626.5845,4702.8354,4878.1665,4965.221
7162.90234375,7210.1133,7274.831,7344.7295,7379.3027,7425.242
10181.634765625,10562.025,10944.35,11419.199,11798.736,12282.805
3628.11962890625,3718.0847,3796.427,3887.3237,3969.2522,4049.178
2023.9451904296875,2038.0223,2042.739,2035.4484,2040.3915,2061.4465
7278.02197265625,7405.0996,7506.8237,7607.799,7699.883,7755.0234
3203.425048828125,3302.2058,3389.6003,3489.1865,3572.5437,3648.6177
4234.52587890625,4271.5747,4335.5605,4385.374,4399.8677,4449.4346
1135.6861572265625,1139.6171,1143.0249,1147.7615,1147.7618,1148.4462
3189.3427734375,3194.7297,3218.1997,3247.0708,3256.896,3269.1035
2264.029541015625,2277.322,2294.8865,2309.3208,2313.7136,2318.4077
12292.8359375,12631.625,12979.238,13322.125,13641.717,14062.677
6923.353515625,6914.6016,6948.8286,6968.4976,6903.1436,6959.543
2598.425048828125,2670.581,2735.3218,2825.5916,2903.004,3000.673
1975.24951171875,2009.4547,2038.562,2058.7866,2081.617,2109.332
10342.52734375,10558.99,10791.523,10986.205,11129.324,11387.304
4270.2626953125,4319.016,4397.761,4488.9575,4569.8486,4619.0547
9656.166015625,9774.718,9920.388,10129.06,10281.403,10318.115
13171.2294921875,13704.44,14166.591,14679.139,15166.152,15644.168
6942.390625,7093.7314,7296.3457,7560.978,7770.034,7923.616
1673.6207275390625,1721.6857,1777.5044,1839.777,1891.9003,1943.4746
2267.100341796875,2361.697,2441.921,2532.8865,2624.9473,2709.5344
8304.52734375,8269.122,8297.573,8373.694,8283.905,8360.259
4694.05078125,4905.884,5078.032,5209.806,5352.8525,5475.7656
3848.76416015625,3877.4756,3873.1455,3861.957,3870.8225,3865.435
1956.259033203125,2016.3016,2072.78,2137.446,2200.0308,2257.9116
992.97314453125,994.4302,997.07,992.45355,997.51324,1000.683
2625.1962890625,2681.9468,2757.194,2821.9102,2875.143,2936.2275
2294.743408203125,2417.3909,2524.895,2683.7798,2802.9116,2989.4956
6705.14990234375,6679.4785,6666.2383,6746.2373,6899.4937,6995.7236
4744.533203125,4976.435,5162.115,5427.2925,5669.1533,5966.698
8151.09326171875,8301.204,8427.075,8535.325,8684.391,8807.478
8551.2392578125,8724.156,8902.582,9229.875,9507.746,9831.014
3628.050048828125,3717.645,3795.6516,3886.7332,3968.5544,4048.1414
10797.287109375,11113.251,11414.939,11762.746,12034.427,12283.651
4118.556640625,4403.5303,4657.483,4961.2534,5273.8633,5551.883
3114.43115234375,3159.3694,3199.2617,3252.068,3291.1018,3324.7397
7698.07763671875,7746.3623,7855.9614,7772.5835,7831.909,7874.712
4000.4912109375,4063.9639,4127.7607,4222.923,4317.314,4414.543
1125.0989990234375,1128.4884,1128.5354,1128.6205,1131.3112,1134.5004
10348.02734375,10568.015,10803.692,11004.811,11150.947,11414.188
8488.134765625,8589.383,8570.502,8666.256,8903.899,8898.832
6812.7568359375,6920.7275,7023.4375,7144.694,7289.254,7406.04
9021.5986328125,9102.971,9253.925,9410.891,9523.896,9728.652
8168.75146484375,8237.948,8267.781,8269.082,8301.856,8382.822
1066.8955078125,1078.9907,1089.3158,1104.3691,1112.9109,1108.622
4538.69775390625,4548.601,4541.0566,4542.5874,4564.262,4546.566
1736.346923828125,1743.0992,1740.9147,1746.5468,1749.8473,1751.3756
7437.29296875,7460.5244,7476.0083,7524.273,7516.655,7539.808
3277.090087890625,3343.9888,3409.8284,3493.2053,3571.3818,3635.659
2462.044189453125,2456.342,2461.6887,2465.4695,2458.324,2461.0002
3772.604736328125,3805.541,3887.1606,4014.5906,4057.338,4162.2544
4001.552490234375,4028.526,4123.873,4240.628,4270.3926,4388.186
4782.111328125,4793.4707,4790.09,4800.037,4804.466,4803.8857
1385.4805908203125,1385.962,1396.132,1400.6516,1379.2334,1402.5195
2027.5615234375,2049.0835,2063.338,2108.715,2140.7402,2187.0745
1732.763427734375,1739.791,1737.4847,1743.5559,1746.4447,1747.6931
2132.879150390625,2141.3591,2142.5747,2130.995,2141.465,2137.3008
1830.8985595703125,1853.5153,1850.8333,1857.8927,1864.9163,1878.074
8473.2255859375,8560.206,8547.274,8706.394,8883.362,9039.821
2718.628662109375,2726.6643,2736.5156,2735.089,2731.1567,2737.1216
3442.63525390625,3545.4644,3593.9768,3622.9692,3747.4197,3795.568
4048.782470703125,4084.1758,4115.3623,4152.2217,4181.463,4213.581
8707.32421875,8844.064,8952.592,9059.386,9155.772,9209.451
5008.82568359375,5037.707,5095.547,5136.301,5140.9263,5184.414
1673.5855712890625,1708.3363,1759.4829,1779.2594,1809.6304,1856.0181
1563.599853515625,1561.8098,1568.3044,1574.4583,1568.1581,1564.568
1425.246337890625,1428.6005,1428.3569,1428.3605,1431.4733,1434.1866
1131.7125244140625,1140.4719,1151.2909,1166.8739,1186.3228,1191.8638
6147.94970703125,6315.1626,6494.033,6732.441,6844.9175,6984.708
3751.452392578125,3795.7158,3822.554,3947.1074,4041.6382,4159.5967
9931.99609375,10274.654,10608.181,10974.018,11302.73,11677.545
6149.39404296875,6147.6187,6140.7915,6149.3086,6135.577,6156.66
12244.9765625,12471.7295,12717.137,12904.553,13050.647,13316.293
6369.9921875,6465.999,6547.745,6631.633,6720.813,6828.4004
4158.4697265625,4159.5,4152.374,4151.6436,4157.2812,4157.7876
7889.8369140625,8022.7993,8206.274,8408.56,8588.496,8729.188
8601.96484375,8857.49,9109.727,9473.938,9808.631,10149.559
996.4920043945312,992.49567,995.14343,1004.82587,993.3842,1002.53485
7852.39892578125,8013.7783,8175.4917,8361.863,8535.476,8693.828
6017.05078125,6145.2324,6243.3174,6408.408,6555.099,6746.2563
4083.7099609375,4197.511,4290.863,4399.4067,4516.3135,4610.835
4426.9599609375,4578.6704,4665.758,4723.924,4874.06,4974.785
1496.2216796875,1516.8048,1554.0574,1594.7542,1602.5503,1611.1433
2371.369873046875,2379.3567,2380.5994,2377.9683,2385.3787,2396.274
2949.734619140625,2952.8772,2971.2874,2985.6287,2991.228,2989.494
4957.056640625,5040.366,5185.6587,5403.517,5560.133,5747.714
12451.67578125,12576.156,12697.352,12801.905,12975.281,13081.988
1970.9329833984375,1977.584,1987.7726,1978.6976,1986.8246,2001.5945
5113.4052734375,5154.5107,5203.326,5224.064,5257.4976,5303.8716
2409.930908203125,2433.6824,2457.3213,2498.6545,2531.1812,2576.8298
2226.607421875,2235.9019,2241.817,2254.2048,2264.6414,2291.6008
3554.04052734375,3577.656,3588.6094,3602.2217,3608.5188,3614.4817
1634.810791015625,1656.3014,1696.0428,1740.1648,1746.3813,1755.6735
1157.1484375,1159.2255,1168.0408,1172.9512,1175.8159,1180.5475
1479.853515625,1486.2416,1484.6849,1482.0421,1496.7516,1491.6951
11988.892578125,12111.35,12229.369,12329.448,12533.238,12672.679
1799.352294921875,1827.1624,1850.3838,1868.5471,1896.438,1918.7368
2690.580078125,2699.7927,2717.8708,2711.8618,2729.269,2741.8433
1549.498046875,1565.2167,1577.2688,1587.6842,1600.428,1613.0116
5951.4404296875,6000.6694,6066.5703,6141.629,6190.655,6270.4033
1072.33447265625,1072.2118,1070.5906,1072.0464,1068.2845,1072.5079
7718.4462890625,7724.4224,7736.3193,7730.5537,7748.6655,7759.196
5387.5078125,5500.085,5652.619,5816.233,5945.041,6078.6245
4386.08154296875,4499.077,4643.1943,4761.834,4877.1587,5002.0415
1525.7420654296875,1548.3192,1567.7928,1589.7869,1609.055,1620.1125
1331.80810546875,1340.7383,1348.5428,1357.0485,1365.8253,1373.3477
2654.1591796875,2694.8833,2729.2505,2764.7292,2801.3755,2833.1658
2274.5498046875,2344.4502,2407.1025,2477.7144,2550.2373,2612.1355
20115.31640625,21188.064,22059.176,23289.576,24635.148,25806.258
11378.525390625,12033.253,12769.906,13831.627,14953.225,15797.063
18828.6015625,19646.277,20345.6,21177.213,22007.18,22585.16
2220.22802734375,2231.0576,2249.764,2300.6943,2236.1587,2267.1055
3663.7373046875,3803.9595,3914.2158,4039.005,4178.2427,4339.7646
8597.6474609375,9024.658,9384.22,9818.675,10285.6045,10724.842
6049.56494140625,6398.884,6786.8066,7240.8115,7607.6704,7858.441
6448.931640625,6583.473,6775.0283,6963.7524,7171.1006,7350.8613
2441.621337890625,2525.8706,2604.9624,2685.0857,2773.1904,2853.9753
3790.4736328125,3947.483,4101.211,4275.273,4435.561,4552.2285
1807.388916015625,1812.0382,1862.5153,1927.8608,1943.5555,1941.8315
10553.48828125,10841.83,11108.257,11487.571,11847.064,12250.867
4624.7119140625,4840.527,5109.227,5442.2656,5747.7734,6032.798
3250.5634765625,3445.916,3639.9019,3872.5083,4111.383,4293.8403
2568.416015625,2684.2932,2799.958,2944.53,3081.1392,3227.6133
14046.873046875,14956.215,16017.596,17522.07,19061.27,20315.16
19483.96875,20253.004,20943.596,21744.898,22553.36,22996.777
4274.072265625,4425.906,4566.545,4781.127,4988.061,5195.2896
5185.4912109375,5380.938,5553.4316,5775.371,6019.2456,6200.727
9998.96875,10399.244,10812.979,11304.942,11809.242,12214.978
8303.5234375,8600.935,9113.252,9743.912,10210.869,10784.271
10032.0751953125,10177.869,10318.342,10695.352,10929.297,11010.264
2040.146240234375,2097.342,2149.1355,2214.811,2275.888,2312.1528
5897.4072265625,6270.006,6702.5156,7296.8833,7855.6685,8402.691
8813.7646484375,8994.791,9240.074,9585.711,9899.663,10181.033
3487.832763671875,3709.1611,3943.2407,4227.1943,4519.213,4757.631
10017.51953125,10432.219,10866.43,11465.914,12114.663,12717.613
3703.90185546875,3839.357,3972.4058,4160.5825,4328.457,4466.116
11087.5087890625,11652.361,12454.67,13405.885,14210.67,14408.557
2242.727294921875,2354.9497,2501.2375,2688.2505,2837.5242,2997.2612
15426.205078125,15803.271,16150.103,16475.209,16814.725,17091.389
1226.49853515625,1254.915,1272.2496,1208.5621,1205.8922,1217.3185
2207.150390625,2348.4153,2498.5713,2684.7852,2876.0288,3036.692
