V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
1937.571044921875,1920.3125,1915.1694,1931.5739,1928.0629,1928.8212,1926.7568,1929.8707,1926.9016,1929.4464,1941.378,1937.8203,1949.2113,1948.5339
6760.49755859375,6768.7544,6760.21,6757.756,6753.508,6777.237,6761.191,6769.1616,6769.4688,6773.9805,6764.284,6766.8257,6776.5996,6764.5225
2274.7802734375,2274.3662,2281.698,2280.7227,2275.1614,2277.6853,2279.41,2281.1108,2277.4783,2283.4211,2279.7346,2280.055,2276.7144,2277.2322
1664.547119140625,1663.5834,1666.1064,1664.1937,1666.1761,1665.2279,1665.3877,1666.0646,1664.6962,1665.5074,1665.0409,1663.2252,1664.0819,1663.9386
3800.53076171875,3780.675,3783.2737,3793.985,3793.1367,3795.5447,3794.739,3795.2896,3789.6528,3794.1433,3802.2673,3804.851,3813.316,3814.2605
2464.415283203125,2454.3147,2470.6191,2468.486,2461.6243,2463.4282,2464.127,2462.3342,2465.2722,2465.726,2459.84,2461.3477,2458.2026,2463.548
2302.31201171875,2296.1096,2306.9045,2310.767,2304.0972,2292.9404,2299.7988,2293.9277,2304.986,2293.18,2309.4663,2297.0942,2295.8035,2302.2393
2534.441162109375,2528.924,2543.6091,2550.212,2532.3323,2549.2888,2544.5884,2548.8357,2550.4573,2568.9895,2557.6726,2563.1267,2564.5408,2556.1558
3896.29931640625,3891.7974,3900.9666,3907.6536,3901.3567,3898.873,3899.5884,3904.4412,3906.7205,3912.5205,3911.231,3905.7593,3912.3296,3909.0898
6526.90673828125,6494.617,6526.9355,6558.73,6540.1035,6537.921,6532.5835,6571.452,6557.9717,6569.472,6544.869,6558.431,6582.0664,6527.085
7001.06005859375,7004.291,7033.6465,7062.296,7023.457,7006.4434,7015.617,7018.811,7021.586,7026.0913,7031.129,7020.1904,7014.5493,7049.3584
1126.9100341796875,1127.839,1128.5378,1127.4384,1128.0322,1127.2743,1128.9797,1129.2554,1126.935,1128.9553,1128.6074,1127.471,1126.1818,1126.5045
8597.021484375,8588.489,8598.846,8584.512,8610.41,8601.938,8602.433,8605.086,8599.408,8596.994,8605.717,8594.488,8596.532,8600.292
1120.691650390625,1119.5896,1120.6171,1120.9396,1120.3322,1120.4651,1120.5449,1120.5884,1120.654,1121.5524,1121.1455,1120.5481,1120.5991,1120.4338
10183.36328125,10191.739,10203.501,10210.274,10191.625,10194.718,10195.969,10188.724,10190.589,10197.985,10200.535,10201.725,10186.43,10193.984
1011.6624145507812,1011.1157,1012.72754,1011.82776,1011.77094,1011.8993,1012.16833,1012.2373,1011.75183,1012.5648,1013.1801,1012.14575,1012.54175,1013.80585
10481.7138671875,10493.704,10496.643,10484.813,10493.043,10482.765,10502.258,10503.531,10484.957,10501.127,10500.536,10483.651,10477.661,10482.531
11079.1748046875,11089.835,11095.028,11082.661,11090.6875,11081.309,11100.455,11102.438,11080.874,11099.458,11097.615,11083.346,11073.812,11077.29
9957.1572265625,9962.396,9975.61,9981.63,9970.144,9964.718,9972.195,9963.509,9963.264,9970.031,9974.578,9971.788,9964.304,9971.298
1026.0557861328125,1026.7909,1027.9198,1028.8021,1027.0491,1026.8604,1027.4408,1026.5682,1026.7561,1027.3146,1027.7504,1027.6156,1026.518,1027.2183
2895.24072265625,2893.7944,2895.8538,2885.1196,2903.6375,2897.6587,2904.8447,2904.9321,2897.5688,2901.1174,2904.3464,2900.726,2899.5159,2906.0122
1107.2696533203125,1106.7075,1107.3146,1107.4318,1107.4655,1107.7698,1107.4509,1107.7065,1107.4231,1108.6295,1108.4508,1108.0327,1108.5178,1108.1827
2820.7021484375,2818.0645,2821.9739,2823.139,2820.768,2820.8352,2821.398,2822.3926,2823.4915,2825.3162,2823.762,2823.566,2826.2131,2826.0671
1077.8111572265625,1077.4366,1077.5333,1077.2861,1077.892,1078.1292,1077.3972,1077.801,1077.3893,1077.7743,1077.6637,1078.0013,1078.0264,1077.9496
10536.201171875,10526.674,10532.455,10535.182,10530.559,10533.444,10533.424,10532.147,10533.774,10543.003,10543.575,10538.109,10542.517,10538.572
1716.708740234375,1717.8158,1717.4473,1714.9677,1718.1372,1716.7255,1719.5093,1718.6934,1716.8927,1717.8247,1719.037,1717.4316,1716.4656,1716.9058
1673.404052734375,1674.4432,1673.4021,1672.4138,1674.7446,1673.5868,1676.6091,1675.6812,1673.8541,1676.0309,1675.3777,1673.9594,1675.4448,1674.2806
4908.2041015625,4916.181,4918.849,4916.4653,4913.2334,4917.764,4919.421,4920.075,4918.071,4923.356,4919.615,4919.9277,4922.6025,4921.253
4082.0986328125,4070.7483,4067.1213,4074.8264,4074.672,4074.9321,4075.8936,4081.7632,4074.11,4080.4714,4084.1003,4084.6711,4090.3137,4087.7676
3678.954345703125,3660.3066,3651.0298,3663.9136,3660.6306,3663.189,3662.56,3665.1602,3662.675,3669.4858,3681.182,3680.706,3700.2634,3697.206
5681.470703125,5671.176,5680.8247,5664.868,5683.9536,5673.2266,5687.924,5690.8735,5681.3564,5684.3813,5689.8965,5685.89,5693.754,5698.439
4711.673828125,4708.1504,4712.2856,4718.6514,4715.982,4715.6895,4713.719,4721.8413,4715.962,4725.958,4722.2207,4723.609,4718.984,4717.053
1056.003173828125,1058.6777,1063.5172,1067.4071,1060.974,1058.3086,1060.5529,1062.7334,1059.8466,1065.658,1062.398,1060.6973,1054.7986,1056.0349
3558.3388671875,3541.7776,3544.7444,3542.396,3556.8308,3560.4414,3551.4312,3561.023,3552.8462,3568.0483,3559.9907,3560.3655,3576.377,3559.8784
1405.2578125,1397.9633,1404.4624,1404.2609,1405.802,1403.4065,1407.1837,1407.3258,1403.2474,1404.9999,1406.1122,1406.0748,1405.5615,1407.8712
5190.99560546875,5177.1807,5195.6304,5182.03,5202.249,5178.6685,5208.074,5204.036,5190.5337,5199.7563,5204.137,5194.4683,5195.412,5205.8765
5542.16162109375,5524.8706,5533.3423,5536.873,5539.9014,5534.6675,5528.1855,5527.465,5537.829,5523.2944,5534.285,5529.2373,5538.1514,5537.2437
3959.854248046875,3960.1653,3960.9746,3954.859,3962.439,3962.863,3962.6436,3960.9736,3960.3308,3963.9915,3962.7734,3959.0852,3960.3828,3964.017
4038.467041015625,4023.3313,4026.8057,4023.6287,4027.5852,4030.8826,4032.0825,4030.5984,4035.1453,4036.5486,4038.353,4042.3936,4055.245,4047.406
2532.74072265625,2529.8328,2532.91,2529.4456,2533.1926,2533.3792,2534.521,2535.0283,2531.495,2534.1614,2534.8008,2533.8667,2534.661,2535.8743
1920.5115966796875,1920.9238,1921.2772,1917.9128,1922.3293,1920.6373,1923.6127,1922.7997,1920.8441,1922.1029,1923.5667,1921.7595,1921.1028,1922.1451
1020.129638671875,1019.8942,1021.1885,1019.9739,1020.36096,1020.1897,1020.8399,1020.8441,1020.339,1021.0796,1021.616,1020.6336,1020.998,1022.1642
1670.4375,1669.6404,1671.3088,1671.0323,1670.0299,1670.3368,1670.7206,1670.5872,1670.3834,1671.2765,1669.9872,1669.9468,1669.0591,1669.1572
1643.7427978515625,1641.6099,1645.282,1644.0438,1645.0826,1644.5538,1644.5057,1644.3378,1643.5167,1643.4996,1644.7188,1643.4844,1645.3542,1645.3124
1805.093994140625,1805.9271,1807.9883,1809.0408,1805.5471,1805.4368,1806.1875,1805.0879,1806.4094,1806.3141,1806.589,1806.5929,1804.1986,1806.6648
1936.250732421875,1936.5881,1937.7035,1938.906,1936.6049,1936.4834,1936.8817,1937.0077,1937.5033,1937.8402,1937.087,1936.3728,1936.1897,1937.3513
3207.619873046875,3203.09,3214.188,3213.5547,3216.0708,3209.835,3213.5413,3213.2527,3211.264,3211.4182,3211.6125,3203.9192,3203.97,3209.2737
9908.12109375,9910.196,9918.427,9905.053,9911.927,9908.164,9917.504,9916.038,9910.974,9917.737,9923.277,9914.4,9917.619,9927.439
2496.69921875,2497.2078,2500.407,2501.897,2497.8142,2497.4692,2498.5837,2496.815,2498.1497,2498.8835,2499.2292,2498.581,2495.676,2499.3696
1564.9500732421875,1562.2734,1565.2892,1562.8026,1565.4219,1565.6538,1566.1107,1566.6188,1564.2811,1566.1183,1566.2931,1565.8842,1566.5763,1567.6567
1107.91748046875,1108.9834,1109.5028,1108.2661,1109.0687,1108.1309,1110.0455,1110.2439,1108.0874,1109.9458,1109.7616,1108.3346,1107.3812,1107.729
2927.125732421875,2924.0952,2927.2373,2918.3677,2934.051,2929.3914,2935.2786,2934.9558,2928.6558,2931.3193,2933.813,2931.8206,2930.6733,2936.0261
1726.827880859375,1727.1578,1727.3542,1726.3351,1727.9751,1726.5331,1727.5161,1727.3362,1726.7372,1726.199,1727.6227,1726.4525,1726.0378,1727.6396
6403.7578125,6356.9414,6407.355,6380.755,6448.168,6421.2275,6439.697,6442.856,6411.337,6412.0547,6428.5547,6420.645,6421.0884,6471.839
7120.38037109375,7110.5195,7131.216,7139.6904,7131.3193,7116.9097,7125.515,7124.5845,7119.7046,7127.057,7128.144,7113.7197,7093.2705,7128.454
2142.35888671875,2153.2004,2151.0024,2151.8792,2144.8074,2154.0469,2152.3882,2153.6472,2151.2014,2156.197,2152.2827,2150.9456,2152.2778,2150.1345
2238.07470703125,2248.4585,2247.547,2249.3442,2241.376,2250.0537,2248.8123,2250.8743,2247.5007,2253.884,2249.448,2248.0347,2249.1833,2246.8398
2034.37451171875,2043.8545,2041.0204,2040.8335,2035.4049,2042.0707,2041.4623,2041.0591,2040.956,2043.4044,2039.8365,2038.889,2039.4574,2038.3497
2046.9215087890625,2055.4863,2053.2283,2053.2349,2047.7472,2053.5518,2053.2097,2052.8855,2052.8157,2055.1873,2051.693,2050.842,2050.7622,2049.992
2042.1053466796875,2052.5933,2049.3865,2048.8313,2043.4731,2051.789,2050.2983,2050.6062,2049.7546,2052.9368,2049.3792,2047.9097,2049.7334,2047.5299
2066.00341796875,2074.014,2072.1501,2072.579,2066.6003,2072.065,2071.6821,2071.3997,2071.3098,2073.7515,2070.3994,2069.5845,2069.0405,2068.4836
2305.989990234375,2315.7405,2315.6821,2318.5159,2309.9624,2317.7341,2316.8438,2319.442,2315.232,2322.9238,2318.0579,2316.3801,2316.7793,2314.8982
2142.342529296875,2150.168,2148.623,2149.463,2142.6802,2148.0576,2147.3137,2147.6104,2147.2268,2149.9,2146.2688,2145.9707,2144.7644,2144.2175
2116.826171875,2124.259,2122.9844,2123.7083,2117.2373,2122.211,2121.5903,2121.9546,2121.577,2124.1128,2120.6616,2120.1443,2119.0977,2118.5198
2033.75,2043.8469,2040.6348,2039.9237,2034.8059,2042.3514,2041.3346,2041.1992,2040.8816,2043.463,2040.053,2038.6484,2040.1136,2038.3042
2091.36572265625,2099.0044,2097.45,2098.0293,2091.8943,2097.101,2096.5837,2096.5547,2096.2424,2098.784,2095.445,2094.825,2094.0286,2093.4268
1898.28271484375,1902.3585,1903.1138,1909.1252,1900.896,1904.1096,1902.909,1906.5974,1902.902,1909.7358,1906.4285,1906.2306,1904.1918,1902.3619
9970.603515625,9939.28,9942.996,9958.13,9938.037,9963.725,9945.879,9956.7705,9967.246,9976.678,9986.952,9990.646,10014.972,10002.349
927.2500610351562,926.6386,929.6641,930.80365,928.52057,929.4278,929.6787,931.1426,930.3168,933.3299,931.3546,931.8987,931.8886,932.08734
11985.203125,11980.935,11988.953,11992.638,11989.032,11995.364,11995.105,12009.128,11990.579,12005.223,11990.108,11996.696,11989.083,11970.66
1621.8306884765625,1621.0713,1621.9166,1622.6134,1622.1818,1622.9875,1622.7601,1624.5999,1622.2179,1623.9287,1622.1536,1622.9424,1622.1104,1619.1324
7174.99609375,7164.9062,7178.171,7174.23,7176.186,7179.166,7179.714,7179.1333,7172.6206,7185.6206,7179.2964,7171.8906,7185.5073,7180.121
9234.05859375,9235.5,9242.06,9231.335,9241.411,9232.231,9238.496,9235.526,9240.023,9231.995,9236.418,9227.868,9234.481,9235.738
11088.517578125,11061.508,11091.577,11095.623,11102.47,11088.582,11090.333,11090.881,11092.44,11084.353,11095.62,11091.466,11098.433,11104.185
959.3235473632812,958.6451,960.14246,959.2115,961.41455,960.35187,960.86804,961.00824,959.7275,960.5222,961.5006,960.8286,960.3679,962.2125
951.8163452148438,950.9723,952.5852,951.5033,953.9888,952.9486,953.3648,953.58215,952.11163,952.9247,954.00006,953.33484,952.8697,954.79944
1314.494873046875,1311.9084,1315.2065,1316.3773,1314.9952,1314.2725,1314.039,1314.8752,1314.1743,1315.6366,1315.008,1314.615,1315.0869,1314.5001
1261.692138671875,1259.1877,1262.372,1263.4536,1262.1694,1261.4884,1261.28,1262.0347,1261.3839,1262.7919,1262.1459,1261.7758,1262.2693,1261.6898
1332.5596923828125,1329.959,1333.2878,1334.5037,1333.0756,1332.3369,1332.0912,1332.9587,1332.2444,1333.708,1333.0903,1332.6937,1333.1495,1332.5485
9242.49609375,9251.19,9257.634,9232.434,9260.258,9253.001,9264.552,9258.227,9249.113,9262.414,9264.578,9244.939,9248.789,9257.064
6974.22216796875,6978.1333,6984.4487,6969.931,6983.45,6980.9824,6986.9067,6980.756,6977.1577,6984.542,6985.744,6973.694,6976.8403,6979.6045
7481.54443359375,7486.573,7492.8364,7476.1455,7492.5522,7489.0796,7496.2095,7489.9653,7485.255,7493.8364,7495.215,7481.5825,7484.8696,7488.782
6951.88671875,6849.3545,6844.9053,6927.5913,6877.599,6930.5254,6923.8647,6940.249,6959.7393,6988.7866,7034.324,7045.9756,7135.6626,7127.8315
8468.9306640625,8415.754,8463.305,8461.251,8501.299,8499.103,8493.7295,8506.153,8486.527,8559.077,8523.055,8529.972,8539.476,8536.729
7982.21875,7864.598,7859.3896,7954.3013,7896.909,7957.7095,7950.035,7968.866,7991.2305,8024.577,8076.8633,8090.2686,8193.208,8184.209
1323.0791015625,1323.7078,1324.2262,1323.6149,1323.022,1323.4874,1323.8098,1324.4902,1325.4385,1325.6178,1324.5824,1324.0573,1324.9948,1324.1805
9125.82421875,9121.361,9119.991,9113.586,9118.441,9129.582,9119.631,9122.86,9124.122,9120.569,9113.449,9111.351,9115.717,9101.531
9067.7822265625,9063.361,9061.992,9055.609,9060.45,9071.5205,9061.635,9064.84,9066.096,9062.561,9055.494,9053.396,9057.737,9043.644
5241.50048828125,5236.6084,5245.218,5242.595,5247.822,5246.3306,5247.81,5245.429,5241.7456,5248.587,5246.01,5242.629,5243.674,5247.97
6924.71875,6918.844,6930.0903,6923.4707,6935.6104,6932.8735,6935.012,6932.9746,6925.9194,6937.1475,6933.7534,6928.3667,6930.3394,6937.598
5619.2353515625,5614.1084,5623.318,5619.761,5626.5264,5624.7607,5626.3857,5624.066,5619.6636,5627.4507,5624.6943,5620.8794,5622.114,5627.0513
9566.8037109375,9538.258,9539.202,9555.355,9533.964,9561.138,9543.208,9554.02,9563.769,9573.742,9584.562,9587.076,9611.622,9599.344
1122.3184814453125,1118.233,1119.985,1120.5736,1119.3109,1121.2378,1119.8126,1120.593,1121.9497,1122.8079,1123.399,1124.2258,1126.5054,1124.996
634.0926513671875,634.0877,635.21735,636.4283,634.1915,635.0492,635.05347,634.8164,635.00037,635.40027,633.57666,634.023,633.86816,633.2878
954.6986694335938,954.0781,956.2186,957.76855,955.2973,955.8572,956.15015,956.4903,956.59485,958.6964,957.08954,958.08984,957.65497,957.6855
10702.7041015625,10696.201,10703.009,10712.05,10708.827,10716.248,10710.3125,10727.568,10716.527,10737.018,10721.641,10727.424,10727.963,10719.1875
1839.5101318359375,1828.1262,1821.4214,1843.4639,1828.3506,1845.1274,1834.1292,1847.584,1847.2847,1855.1233,1867.3892,1864.7925,1882.0566,1879.0173
12413.2880859375,11990.978,11822.913,12328.144,12116.681,12250.05,12137.75,12415.705,12358.6875,12528.8,12793.121,12868.666,13244.781,13201.258
6000.6865234375,5994.005,6011.7476,6010.031,6007.092,6040.8047,6029.0137,6026.2173,6025.1807,6053.1343,6037.805,6045.0127,6066.965,6054.2607
11240.5595703125,11085.951,10983.601,11277.647,11114.753,11174.104,11160.531,11198.038,11187.187,11232.739,11364.478,11381.212,11524.646,11505.544
11012.560546875,11009.387,11015.531,11011.62,11017.915,11014.782,11013.676,11014.243,11014.707,11012.545,11012.743,11013.7705,11012.355,11010.214
8025.18994140625,8019.955,8001.1904,8028.6807,8031.754,8028.065,8030.433,8027.595,8009.945,8039.631,8018.6006,8019.3496,8020.4043,8031.3486
922.250244140625,912.5743,924.67615,926.6048,927.5228,925.1599,926.13025,925.74194,928.2162,925.5075,924.6026,927.0447,926.09784,927.6099
8032.95947265625,8017.989,8062.093,8053.7456,8048.5244,8017.5674,8034.808,8022.5747,8026.0806,7998.33,8024.516,8022.9717,8018.894,8058.4937
3085.5615234375,2983.8503,3083.0256,3023.9673,3131.4048,3083.757,3121.0105,3119.1782,3076.6558,3075.5676,3098.3677,3073.1943,3108.0366,3137.622
2960.48486328125,2895.8274,2983.1929,2953.8706,2956.1577,2948.0437,2989.8452,2987.459,2946.2334,2976.891,2962.986,2927.2427,2954.2014,2979.725
3147.54638671875,3073.4128,3166.5803,3130.972,3207.7844,3174.4104,3188.8213,3170.0488,3159.4817,3112.9353,3154.766,3158.7358,3160.274,3201.9307
7009.05322265625,7010.9683,7012.71,7021.8193,7035.4785,7036.259,7031.1167,7035.999,7015.387,7060.309,7035.7764,7030.8477,7038.8438,7037.0093
4514.77880859375,4516.893,4493.052,4517.0522,4521.846,4516.1787,4521.4146,4515.426,4505.05,4530.0737,4512.7847,4519.7607,4516.9673,4518.7544
1161.684326171875,1162.1185,1162.8987,1163.2191,1162.4971,1162.3209,1162.7789,1162.6707,1162.2408,1162.9392,1162.7163,1162.5682,1161.857,1162.3872
1266.3382568359375,1266.9093,1267.6908,1268.2056,1267.252,1267.228,1267.571,1267.5746,1267.0219,1268.0343,1267.577,1267.4636,1266.6848,1267.1365
1243.101806640625,1243.6411,1244.42,1244.8922,1243.988,1243.9271,1244.2981,1244.2759,1243.7533,1244.6898,1244.2903,1244.1633,1243.4032,1243.8706
6491.82373046875,6491.2466,6503.6904,6510.4336,6496.3247,6495.7236,6495.528,6507.4756,6497.035,6511.687,6498.985,6503.073,6502.806,6490.191
8134.95947265625,8135.256,8151.365,8160.679,8141.095,8141.683,8141.285,8156.826,8143.884,8163.1562,8146.3076,8151.936,8151.264,8135.478
349.073486328125,348.19775,348.95056,348.40784,349.98276,349.07385,349.6874,349.33096,348.92206,349.54675,349.3349,348.71234,348.59903,349.66327
579.852294921875,580.02295,582.07745,582.36316,580.9363,580.48035,581.842,581.3743,580.6798,582.4547,581.6491,580.89966,579.276,580.15985
12438.96875,12436.828,12450.289,12439.035,12462.229,12453.689,12449.775,12455.472,12446.411,12446.549,12460.786,12445.81,12443.9,12456.368
10199.23046875,10180.364,10194.369,10178.062,10195.432,10200.789,10191.143,10197.673,10206.872,10214.646,10204.313,10210.774,10219.726,10214.274
1512.14453125,1513.3456,1514.0399,1513.9635,1513.4835,1513.8657,1513.7571,1513.4636,1513.2339,1514.106,1514.4629,1513.0438,1512.4077,1513.5206
6354.62255859375,6359.945,6362.3765,6361.74,6360.166,6362.146,6361.307,6360.1543,6359.053,6362.8784,6364.3413,6358.5713,6356.095,6360.6514
7418.68212890625,7413.732,7433.4673,7429.394,7425.2827,7434.2876,7428.978,7440.9854,7436.366,7451.863,7436.317,7437.5454,7447.857,7446.2876
10567.5986328125,10560.552,10588.66,10582.858,10577.001,10589.824,10582.264,10599.376,10592.787,10614.865,10592.712,10594.47,10609.151,10606.923
10147.4189453125,10106.677,10130.458,10137.549,10140.237,10143.591,10130.17,10147.383,10142.791,10162.229,10146.388,10168.263,10173.356,10145.124
13517.2666015625,13529.414,13528.673,13522.704,13533.137,13528.296,13527.006,13531.7705,13526.416,13529.701,13532.822,13522.795,13527.142,13521.909
20264.44921875,20135.844,20199.527,20189.73,20215.305,20243.71,20204.502,20230.227,20223.55,20276.07,20271.984,20247.385,20306.186,20205.072
24743.724609375,24732.168,24752.945,24758.078,24762.799,24753.82,24759.002,24760.283,24759.834,24759.123,24775.379,24768.883,24754.506,24757.781
1246.52490234375,1246.8596,1248.6312,1246.6941,1246.0405,1249.1554,1248.0302,1247.7701,1248.7428,1248.8977,1247.675,1247.7457,1247.9418,1248.7574
7325.74609375,7343.1763,7344.4736,7343.418,7346.537,7340.3154,7326.699,7341.7754,7313.2124,7338.166,7346.43,7339.316,7301.13,7322.174
13735.1640625,13734.42,13739.467,13758.428,13747.754,13769.678,13749.222,13771.031,13740.088,13789.314,13765.069,13785.644,13776.909,13747.885
22190.353515625,22231.115,22193.096,22186.775,22151.414,22226.732,22196.467,22203.5,22217.244,22227.11,22211.705,22219.979,22261.355,22242.184
20580.650390625,20556.295,20587.225,20585.64,20581.871,20566.086,20580.549,20577.232,20579.05,20575.904,20576.451,20575.057,20579.361,20582.197
17595.40625,17586.857,17609.78,17598.729,17591.125,17606.146,17604.73,17620.623,17637.879,17640.76,17619.879,17610.137,17662.816,17629.416
9773.8076171875,9780.671,9776.715,9775.927,9776.956,9774.886,9775.548,9779.403,9775.787,9771.082,9780.139,9776.827,9774.569,9775.59
10436.16015625,10443.487,10439.271,10438.419,10439.526,10437.309,10438.0205,10442.14,10438.278,10433.249,10442.922,10439.386,10436.979,10438.066
3333.97509765625,3333.6804,3372.8052,3382.7214,3337.962,3342.8105,3338.0298,3381.08,3394.47,3426.7537,3378.8242,3369.7378,3358.7168,3353.5327
6138.98046875,5993.7075,6085.273,6234.421,6115.79,6110.0625,6166.4766,6217.006,6326.885,6414.1123,6410.4287,6469.6914,6585.0,6475.245
1151.9324951171875,1150.9961,1152.3142,1150.9502,1154.2262,1154.6476,1153.6411,1154.369,1152.8671,1154.2489,1154.1694,1153.671,1154.1571,1155.2174
1151.950927734375,1148.8751,1151.704,1150.2286,1153.5198,1151.9698,1153.8555,1152.7913,1151.4116,1151.4044,1152.5836,1151.315,1152.5426,1152.9225
8626.9130859375,8617.453,8624.726,8619.6455,8633.073,8628.033,8626.336,8628.738,8626.39,8620.329,8627.099,8622.339,8625.745,8628.347
8768.5244140625,8760.87,8762.511,8757.384,8771.1455,8768.298,8763.301,8771.4375,8770.623,8761.0625,8769.594,8769.12,8773.939,8771.782
8626.2236328125,8615.41,8622.751,8612.809,8630.33,8626.333,8626.305,8629.072,8625.096,8619.68,8627.06,8623.404,8629.303,8629.065
8766.431640625,8753.278,8758.291,8749.065,8769.955,8768.048,8761.676,8769.871,8769.439,8763.044,8767.646,8767.585,8779.438,8771.355
1036.38818359375,1036.1637,1036.6448,1036.7876,1037.1168,1037.3231,1037.2274,1037.6151,1036.8864,1037.691,1037.1548,1037.0771,1037.5117,1037.2753
