V1,V2,V3,V4,V5,V6
9643.0107421875,9668.6045,9643.175,9597.401,9423.23,9513.719
697.9425659179688,802.19556,927.2119,1149.6003,1233.4877,1244.2053
6456.7138671875,6444.509,6284.282,6550.2305,6450.3,6680.983
8009.9697265625,8152.4053,8294.228,8452.811,8569.915,8721.716
1608.97705078125,1649.3373,1717.9409,1751.1763,1703.6377,1633.0817
8057.5810546875,8079.722,8104.1484,8115.459,8134.959,8139.3584
6678.40625,6686.2925,6684.202,6684.6733,6687.935,6690.7217
6499.138671875,6503.544,6524.942,6521.889,6511.09,6524.519
7331.40771484375,7355.258,7383.1753,7420.1685,7417.39,7477.5444
6403.4755859375,6443.0444,6447.6343,6468.9385,6508.4155,6536.878
8731.4833984375,8751.761,8745.789,8780.503,8775.097,8759.172
8072.603515625,8079.812,8096.3794,8114.363,8138.09,8165.9243
8361.3154296875,8351.507,8384.362,8366.122,8321.955,8334.9795
1674.1290283203125,1715.9642,1754.9158,1734.1228,1720.5825,1800.0891
8861.861328125,8925.403,8944.342,9029.237,9072.553,9072.158
3598.7900390625,3647.7864,3670.1577,3661.559,3678.6428,3744.4365
1788.82177734375,1846.2208,1844.354,1823.9818,1837.5961,1911.2533
2072.614990234375,2079.7524,2081.0007,2080.3833,2088.6777,2087.0664
2121.63671875,2128.2847,2138.5798,2190.2368,2225.646,2230.4104
3073.14013671875,3091.9038,3115.3682,3153.4487,3106.3076,3116.76
1232.924560546875,1250.4387,1252.3423,1245.0063,1253.5833,1269.4662
2469.57470703125,2499.291,2490.7422,2525.4863,2527.1821,2529.38
2014.08056640625,2030.5463,2040.9049,2042.6746,2052.6929,2062.947
2713.60400390625,2720.2188,2735.0012,2717.9778,2731.974,2771.6294
1257.2750244140625,1255.5597,1265.867,1265.2175,1253.7106,1254.1697
1814.6982421875,1818.3896,1823.012,1821.3663,1821.6553,1815.8823
1891.9862060546875,1891.5948,1896.8394,1868.6375,1869.437,1854.3993
1633.83251953125,1635.0424,1632.6321,1632.1696,1628.0728,1644.8827
2168.462646484375,2184.1045,2191.6882,2194.0312,2201.4534,2200.0996
2229.05517578125,2239.0254,2318.3403,2257.4285,2211.869,2339.3848
1773.224365234375,1760.2275,1830.7281,1800.1171,1789.885,1827.4988
2492.601318359375,2484.6382,2488.756,2478.559,2459.3723,2481.51
1919.8125,1921.2335,1962.7933,1984.7609,1976.8309,2012.5414
3876.5869140625,3895.9304,3948.759,3882.494,3801.9077,3940.721
2271.41064453125,2313.9783,2328.4128,2280.8186,2277.0532,2319.1785
2395.14794921875,2471.3599,2490.5823,2493.6287,2538.8516,2615.8076
2491.698974609375,2679.038,2542.9917,2469.1897,2530.5205,2692.937
7965.9228515625,7957.1704,7970.921,7946.8647,7912.9736,7918.953
4263.00146484375,4301.552,4323.631,4394.739,4394.2627,4422.934
6961.75,6966.8887,6950.988,6936.177,6915.2114,6925.8354
9469.40625,9550.702,9526.243,9497.739,9540.872,9589.407
3391.6669921875,3361.6753,3343.7104,3344.2993,3289.2266,3240.397
6771.7236328125,6777.4106,6787.653,6792.859,6792.552,6781.6445
8222.2978515625,8230.75,8235.252,8284.365,8296.649,8330.338
7247.447265625,7248.1016,7257.6978,7254.1826,7255.684,7255.643
4793.08251953125,5058.392,5407.4287,5680.75,5866.864,5991.7314
10856.115234375,11339.478,11793.327,12379.402,12916.689,13489.093
8590.494140625,9105.692,9432.252,9835.721,10307.093,10951.434
3300.4609375,3485.5288,3691.4502,3891.232,4059.9888,4177.1094
3335.300048828125,3452.2324,3569.016,3696.376,3793.0562,3923.4336
11462.3076171875,11535.661,11765.331,11973.932,12069.435,12214.52
10103.7744140625,10562.307,10909.779,11376.572,11781.951,12233.092
6203.216796875,6412.9775,6593.3403,6772.0137,6951.0537,7224.0596
4250.9951171875,4478.0933,4764.4404,5000.7505,5235.508,5431.756
4793.59326171875,4941.026,4879.773,4781.4536,4850.474,4915.5146
4520.8134765625,4683.755,4918.0386,5143.332,5259.172,5466.392
5204.791015625,5426.374,5585.985,5767.3677,5960.595,6224.2207
12964.4794921875,13675.332,14357.242,15084.453,15738.213,16514.086
8056.0849609375,8332.451,8555.623,8810.045,9029.082,9214.396
2226.3896484375,2352.144,2467.9177,2596.275,2718.0596,2841.6675
6786.67822265625,6927.707,7055.751,7207.7544,7269.411,7435.338
2895.984375,3025.789,3177.083,3338.1968,3468.5005,3606.6929
8629.1064453125,8774.09,9064.252,9350.234,9515.145,9705.094
1983.5599365234375,2060.5525,2133.8416,2188.7532,2245.6929,2341.0474
7989.30517578125,8571.52,8548.0625,8525.49,8746.434,9181.51
9956.150390625,10449.658,10719.734,11019.2,11362.027,11873.246
3270.5185546875,3292.7227,3343.564,3313.6082,3339.8708,3388.2327
12100.0830078125,12510.502,12905.608,13449.604,13670.787,13998.101
3312.669189453125,3433.3345,3547.234,3680.888,3796.065,3925.7627
3066.62353515625,3236.2212,3421.0508,3610.1978,3766.6047,3870.7007
3332.08837890625,3447.9822,3564.1843,3691.915,3787.2988,3916.1865
5264.33740234375,5465.1294,5797.251,6087.437,6271.2974,6571.194
3058.873046875,3130.6035,3216.077,3296.6829,3353.0552,3440.0176
8972.951171875,9030.873,9064.739,9109.771,9129.234,9121.563
11830.69140625,12329.621,12791.123,13303.641,13697.947,14368.121
2995.32421875,3119.8171,3270.4424,3431.1514,3563.5825,3691.4897
7040.57470703125,7113.873,7273.6147,7390.764,7443.0156,7497.427
9956.3798828125,10437.205,10906.5625,11294.158,11665.85,12267.742
15696.0947265625,16662.031,17603.387,18316.63,18892.879,20039.617
13456.5244140625,13821.967,14395.178,14869.096,15221.031,15565.6
3321.971923828125,3449.2874,3567.5732,3722.792,3842.8496,3994.7395
8606.787109375,8957.599,9456.368,10012.189,10447.279,10834.607
6473.2392578125,6742.743,7025.9854,7328.434,7586.2056,7883.795
3145.44970703125,3291.2317,3453.1326,3612.1526,3746.0083,3808.3755
2162.821533203125,2183.8645,2224.7258,2179.11,2195.9065,2236.8545
18433.68359375,18846.322,19200.078,19677.348,20001.326,20572.635
3248.060302734375,3348.9653,3435.7185,3544.7107,3621.6294,3725.3936
3524.07080078125,3543.1606,3575.6711,3606.9487,3617.7307,3669.2822
1127.491455078125,1130.4093,1137.964,1144.1901,1143.4873,1152.5983
3975.30517578125,4134.977,4313.348,4512.281,4653.9766,4762.2886
1615.142578125,1689.9502,1760.0781,1807.3208,1841.8943,1943.1846
1955.1700439453125,2008.4586,1995.2222,1981.4893,2013.3567,2055.4
4026.513916015625,4118.9746,4204.8228,4291.5103,4332.705,4463.7295
8785.353515625,9009.143,9352.684,9761.376,10075.996,10336.177
2222.785888671875,2271.129,2330.793,2379.538,2401.0142,2424.102
11576.3857421875,11853.915,12113.791,12394.688,12654.07,12933.471
2014.213134765625,2039.1335,2065.1821,2094.0857,2117.942,2140.6296
1339.4322509765625,1339.1428,1337.9177,1331.9214,1328.3286,1326.1658
2045.0057373046875,2055.655,2064.752,2075.3376,2082.7302,2091.1418
4589.46240234375,4615.8496,4643.069,4672.5347,4696.905,4722.227
2223.1220703125,2222.1052,2220.4612,2217.666,2216.4758,2214.822
9985.58984375,10111.889,10231.32,10363.213,10475.102,10593.376
8237.291015625,8895.77,8977.863,8749.951,8923.705,9363.337
4352.22119140625,4866.055,4703.389,4543.884,4845.503,5117.105
5388.46533203125,5412.019,5477.5137,5483.085,5478.4043,5495.711
11050.3720703125,11233.886,11350.001,11307.19,11369.825,11693.964
9108.267578125,9603.232,9391.326,9055.702,9273.692,9564.576
12729.15625,13980.75,13416.805,12709.435,13295.367,13837.418
10520.4921875,11063.674,10804.881,10471.054,10737.379,11076.77
3327.210205078125,3472.9888,3434.0547,3354.9858,3435.3945,3552.404
5695.078125,5732.0386,5800.167,5753.909,5764.5845,5830.442
6866.2265625,6984.807,7023.234,6928.42,7000.6016,7188.8154
4721.671875,4802.7764,4941.4194,4826.399,4798.0176,4939.453
5229.26318359375,5278.2505,5330.9434,5265.983,5188.685,5313.998
8239.6201171875,8541.678,8449.245,8158.528,8259.195,8436.291
5626.341796875,5897.4814,5985.907,5953.78,6276.6567,6713.2827
11042.8984375,11477.802,11379.285,11069.136,11239.955,11638.98
3377.294189453125,3434.5583,3463.6729,3402.526,3346.103,3317.5273
4859.6416015625,5015.66,5000.5713,4920.5576,4998.639,5086.313
3431.923095703125,3457.9202,3534.8826,3488.7332,3480.6277,3562.1306
9161.435546875,9668.565,9448.352,9103.896,9327.288,9623.008
7264.05615234375,7713.6064,7513.9194,7300.4316,7519.9824,7792.8564
3069.96630859375,3168.6794,3113.6895,3025.8296,3061.3413,3122.1997
5091.56787109375,5379.891,5260.152,5024.582,5125.55,5262.4307
4728.1279296875,4808.1094,4945.8335,4829.386,4799.77,4941.016
5020.90966796875,5663.1904,6126.9375,6804.014,6876.804,7430.0493
2951.33203125,2957.9016,2975.3206,2945.2246,2960.9321,2986.9546
7531.79296875,7526.771,7495.137,7522.665,7532.225,7522.484
4993.27783203125,5034.715,5122.488,5111.715,5113.008,5204.8755
3082.20166015625,3123.5322,3168.6406,3152.3665,3169.8765,3250.0227
9163.4931640625,10476.799,10182.035,9741.551,10256.495,11021.994
1464.503662109375,1494.8896,1509.7483,1500.9661,1511.6823,1561.4742
8153.46923828125,8559.965,8912.252,9273.209,9718.701,10213.427
11348.77734375,11361.172,11464.481,11431.193,11360.306,11571.749
1549.3883056640625,1665.8633,1601.1365,1522.6947,1583.4729,1640.0573
9217.44921875,9844.082,9587.305,9100.707,9447.526,9735.474
6971.40087890625,7118.7393,7211.9487,7117.629,7014.5034,7275.71
10513.2890625,10763.239,10845.691,10853.505,10926.224,11297.167
1154.783447265625,1220.5525,1188.8715,1141.9653,1172.0554,1214.2195
9669.4248046875,9838.71,9953.477,9873.804,9947.986,10222.412
4264.62353515625,4329.1987,4395.785,4330.572,4278.5464,4238.408
4206.63720703125,4195.224,4190.598,4170.825,4125.6094,4131.75
5147.4296875,5217.865,5244.0845,5249.6694,5226.2227,5267.6445
1141.288330078125,1167.088,1174.8954,1161.8403,1171.6748,1202.3328
5052.12353515625,5436.202,5216.494,4913.643,5062.6245,5256.6943
6330.51416015625,6344.435,6356.967,6356.9326,6378.9395,6370.316
9714.1572265625,9870.787,9975.072,9936.581,9995.924,10240.457
7438.1064453125,7467.2363,7565.298,7511.2886,7515.538,7587.1733
7402.41162109375,7735.3857,7762.2446,7745.2393,7761.0146,8202.32
7274.48388671875,7419.138,7501.3643,7544.961,7648.629,7772.3154
3869.634033203125,3895.4575,3903.735,3914.938,3931.2927,3987.8345
3424.60693359375,3556.9692,3543.2937,3492.874,3564.7598,3631.917
3831.1962890625,4021.3894,4305.0137,4573.754,4781.492,4996.862
6927.43359375,7446.502,7830.5615,8298.943,8717.193,9204.672
2595.07080078125,2623.1677,2616.9915,2638.2314,2634.3635,2654.4626
3995.1435546875,4002.8167,4020.398,4052.8835,4067.526,4064.2861
19241.4453125,19984.943,20774.98,21667.703,22399.732,23207.822
14426.8935546875,14971.391,15967.069,16745.598,17400.2,17974.516
8840.337890625,9019.3955,9410.976,10052.52,10253.73,10422.709
8934.0673828125,9406.791,9952.584,10534.163,11033.221,11537.814
6208.7158203125,6452.398,6646.75,6813.073,7030.7314,7230.3193
16963.66796875,17860.678,18657.926,19582.008,20447.64,21549.297
4079.6015625,4268.795,4418.256,4562.67,4716.3545,4860.7734
3235.2607421875,3431.7585,3670.0415,3933.5664,4158.811,4371.8145
12216.3154296875,12777.34,13386.059,14036.761,14579.8955,15174.762
11443.0869140625,11976.377,12733.609,13456.961,13965.514,14505.668
10208.017578125,10202.821,10220.515,10252.973,10252.556,10280.003
9582.701171875,9641.352,9688.915,9743.028,9785.646,9837.659
10014.2548828125,10017.544,10018.956,9994.939,9954.267,9946.207
8498.3564453125,8495.3,8464.357,8489.219,8441.204,8452.912
4479.5458984375,4592.836,4672.5107,4765.4946,4892.7495,4998.6445
7174.60791015625,7244.534,7299.363,7379.554,7403.5625,7495.1177
10166.16796875,10546.998,10962.85,11410.461,11825.902,12282.773
3643.214599609375,3732.6914,3817.7808,3916.374,4007.5508,4116.3794
2028.5263671875,2057.0166,2059.8218,2017.9803,2031.4641,2075.5017
7346.166015625,7514.17,7684.08,7914.5684,8083.0527,8162.9707
3217.579833984375,3321.9666,3423.7812,3541.6748,3630.8782,3743.5808
4231.80029296875,4275.295,4341.78,4392.582,4403.1597,4453.899
1124.0814208984375,1127.0574,1134.8527,1141.0618,1140.3828,1149.4943
3227.900634765625,3312.7542,3286.0535,3265.9065,3294.6663,3333.996
2276.53271484375,2297.3616,2317.4763,2336.6846,2341.7996,2377.4724
12330.69921875,12673.26,13101.45,13423.303,13752.711,14059.733
6907.0986328125,6886.3423,6986.344,6933.421,6903.5986,6961.943
2600.207275390625,2684.2769,2755.2373,2838.676,2922.9585,3037.0547
1971.7113037109375,2011.8492,2044.1614,2077.1572,2104.9165,2150.4263
10432.76953125,10720.417,10992.959,11212.306,11380.711,11724.696
4307.5791015625,4376.1313,4428.3354,4501.8535,4537.523,4645.3525
9735.2490234375,9901.643,10091.475,10272.268,10328.583,10522.009
13169.076171875,13685.137,14200.781,14718.972,15167.018,15697.223
6964.8896484375,7232.3916,7426.359,7704.873,7891.9443,8171.201
1675.5224609375,1716.3323,1785.6631,1851.7656,1902.8499,1958.8767
2267.1103515625,2359.2727,2444.3716,2537.352,2623.7673,2717.9534
8289.6298828125,8232.57,8244.114,8327.39,8196.858,8218.629
4685.109375,4893.64,5148.9805,5387.802,5524.005,5547.3525
3863.13330078125,3910.4158,3910.0515,3870.2185,3852.3345,3842.6777
1952.225830078125,2010.4441,2071.3555,2129.4602,2176.4978,2241.8384
985.2059326171875,988.8833,996.48376,993.0213,987.93677,984.4963
2613.678466796875,2646.7207,2715.1392,2790.6204,2839.6646,2890.7332
2248.87109375,2355.1553,2488.1853,2593.323,2698.374,2859.1978
6784.91943359375,7178.9546,7071.636,6789.986,6898.2544,7122.826
4776.044921875,5030.7256,5274.416,5469.145,5686.7715,6024.365
8133.29638671875,8265.325,8459.4795,8626.824,8752.785,8822.362
8556.943359375,8876.959,9040.041,9273.716,9542.063,9949.056
3643.052001953125,3732.4087,3817.3687,3915.8896,4006.8933,4115.4272
10801.6259765625,11141.609,11484.621,11855.296,12093.649,12438.204
4111.55810546875,4385.577,4651.603,4945.1094,5220.8496,5510.576
3126.245361328125,3177.7803,3231.5972,3294.226,3341.2961,3405.2307
7766.33935546875,7918.43,8032.0254,7901.1616,7852.157,7896.9414
4002.689453125,4119.904,4164.177,4225.6494,4312.6646,4433.7236
1126.081298828125,1132.7804,1131.5317,1128.6892,1133.4978,1140.4224
10434.115234375,10727.6455,11005.974,11228.942,11406.215,11757.71
8562.572265625,8887.197,8941.519,9001.353,9210.205,9380.405
7004.47705078125,7399.794,7365.1123,7301.8687,7505.709,7804.331
9066.2978515625,9279.464,9423.871,9533.766,9663.18,9827.67
8193.3818359375,8245.398,8304.933,8302.397,8376.494,8492.92
1069.8748779296875,1080.7028,1090.3878,1113.82,1113.395,1116.2751
4534.34765625,4552.9087,4546.6943,4563.993,4587.102,4590.008
1727.653564453125,1739.6248,1748.9503,1745.9452,1735.5636,1747.6316
7464.5966796875,7479.0884,7507.757,7546.0957,7481.6846,7526.1797
3271.65478515625,3360.496,3442.1582,3532.5684,3600.743,3674.267
2476.312255859375,2472.3584,2463.567,2469.6194,2458.2852,2474.958
4042.341064453125,4491.695,4281.014,4017.269,4199.539,4416.6753
4103.49365234375,4395.636,4297.236,4167.547,4290.9136,4455.9053
4766.109375,4777.142,4774.2803,4783.1836,4789.6694,4789.602
1409.78076171875,1408.0697,1408.7393,1405.1919,1390.7699,1418.978
2071.40185546875,2179.9822,2149.3606,2124.39,2174.6724,2260.0085
1724.458740234375,1736.2064,1744.9846,1741.7278,1730.7966,1742.9106
2127.45849609375,2129.735,2135.239,2108.2036,2082.9224,2085.3655
1826.8134765625,1851.0349,1875.4958,1857.1189,1824.485,1866.4402
8806.009765625,9550.982,9129.428,8530.594,8801.629,9194.425
2718.993408203125,2720.0747,2730.258,2731.6584,2721.3804,2717.957
3476.06201171875,3570.5073,3561.2056,3612.945,3736.5671,3911.0593
4055.620361328125,4098.9014,4133.2437,4174.298,4206.42,4259.1934
8785.4482421875,8974.827,9164.99,9423.207,9612.18,9698.323
5009.5185546875,5049.3447,5111.2754,5156.1724,5157.599,5205.38
1673.6282958984375,1702.7324,1770.2816,1812.9376,1858.4259,1895.9585
1544.9652099609375,1544.188,1550.0181,1549.3186,1544.6416,1557.9388
1426.8184814453125,1431.2048,1432.5056,1430.5708,1435.141,1442.6907
1150.9437255859375,1208.7701,1181.4153,1158.5464,1183.5608,1219.0376
6167.2802734375,6299.763,6536.8584,6788.7754,6868.753,6991.6167
3969.662109375,4497.0127,4181.217,3790.675,4012.1152,4230.425
9897.4765625,10183.671,10528.37,10886.316,11169.685,11514.089
6181.439453125,6213.6523,6250.255,6213.742,6232.964,6259.7104
12364.748046875,12681.696,12969.205,13196.637,13376.375,13756.843
6383.951171875,6542.419,6634.0996,6734.469,6851.6006,7012.752
4156.90478515625,4160.8716,4185.639,4171.2837,4175.71,4185.834
7873.5,7969.285,8173.8784,8449.904,8637.432,8789.312
8635.33984375,9049.056,9239.652,9463.8545,9737.702,10168.802
994.34130859375,987.7201,989.5223,998.6487,982.69714,985.87585
7846.6494140625,8010.961,8176.4365,8354.811,8502.876,8686.772
6025.2373046875,6210.167,6313.6826,6429.0444,6614.995,6868.2354
4078.40283203125,4184.108,4280.1416,4395.278,4497.214,4601.4175
4455.40185546875,4600.2026,4652.386,4729.0967,4877.2104,5078.162
1446.322021484375,1443.0499,1459.5232,1513.7771,1527.2949,1517.5626
2367.87646484375,2375.277,2382.9692,2374.9094,2384.5056,2400.8308
2966.13818359375,2972.3457,3001.6475,3034.4473,3045.7952,3072.8315
5017.958984375,5508.832,5357.7905,5173.52,5418.38,5642.544
12604.2294921875,12965.694,12983.91,12952.563,13142.073,13484.602
1972.4569091796875,1972.6208,1992.2239,1982.8608,1996.3245,1999.8146
5154.9970703125,5210.5,5274.0938,5323.454,5386.214,5440.7734
2411.31982421875,2445.8914,2467.1252,2495.706,2516.3384,2569.8394
2227.89404296875,2275.7012,2246.889,2208.4714,2235.2783,2266.2324
3565.66357421875,3607.388,3627.8281,3658.1938,3671.8066,3726.013
1581.021240234375,1576.4009,1591.7535,1648.4109,1661.9036,1651.0059
1178.52783203125,1204.1342,1188.2103,1170.9843,1177.0399,1194.2179
1479.1400146484375,1480.0403,1482.5624,1483.079,1486.9209,1484.1244
12252.853515625,12716.738,12663.345,12556.726,12783.27,13164.628
1795.6026611328125,1820.3702,1855.6477,1885.0952,1908.3652,1919.0665
2660.59375,2675.9524,2694.811,2696.955,2676.9763,2659.3083
1548.8634033203125,1564.65,1576.9813,1590.2125,1602.9946,1615.5232
5977.10791015625,6062.8066,6110.7393,6151.4966,6195.809,6286.5894
1077.40478515625,1083.5349,1090.819,1082.1759,1086.2343,1092.0712
7702.85595703125,7717.819,7766.924,7746.3335,7771.145,7769.801
5377.4599609375,5462.082,5641.0356,5807.4014,5937.9385,6075.5913
4379.8349609375,4490.082,4663.468,4790.9937,4901.2427,4981.052
1528.177001953125,1555.487,1576.3035,1603.371,1621.1396,1642.9008
1331.514892578125,1339.7932,1347.8785,1356.8021,1364.4517,1372.3643
2653.119140625,2691.6873,2727.6816,2767.7646,2800.7278,2835.5073
2271.5302734375,2335.6985,2400.709,2473.1172,2535.005,2596.235
20157.3046875,21393.246,22579.879,23849.512,25173.0,26624.44
11330.4599609375,12215.623,12906.875,13960.261,14941.954,16017.787
18929.80859375,19781.324,20530.605,21477.531,22292.45,23132.428
2183.87060546875,2177.9626,2214.1614,2208.505,2173.6294,2201.4697
3668.407958984375,3811.144,3937.504,4083.1174,4238.9766,4410.217
8570.39453125,8988.979,9371.135,9788.392,10220.784,10667.947
6098.7294921875,6462.0947,7004.0215,7563.684,7901.526,8317.422
6604.2939453125,6795.3086,7142.9033,7534.4155,7823.6772,8063.8213
2435.4169921875,2517.648,2604.8884,2680.2522,2756.4338,2833.5356
3810.332763671875,3944.3594,4111.999,4317.5737,4457.1504,4577.227
1827.51708984375,1825.6827,1880.3694,1927.7158,1894.8135,1937.034
10589.3828125,10985.353,11307.202,11613.164,11989.468,12427.454
4593.4814453125,4797.205,5130.1973,5462.208,5726.3066,5994.368
3258.965087890625,3451.96,3674.368,3925.217,4128.777,4338.87
2571.133544921875,2700.98,2835.6743,2975.9214,3101.25,3242.212
13848.5478515625,14980.119,15833.051,17081.47,18304.465,19544.145
19593.478515625,20391.959,21152.39,22128.4,22839.54,23506.98
4292.580078125,4505.08,4651.7397,4812.438,4994.4785,5224.462
5175.82373046875,5393.1943,5576.0625,5777.7563,5972.7144,6235.4507
9996.93359375,10460.559,10858.17,11368.367,11820.287,12323.625
8303.33203125,8613.934,9196.783,9751.482,10079.363,10488.281
10222.3896484375,10478.396,10669.756,11071.117,11144.631,11655.859
2047.118896484375,2107.2593,2174.107,2256.0454,2310.7131,2356.6
5967.1552734375,6363.9375,6892.138,7500.17,7961.9233,8473.57
8734.90234375,8900.699,9105.079,9360.626,9555.996,9768.588
3485.92138671875,3711.378,4006.6484,4310.417,4551.3076,4779.2354
9978.2529296875,10435.952,10912.26,11368.596,11872.764,12339.463
3679.198974609375,3788.3857,3931.857,4144.1973,4320.804,4488.498
11183.375,11890.473,13035.7,14184.867,14789.324,15377.205
2246.17578125,2356.1958,2538.334,2745.287,2900.3806,3058.1023
15379.4599609375,15731.904,16074.458,16419.61,16678.197,16964.098
1229.014404296875,1254.547,1326.4867,1178.0685,1098.7112,1080.6576
2192.392333984375,2328.1782,2508.1262,2698.0032,2864.6038,3016.8584
